ID_PERSONNEL,ID_MATERIEL,ID_SITE,ID_DATE_ACHAT
KeyPers_Berlin_1231565,BERLIN_MATERIEL_INFO_202611110,Berlin,2026-11-11
KeyPers_Berlin_1230714,BERLIN_MATERIEL_INFO_202611111,Berlin,2026-11-11
KeyPers_Berlin_1233233,BERLIN_MATERIEL_INFO_202611112,Berlin,2026-11-11
KeyPers_Berlin_1230134,BERLIN_MATERIEL_INFO_202611113,Berlin,2026-11-11
KeyPers_London_1230354,LONDON_MATERIEL_INFO_202611110,London,2026-11-11
KeyPers_London_1231804,LONDON_MATERIEL_INFO_202611111,London,2026-11-11
KeyPers_London_1233408,LONDON_MATERIEL_INFO_202611112,London,2026-11-11
KeyPers_London_1230845,LONDON_MATERIEL_INFO_202611113,London,2026-11-11
KeyPers_London_1231713,LONDON_MATERIEL_INFO_202611114,London,2026-11-11
KeyPers_London_1231009,LONDON_MATERIEL_INFO_202611115,London,2026-11-11
KeyPers_London_1233201,LONDON_MATERIEL_INFO_202611116,London,2026-11-11
KeyPers_London_1230206,LONDON_MATERIEL_INFO_202611117,London,2026-11-11
KeyPers_London_1233992,LONDON_MATERIEL_INFO_202611118,London,2026-11-11
KeyPers_London_1233131,LONDON_MATERIEL_INFO_202611119,London,2026-11-11
KeyPers_London_1232131,LONDON_MATERIEL_INFO_2026111110,London,2026-11-11
KeyPers_London_1231733,LONDON_MATERIEL_INFO_2026111111,London,2026-11-11
KeyPers_London_1230442,LONDON_MATERIEL_INFO_2026111112,London,2026-11-11
KeyPers_London_1231743,LONDON_MATERIEL_INFO_2026111113,London,2026-11-11
KeyPers_LA_1231512,LA_MATERIEL_INFO_202611110,LA,2026-11-11
KeyPers_LA_1230487,LA_MATERIEL_INFO_202611111,LA,2026-11-11
KeyPers_LA_1232557,LA_MATERIEL_INFO_202611112,LA,2026-11-11
KeyPers_LA_1231845,LA_MATERIEL_INFO_202611113,LA,2026-11-11
KeyPers_LA_1232310,LA_MATERIEL_INFO_202611114,LA,2026-11-11
KeyPers_LA_1230250,LA_MATERIEL_INFO_202611115,LA,2026-11-11
KeyPers_LA_1231588,LA_MATERIEL_INFO_202611116,LA,2026-11-11
KeyPers_LA_1231961,LA_MATERIEL_INFO_202611117,LA,2026-11-11
KeyPers_LA_1230313,LA_MATERIEL_INFO_202611118,LA,2026-11-11
KeyPers_LA_1231191,LA_MATERIEL_INFO_202611119,LA,2026-11-11
KeyPers_LA_1232875,LA_MATERIEL_INFO_2026111110,LA,2026-11-11
KeyPers_NewYork_1231934,NewYork_MATERIEL_INFO_202611110,NewYork,2026-11-11
KeyPers_NewYork_1232725,NewYork_MATERIEL_INFO_202611111,NewYork,2026-11-11
KeyPers_NewYork_1233040,NewYork_MATERIEL_INFO_202611112,NewYork,2026-11-11
KeyPers_Paris_1231985,Paris_MATERIEL_INFO_202611110,Paris,2026-11-11
KeyPers_Paris_1234645,Paris_MATERIEL_INFO_202611111,Paris,2026-11-11
KeyPers_Paris_1233536,Paris_MATERIEL_INFO_202611112,Paris,2026-11-11
KeyPers_Paris_1233733,Paris_MATERIEL_INFO_202611113,Paris,2026-11-11
KeyPers_Paris_1232176,Paris_MATERIEL_INFO_202611114,Paris,2026-11-11
KeyPers_Paris_1231273,Paris_MATERIEL_INFO_202611115,Paris,2026-11-11
KeyPers_Paris_1230415,Paris_MATERIEL_INFO_202611116,Paris,2026-11-11
KeyPers_Paris_1232787,Paris_MATERIEL_INFO_202611117,Paris,2026-11-11
KeyPers_Shanghai_1230558,Shanghai_MATERIEL_INFO_202611110,Shanghai,2026-11-11
KeyPers_Shanghai_1230766,Shanghai_MATERIEL_INFO_202611111,Shanghai,2026-11-11
KeyPers_Shanghai_1230384,Shanghai_MATERIEL_INFO_202611112,Shanghai,2026-11-11
KeyPers_Shanghai_1230889,Shanghai_MATERIEL_INFO_202611113,Shanghai,2026-11-11
KeyPers_Shanghai_1230383,Shanghai_MATERIEL_INFO_202611114,Shanghai,2026-11-11
KeyPers_Shanghai_1230478,Shanghai_MATERIEL_INFO_202611115,Shanghai,2026-11-11
