ID_MATERIEL,TYPE,MODELE,IMPACT
BERLIN_MATERIEL_INFO_202605070,PC fixe sans ecran,Rasberry pi 4,15
LONDON_MATERIEL_INFO_202605070,PC portable,MacBook air,250
LONDON_MATERIEL_INFO_202605071,,"EliteDesk (Tower, SFF, One)",393
LONDON_MATERIEL_INFO_202605072,PC fixe sans ecran,Optiplex tower,260
LONDON_MATERIEL_INFO_202605073,imprimante,Laser A3 (40-99kg),960
LONDON_MATERIEL_INFO_202605074,,Laser A3 (40-99kg),960
LA_MATERIEL_INFO_202605070,PC portable,OMEN,290
LA_MATERIEL_INFO_202605071,PC fixe tout-en-un,,352
LA_MATERIEL_INFO_202605072,Ecran,jusqu'à 23pouces,350
LA_MATERIEL_INFO_202605073,PC fixe tout-en-un,iMac 27pouces retina,450
LA_MATERIEL_INFO_202605074,PC portable,Moyenne 14/15pouces,294
LA_MATERIEL_INFO_202605075,Smartphone,modèle par défaut,63
LA_MATERIEL_INFO_202605076,Serveur,Serveur de stockage,2500
LA_MATERIEL_INFO_202605077,,Precision 7xxx,304
LA_MATERIEL_INFO_202605078,Serveur,Serveur de stockage,2500
LA_MATERIEL_INFO_202605079,PC fixe sans ecran,PC Fixe (moy),300
NewYork_MATERIEL_INFO_202605070,,Transportable,94
NewYork_MATERIEL_INFO_202605071,imprimante,Laser à poser (<40kg),430
NewYork_MATERIEL_INFO_202605072,PC fixe sans ecran,Station de travail (moy),600
NewYork_MATERIEL_INFO_202605073,,iMac 21pouces,290
NewYork_MATERIEL_INFO_202605074,PC fixe sans ecran,Precision tower 5xxx,440
NewYork_MATERIEL_INFO_202605075,PC portable,Precision 3xxx,266
Paris_MATERIEL_INFO_202605070,Ecran,32pouces et plus,590
Paris_MATERIEL_INFO_202605071,,OMEN,290
Paris_MATERIEL_INFO_202605072,,32pouces et plus,590
Paris_MATERIEL_INFO_202605073,Vidéo projecteur,Pour salle,150
Shanghai_MATERIEL_INFO_202605070,souris,modèle par défaut,5
Shanghai_MATERIEL_INFO_202605071,,Rasberry pi 4,15
Shanghai_MATERIEL_INFO_202605072,,Optiplex All-in-One 3xxx,241
Shanghai_MATERIEL_INFO_202605073,,Mac pro,900
Shanghai_MATERIEL_INFO_202605074,PC fixe tout-en-un,iMac 21pouces retina,300
Shanghai_MATERIEL_INFO_202605075,PC fixe sans ecran,Precision tower 3xxx,285
Shanghai_MATERIEL_INFO_202605076,PC fixe sans ecran,Optiplex micro,174
Shanghai_MATERIEL_INFO_202605077,PC fixe tout-en-un,Optiplex All-in-One 3xxx,241
Shanghai_MATERIEL_INFO_202605078,Serveur,Serveur de stockage,2500
