ID_MATERIEL,TYPE,MODELE,IMPACT
BERLIN_MATERIEL_INFO_202610060,PC portable,Moyenne 17pouces,365
BERLIN_MATERIEL_INFO_202610061,PC fixe sans ecran,Precision tower 7xxx,555
BERLIN_MATERIEL_INFO_202610062,PC portable,,260
BERLIN_MATERIEL_INFO_202610063,,Pour salle,150
BERLIN_MATERIEL_INFO_202610064,,EliteBook 10xx,223
LONDON_MATERIEL_INFO_202610060,,ProDesk mini/DM,100
LONDON_MATERIEL_INFO_202610061,,Moyenne 17pouces,365
LONDON_MATERIEL_INFO_202610062,Telephone IP,modèle par défaut,17
LONDON_MATERIEL_INFO_202610063,PC portable,Moyenne 13pouces,250
LONDON_MATERIEL_INFO_202610064,,Chromebook 11-13pouces,175
LONDON_MATERIEL_INFO_202610065,PC fixe sans ecran,"EliteDesk (Tower, SFF, One)",393
LA_MATERIEL_INFO_202610060,PC portable,ZBook,303
NewYork_MATERIEL_INFO_202610060,PC portable,EliteBook 6xx,175
NewYork_MATERIEL_INFO_202610061,PC fixe sans ecran,"Elite (Tower, SFF, One)",393
NewYork_MATERIEL_INFO_202610062,PC portable,ZBook,303
NewYork_MATERIEL_INFO_202610063,PC portable,Precision 5xxx,280
Paris_MATERIEL_INFO_202610060,Serveur,Noeud de calcul,1300
Paris_MATERIEL_INFO_202610061,imprimante,modèle par défaut,500
Paris_MATERIEL_INFO_202610062,PC fixe tout-en-un,Optiplex All-in-One 7xxx,382
Shanghai_MATERIEL_INFO_202610060,PC fixe sans ecran,Optiplex micro,174
Shanghai_MATERIEL_INFO_202610061,PC fixe sans ecran,ZHAN,264
Shanghai_MATERIEL_INFO_202610062,,Rasberry pi 4,15
Shanghai_MATERIEL_INFO_202610063,Ecran,modèle par défaut,430
