ID_PERSONNEL,ID_MATERIEL,ID_SITE,ID_DATE_ACHAT
KeyPers_Berlin_1230674,BERLIN_MATERIEL_INFO_202606160,Berlin,2026-06-16
KeyPers_Berlin_1232110,BERLIN_MATERIEL_INFO_202606161,Berlin,2026-06-16
KeyPers_Berlin_1233145,BERLIN_MATERIEL_INFO_202606162,Berlin,2026-06-16
KeyPers_Berlin_1231647,BERLIN_MATERIEL_INFO_202606163,Berlin,2026-06-16
KeyPers_Berlin_1230873,BERLIN_MATERIEL_INFO_202606164,Berlin,2026-06-16
KeyPers_Berlin_1230473,BERLIN_MATERIEL_INFO_202606165,Berlin,2026-06-16
KeyPers_London_1233390,LONDON_MATERIEL_INFO_202606160,London,2026-06-16
KeyPers_London_1232861,LONDON_MATERIEL_INFO_202606161,London,2026-06-16
KeyPers_London_1232787,LONDON_MATERIEL_INFO_202606162,London,2026-06-16
KeyPers_London_1231368,LONDON_MATERIEL_INFO_202606163,London,2026-06-16
KeyPers_London_1233205,LONDON_MATERIEL_INFO_202606164,London,2026-06-16
KeyPers_London_1231198,LONDON_MATERIEL_INFO_202606165,London,2026-06-16
KeyPers_London_1230686,LONDON_MATERIEL_INFO_202606166,London,2026-06-16
KeyPers_LA_1231868,LA_MATERIEL_INFO_202606160,LA,2026-06-16
KeyPers_LA_1232872,LA_MATERIEL_INFO_202606161,LA,2026-06-16
KeyPers_LA_1232881,LA_MATERIEL_INFO_202606162,LA,2026-06-16
KeyPers_NewYork_1231877,NewYork_MATERIEL_INFO_202606160,NewYork,2026-06-16
KeyPers_NewYork_1230345,NewYork_MATERIEL_INFO_202606161,NewYork,2026-06-16
KeyPers_NewYork_1231461,NewYork_MATERIEL_INFO_202606162,NewYork,2026-06-16
KeyPers_NewYork_1232036,NewYork_MATERIEL_INFO_202606163,NewYork,2026-06-16
KeyPers_NewYork_1230975,NewYork_MATERIEL_INFO_202606164,NewYork,2026-06-16
KeyPers_NewYork_1231169,NewYork_MATERIEL_INFO_202606165,NewYork,2026-06-16
KeyPers_NewYork_1230738,NewYork_MATERIEL_INFO_202606166,NewYork,2026-06-16
KeyPers_NewYork_1232665,NewYork_MATERIEL_INFO_202606167,NewYork,2026-06-16
KeyPers_NewYork_1232698,NewYork_MATERIEL_INFO_202606168,NewYork,2026-06-16
KeyPers_Paris_1234333,Paris_MATERIEL_INFO_202606160,Paris,2026-06-16
KeyPers_Paris_1232773,Paris_MATERIEL_INFO_202606161,Paris,2026-06-16
KeyPers_Paris_1233964,Paris_MATERIEL_INFO_202606162,Paris,2026-06-16
KeyPers_Paris_1233810,Paris_MATERIEL_INFO_202606163,Paris,2026-06-16
KeyPers_Paris_1232877,Paris_MATERIEL_INFO_202606164,Paris,2026-06-16
KeyPers_Paris_1232648,Paris_MATERIEL_INFO_202606165,Paris,2026-06-16
KeyPers_Paris_1232538,Paris_MATERIEL_INFO_202606166,Paris,2026-06-16
KeyPers_Paris_1233098,Paris_MATERIEL_INFO_202606167,Paris,2026-06-16
KeyPers_Paris_1231725,Paris_MATERIEL_INFO_202606168,Paris,2026-06-16
KeyPers_Paris_1232046,Paris_MATERIEL_INFO_202606169,Paris,2026-06-16
KeyPers_Paris_1230832,Paris_MATERIEL_INFO_2026061610,Paris,2026-06-16
KeyPers_Paris_1233165,Paris_MATERIEL_INFO_2026061611,Paris,2026-06-16
KeyPers_Shanghai_1230907,Shanghai_MATERIEL_INFO_202606160,Shanghai,2026-06-16
KeyPers_Shanghai_1230657,Shanghai_MATERIEL_INFO_202606161,Shanghai,2026-06-16
KeyPers_Shanghai_1230173,Shanghai_MATERIEL_INFO_202606162,Shanghai,2026-06-16
KeyPers_Shanghai_1230454,Shanghai_MATERIEL_INFO_202606163,Shanghai,2026-06-16
KeyPers_Shanghai_1230906,Shanghai_MATERIEL_INFO_202606164,Shanghai,2026-06-16
KeyPers_Shanghai_1230709,Shanghai_MATERIEL_INFO_202606165,Shanghai,2026-06-16
KeyPers_Shanghai_1230934,Shanghai_MATERIEL_INFO_202606166,Shanghai,2026-06-16
KeyPers_Shanghai_1230015,Shanghai_MATERIEL_INFO_202606167,Shanghai,2026-06-16
KeyPers_Shanghai_1230562,Shanghai_MATERIEL_INFO_202606168,Shanghai,2026-06-16
KeyPers_Shanghai_1230122,Shanghai_MATERIEL_INFO_202606169,Shanghai,2026-06-16
KeyPers_Shanghai_1230755,Shanghai_MATERIEL_INFO_2026061610,Shanghai,2026-06-16
