ID_PERSONNEL,ID_MATERIEL,ID_SITE,ID_DATE_ACHAT
KeyPers_Berlin_1233494,BERLIN_MATERIEL_INFO_202610290,Berlin,2026-10-29
KeyPers_London_1233992,LONDON_MATERIEL_INFO_202610290,London,2026-10-29
KeyPers_London_1233845,LONDON_MATERIEL_INFO_202610291,London,2026-10-29
KeyPers_London_1233106,LONDON_MATERIEL_INFO_202610292,London,2026-10-29
KeyPers_London_1230951,LONDON_MATERIEL_INFO_202610293,London,2026-10-29
KeyPers_London_1230393,LONDON_MATERIEL_INFO_202610294,London,2026-10-29
KeyPers_London_1232090,LONDON_MATERIEL_INFO_202610295,London,2026-10-29
KeyPers_London_1230704,LONDON_MATERIEL_INFO_202610296,London,2026-10-29
KeyPers_London_1233471,LONDON_MATERIEL_INFO_202610297,London,2026-10-29
KeyPers_London_1232639,LONDON_MATERIEL_INFO_202610298,London,2026-10-29
KeyPers_LA_1230715,LA_MATERIEL_INFO_202610290,LA,2026-10-29
KeyPers_LA_1230027,LA_MATERIEL_INFO_202610291,LA,2026-10-29
KeyPers_LA_1230120,LA_MATERIEL_INFO_202610292,LA,2026-10-29
KeyPers_LA_1232414,LA_MATERIEL_INFO_202610293,LA,2026-10-29
KeyPers_LA_1230618,LA_MATERIEL_INFO_202610294,LA,2026-10-29
KeyPers_LA_1231564,LA_MATERIEL_INFO_202610295,LA,2026-10-29
KeyPers_NewYork_1230678,NewYork_MATERIEL_INFO_202610290,NewYork,2026-10-29
KeyPers_NewYork_1233039,NewYork_MATERIEL_INFO_202610291,NewYork,2026-10-29
KeyPers_NewYork_1231698,NewYork_MATERIEL_INFO_202610292,NewYork,2026-10-29
KeyPers_NewYork_1232630,NewYork_MATERIEL_INFO_202610293,NewYork,2026-10-29
KeyPers_NewYork_1230871,NewYork_MATERIEL_INFO_202610294,NewYork,2026-10-29
KeyPers_NewYork_1232693,NewYork_MATERIEL_INFO_202610295,NewYork,2026-10-29
KeyPers_Paris_1230533,Paris_MATERIEL_INFO_202610290,Paris,2026-10-29
KeyPers_Paris_1234802,Paris_MATERIEL_INFO_202610291,Paris,2026-10-29
KeyPers_Paris_1234995,Paris_MATERIEL_INFO_202610292,Paris,2026-10-29
KeyPers_Paris_1232687,Paris_MATERIEL_INFO_202610293,Paris,2026-10-29
KeyPers_Paris_1231799,Paris_MATERIEL_INFO_202610294,Paris,2026-10-29
KeyPers_Paris_1233898,Paris_MATERIEL_INFO_202610295,Paris,2026-10-29
KeyPers_Paris_1234682,Paris_MATERIEL_INFO_202610296,Paris,2026-10-29
KeyPers_Paris_1232444,Paris_MATERIEL_INFO_202610297,Paris,2026-10-29
KeyPers_Paris_1230407,Paris_MATERIEL_INFO_202610298,Paris,2026-10-29
KeyPers_Paris_1234500,Paris_MATERIEL_INFO_202610299,Paris,2026-10-29
KeyPers_Shanghai_1230037,Shanghai_MATERIEL_INFO_202610290,Shanghai,2026-10-29
