ID_PERSONNEL,ID_MATERIEL,ID_SITE,ID_DATE_ACHAT
KeyPers_Berlin_1230061,BERLIN_MATERIEL_INFO_202610310,Berlin,2026-10-31
KeyPers_Berlin_1232361,BERLIN_MATERIEL_INFO_202610311,Berlin,2026-10-31
KeyPers_Berlin_1232267,BERLIN_MATERIEL_INFO_202610312,Berlin,2026-10-31
KeyPers_Berlin_1232257,BERLIN_MATERIEL_INFO_202610313,Berlin,2026-10-31
KeyPers_London_1230767,LONDON_MATERIEL_INFO_202610310,London,2026-10-31
KeyPers_London_1230790,LONDON_MATERIEL_INFO_202610311,London,2026-10-31
KeyPers_London_1231347,LONDON_MATERIEL_INFO_202610312,London,2026-10-31
KeyPers_London_1230586,LONDON_MATERIEL_INFO_202610313,London,2026-10-31
KeyPers_London_1231597,LONDON_MATERIEL_INFO_202610314,London,2026-10-31
KeyPers_London_1231403,LONDON_MATERIEL_INFO_202610315,London,2026-10-31
KeyPers_London_1234054,LONDON_MATERIEL_INFO_202610316,London,2026-10-31
KeyPers_LA_1232723,LA_MATERIEL_INFO_202610310,LA,2026-10-31
KeyPers_LA_1232640,LA_MATERIEL_INFO_202610311,LA,2026-10-31
KeyPers_LA_1232727,LA_MATERIEL_INFO_202610312,LA,2026-10-31
KeyPers_NewYork_1230658,NewYork_MATERIEL_INFO_202610310,NewYork,2026-10-31
KeyPers_NewYork_1233021,NewYork_MATERIEL_INFO_202610311,NewYork,2026-10-31
KeyPers_NewYork_1231320,NewYork_MATERIEL_INFO_202610312,NewYork,2026-10-31
KeyPers_NewYork_1230425,NewYork_MATERIEL_INFO_202610313,NewYork,2026-10-31
KeyPers_NewYork_1232507,NewYork_MATERIEL_INFO_202610314,NewYork,2026-10-31
KeyPers_Paris_1232449,Paris_MATERIEL_INFO_202610310,Paris,2026-10-31
KeyPers_Paris_1230876,Paris_MATERIEL_INFO_202610311,Paris,2026-10-31
KeyPers_Paris_1230010,Paris_MATERIEL_INFO_202610312,Paris,2026-10-31
KeyPers_Paris_1232317,Paris_MATERIEL_INFO_202610313,Paris,2026-10-31
KeyPers_Paris_1234842,Paris_MATERIEL_INFO_202610314,Paris,2026-10-31
KeyPers_Paris_1234476,Paris_MATERIEL_INFO_202610315,Paris,2026-10-31
KeyPers_Paris_1234565,Paris_MATERIEL_INFO_202610316,Paris,2026-10-31
KeyPers_Paris_1231635,Paris_MATERIEL_INFO_202610317,Paris,2026-10-31
KeyPers_Paris_1231691,Paris_MATERIEL_INFO_202610318,Paris,2026-10-31
KeyPers_Paris_1234673,Paris_MATERIEL_INFO_202610319,Paris,2026-10-31
KeyPers_Paris_1234924,Paris_MATERIEL_INFO_2026103110,Paris,2026-10-31
KeyPers_Paris_1230328,Paris_MATERIEL_INFO_2026103111,Paris,2026-10-31
KeyPers_Shanghai_1230826,Shanghai_MATERIEL_INFO_202610310,Shanghai,2026-10-31
