ID_MATERIEL,TYPE,MODELE,IMPACT
BERLIN_MATERIEL_INFO_202605030,PC portable,Moyenne 14/15pouces,294
LONDON_MATERIEL_INFO_202605030,PC fixe sans ecran,,350
LONDON_MATERIEL_INFO_202605031,Station d'accueil,modèle par défaut,26
LONDON_MATERIEL_INFO_202605032,Ecran,modèle par défaut,430
LONDON_MATERIEL_INFO_202605033,PC portable,MacBook air pre-retina,310
LONDON_MATERIEL_INFO_202605034,Disque dur,modèle par défaut,10
LONDON_MATERIEL_INFO_202605035,PC portable,MacBook air,250
LONDON_MATERIEL_INFO_202605036,PC fixe tout-en-un,modèle par défaut,352
LONDON_MATERIEL_INFO_202605037,PC fixe sans ecran,EliteDesk DM,230
LONDON_MATERIEL_INFO_202605038,PC fixe sans ecran,"EliteDesk (Tower, SFF, One)",393
LONDON_MATERIEL_INFO_202605039,PC fixe sans ecran,Optiplex micro,174
LA_MATERIEL_INFO_202605030,PC portable,Moyenne 14/15pouces,294
LA_MATERIEL_INFO_202605031,PC fixe sans ecran,Precision tower 7xxx,555
LA_MATERIEL_INFO_202605032,Serveur,Noeud de calcul,1300
LA_MATERIEL_INFO_202605033,imprimante,Laser à poser (<40kg),430
LA_MATERIEL_INFO_202605034,PC fixe sans ecran,Elite mini,137
LA_MATERIEL_INFO_202605035,PC fixe sans ecran,Precision tower 7xxx,555
LA_MATERIEL_INFO_202605036,PC fixe sans ecran,Optiplex micro,174
LA_MATERIEL_INFO_202605037,PC fixe sans ecran,Precision tower 7xxx,555
LA_MATERIEL_INFO_202605038,PC fixe tout-en-un,iMac pro,700
LA_MATERIEL_INFO_202605039,PC portable,EliteBook 6xx,175
LA_MATERIEL_INFO_2026050310,PC fixe sans ecran,,350
LA_MATERIEL_INFO_2026050311,,Moyenne 13pouces,250
NewYork_MATERIEL_INFO_202605030,PC portable,,260
NewYork_MATERIEL_INFO_202605031,Vidéo projecteur,Transportable,94
NewYork_MATERIEL_INFO_202605032,PC fixe sans ecran,Rasberry pi 4,15
NewYork_MATERIEL_INFO_202605033,PC fixe sans ecran,,350
NewYork_MATERIEL_INFO_202605034,PC fixe sans ecran,PC Fixe (moy),300
Paris_MATERIEL_INFO_202605030,PC portable,OMEN,290
Paris_MATERIEL_INFO_202605031,PC portable,Moyenne 14/15pouces,294
Paris_MATERIEL_INFO_202605032,Disque dur,modèle par défaut,10
Paris_MATERIEL_INFO_202605033,PC portable,Latitude 5xxx,300
Paris_MATERIEL_INFO_202605034,,EliteBook 10xx,223
Paris_MATERIEL_INFO_202605035,Ecran,24pouces-31pouces,430
Paris_MATERIEL_INFO_202605036,PC portable,EliteBook 10xx,223
Paris_MATERIEL_INFO_202605037,PC fixe sans ecran,Z,409
Paris_MATERIEL_INFO_202605038,,Chromebook 14-15pouces,170
Paris_MATERIEL_INFO_202605039,PC portable,Latitude 3xxx,220
Paris_MATERIEL_INFO_2026050310,,Z,409
Paris_MATERIEL_INFO_2026050311,,Pour amphi,200
Shanghai_MATERIEL_INFO_202605030,imprimante,Laser A3 (>100kg),1800
Shanghai_MATERIEL_INFO_202605031,PC fixe tout-en-un,iMac 27pouces retina,450
Shanghai_MATERIEL_INFO_202605032,clavier,modèle par défaut,24
Shanghai_MATERIEL_INFO_202605033,PC portable,Victus,267
