ID_MATERIEL,TYPE,MODELE,IMPACT
BERLIN_MATERIEL_INFO_202608250,,modèle par défaut,350
LONDON_MATERIEL_INFO_202608250,Ecran,jusqu'à 23pouces,350
LONDON_MATERIEL_INFO_202608251,Ecran,jusqu'à 23pouces,350
LONDON_MATERIEL_INFO_202608252,PC portable,OMEN,290
LONDON_MATERIEL_INFO_202608253,,iMac 21pouces,290
LONDON_MATERIEL_INFO_202608254,,"Prodesk (Tower, SFF)",322
LONDON_MATERIEL_INFO_202608255,Ecran,,430
LONDON_MATERIEL_INFO_202608256,Serveur,,1300
LONDON_MATERIEL_INFO_202608257,PC portable,Chromebook 14-15pouces,170
LA_MATERIEL_INFO_202608250,,Pour amphi,200
LA_MATERIEL_INFO_202608251,PC fixe tout-en-un,iMac pro,700
LA_MATERIEL_INFO_202608252,PC portable,ZBook Studio,379
NewYork_MATERIEL_INFO_202608250,PC portable,Moyenne 14/15pouces,294
NewYork_MATERIEL_INFO_202608251,,Optiplex tower,260
NewYork_MATERIEL_INFO_202608252,Ecran,24pouces-31pouces,430
NewYork_MATERIEL_INFO_202608253,PC portable,,260
NewYork_MATERIEL_INFO_202608254,PC portable,,260
NewYork_MATERIEL_INFO_202608255,PC fixe tout-en-un,Optiplex All-in-One 5xxx,318
NewYork_MATERIEL_INFO_202608256,,ZBook Studio,379
NewYork_MATERIEL_INFO_202608257,PC fixe sans ecran,Mac mini,270
NewYork_MATERIEL_INFO_202608258,PC portable,,260
NewYork_MATERIEL_INFO_202608259,PC fixe sans ecran,Precision tower 3xxx,285
NewYork_MATERIEL_INFO_2026082510,PC portable,MacBook air pre-retina,310
Paris_MATERIEL_INFO_202608250,PC portable,EliteBook 6xx,175
Paris_MATERIEL_INFO_202608251,PC fixe sans ecran,Z,409
Paris_MATERIEL_INFO_202608252,PC portable,Moyenne 17pouces,365
Shanghai_MATERIEL_INFO_202608250,PC fixe sans ecran,Precision tower 3xxx,285
Shanghai_MATERIEL_INFO_202608251,PC portable,ZBook,303
Shanghai_MATERIEL_INFO_202608252,Vidéo projecteur,,94
