ID_PERSONNEL,ID_MATERIEL,ID_SITE,ID_DATE_ACHAT
KeyPers_Berlin_1231367,BERLIN_MATERIEL_INFO_202607050,Berlin,2026-07-05
KeyPers_Berlin_1230180,BERLIN_MATERIEL_INFO_202607051,Berlin,2026-07-05
KeyPers_Berlin_1232060,BERLIN_MATERIEL_INFO_202607052,Berlin,2026-07-05
KeyPers_Berlin_1233790,BERLIN_MATERIEL_INFO_202607053,Berlin,2026-07-05
KeyPers_Berlin_1234040,BERLIN_MATERIEL_INFO_202607054,Berlin,2026-07-05
KeyPers_London_1231832,LONDON_MATERIEL_INFO_202607050,London,2026-07-05
KeyPers_London_1233984,LONDON_MATERIEL_INFO_202607051,London,2026-07-05
KeyPers_London_1231919,LONDON_MATERIEL_INFO_202607052,London,2026-07-05
KeyPers_London_1232402,LONDON_MATERIEL_INFO_202607053,London,2026-07-05
KeyPers_London_1232997,LONDON_MATERIEL_INFO_202607054,London,2026-07-05
KeyPers_London_1231225,LONDON_MATERIEL_INFO_202607055,London,2026-07-05
KeyPers_London_1232590,LONDON_MATERIEL_INFO_202607056,London,2026-07-05
KeyPers_London_1231561,LONDON_MATERIEL_INFO_202607057,London,2026-07-05
KeyPers_London_1232222,LONDON_MATERIEL_INFO_202607058,London,2026-07-05
KeyPers_London_1233394,LONDON_MATERIEL_INFO_202607059,London,2026-07-05
KeyPers_LA_1231925,LA_MATERIEL_INFO_202607050,LA,2026-07-05
KeyPers_LA_1231975,LA_MATERIEL_INFO_202607051,LA,2026-07-05
KeyPers_NewYork_1232690,NewYork_MATERIEL_INFO_202607050,NewYork,2026-07-05
KeyPers_NewYork_1232217,NewYork_MATERIEL_INFO_202607051,NewYork,2026-07-05
KeyPers_NewYork_1231864,NewYork_MATERIEL_INFO_202607052,NewYork,2026-07-05
KeyPers_NewYork_1231511,NewYork_MATERIEL_INFO_202607053,NewYork,2026-07-05
KeyPers_NewYork_1231617,NewYork_MATERIEL_INFO_202607054,NewYork,2026-07-05
KeyPers_NewYork_1231188,NewYork_MATERIEL_INFO_202607055,NewYork,2026-07-05
KeyPers_NewYork_1231412,NewYork_MATERIEL_INFO_202607056,NewYork,2026-07-05
KeyPers_NewYork_1231807,NewYork_MATERIEL_INFO_202607057,NewYork,2026-07-05
KeyPers_NewYork_1230990,NewYork_MATERIEL_INFO_202607058,NewYork,2026-07-05
KeyPers_NewYork_1232820,NewYork_MATERIEL_INFO_202607059,NewYork,2026-07-05
KeyPers_NewYork_1232395,NewYork_MATERIEL_INFO_2026070510,NewYork,2026-07-05
KeyPers_NewYork_1231808,NewYork_MATERIEL_INFO_2026070511,NewYork,2026-07-05
KeyPers_NewYork_1230348,NewYork_MATERIEL_INFO_2026070512,NewYork,2026-07-05
KeyPers_NewYork_1231325,NewYork_MATERIEL_INFO_2026070513,NewYork,2026-07-05
KeyPers_Paris_1231614,Paris_MATERIEL_INFO_202607050,Paris,2026-07-05
KeyPers_Paris_1232111,Paris_MATERIEL_INFO_202607051,Paris,2026-07-05
KeyPers_Paris_1234880,Paris_MATERIEL_INFO_202607052,Paris,2026-07-05
KeyPers_Shanghai_1230876,Shanghai_MATERIEL_INFO_202607050,Shanghai,2026-07-05
KeyPers_Shanghai_1230546,Shanghai_MATERIEL_INFO_202607051,Shanghai,2026-07-05
KeyPers_Shanghai_1230728,Shanghai_MATERIEL_INFO_202607052,Shanghai,2026-07-05
KeyPers_Shanghai_1230831,Shanghai_MATERIEL_INFO_202607053,Shanghai,2026-07-05
