ID_PERSONNEL,ID_MATERIEL,ID_SITE,ID_DATE_ACHAT
KeyPers_Berlin_1231375,BERLIN_MATERIEL_INFO_202609010,Berlin,2026-09-01
KeyPers_Berlin_1231074,BERLIN_MATERIEL_INFO_202609011,Berlin,2026-09-01
KeyPers_Berlin_1230377,BERLIN_MATERIEL_INFO_202609012,Berlin,2026-09-01
KeyPers_Berlin_1230932,BERLIN_MATERIEL_INFO_202609013,Berlin,2026-09-01
KeyPers_London_1230875,LONDON_MATERIEL_INFO_202609010,London,2026-09-01
KeyPers_London_1230923,LONDON_MATERIEL_INFO_202609011,London,2026-09-01
KeyPers_London_1233694,LONDON_MATERIEL_INFO_202609012,London,2026-09-01
KeyPers_London_1234189,LONDON_MATERIEL_INFO_202609013,London,2026-09-01
KeyPers_London_1231022,LONDON_MATERIEL_INFO_202609014,London,2026-09-01
KeyPers_London_1232394,LONDON_MATERIEL_INFO_202609015,London,2026-09-01
KeyPers_London_1232312,LONDON_MATERIEL_INFO_202609016,London,2026-09-01
KeyPers_London_1234179,LONDON_MATERIEL_INFO_202609017,London,2026-09-01
KeyPers_London_1232330,LONDON_MATERIEL_INFO_202609018,London,2026-09-01
KeyPers_London_1233154,LONDON_MATERIEL_INFO_202609019,London,2026-09-01
KeyPers_London_1232095,LONDON_MATERIEL_INFO_2026090110,London,2026-09-01
KeyPers_LA_1230821,LA_MATERIEL_INFO_202609010,LA,2026-09-01
KeyPers_LA_1230123,LA_MATERIEL_INFO_202609011,LA,2026-09-01
KeyPers_LA_1230822,LA_MATERIEL_INFO_202609012,LA,2026-09-01
KeyPers_NewYork_1230018,NewYork_MATERIEL_INFO_202609010,NewYork,2026-09-01
KeyPers_NewYork_1231936,NewYork_MATERIEL_INFO_202609011,NewYork,2026-09-01
KeyPers_NewYork_1231765,NewYork_MATERIEL_INFO_202609012,NewYork,2026-09-01
KeyPers_Paris_1232673,Paris_MATERIEL_INFO_202609010,Paris,2026-09-01
KeyPers_Paris_1232610,Paris_MATERIEL_INFO_202609011,Paris,2026-09-01
KeyPers_Paris_1234778,Paris_MATERIEL_INFO_202609012,Paris,2026-09-01
KeyPers_Paris_1231729,Paris_MATERIEL_INFO_202609013,Paris,2026-09-01
KeyPers_Paris_1234865,Paris_MATERIEL_INFO_202609014,Paris,2026-09-01
KeyPers_Shanghai_1230758,Shanghai_MATERIEL_INFO_202609010,Shanghai,2026-09-01
KeyPers_Shanghai_1230436,Shanghai_MATERIEL_INFO_202609011,Shanghai,2026-09-01
KeyPers_Shanghai_1230988,Shanghai_MATERIEL_INFO_202609012,Shanghai,2026-09-01
KeyPers_Shanghai_1230913,Shanghai_MATERIEL_INFO_202609013,Shanghai,2026-09-01
