ID_MATERIEL,TYPE,MODELE,IMPACT
BERLIN_MATERIEL_INFO_202605080,PC portable,EliteBook 8xx,290
BERLIN_MATERIEL_INFO_202605081,,Latitude 3xxx,220
BERLIN_MATERIEL_INFO_202605082,Borne wifi,modèle par défaut,10
BERLIN_MATERIEL_INFO_202605083,,Optiplex All-in-One 3xxx,241
LONDON_MATERIEL_INFO_202605080,Borne wifi,modèle par défaut,10
LONDON_MATERIEL_INFO_202605081,PC portable,Precision 7xxx,304
LA_MATERIEL_INFO_202605080,PC fixe tout-en-un,iMac 27pouces retina,450
LA_MATERIEL_INFO_202605081,Vidéo projecteur,modèle par défaut,94
LA_MATERIEL_INFO_202605082,PC fixe sans ecran,Rasberry pi 4,15
LA_MATERIEL_INFO_202605083,,Chromebook 14-15pouces,170
LA_MATERIEL_INFO_202605084,PC fixe sans ecran,Rasberry pi 4,15
LA_MATERIEL_INFO_202605085,PC portable,MacBook air,250
LA_MATERIEL_INFO_202605086,imprimante,modèle par défaut,500
LA_MATERIEL_INFO_202605087,PC fixe tout-en-un,modèle par défaut,352
LA_MATERIEL_INFO_202605088,PC portable,MacBook pro 13pouces,256
LA_MATERIEL_INFO_202605089,PC fixe sans ecran,Wyse thin client,69
LA_MATERIEL_INFO_2026050810,,MacBook pro 15/16pouces,330
NewYork_MATERIEL_INFO_202605080,PC portable,MacBook air retina,176
NewYork_MATERIEL_INFO_202605081,PC fixe tout-en-un,iMac 27pouces retina,450
NewYork_MATERIEL_INFO_202605082,PC portable,Precision 5xxx,280
NewYork_MATERIEL_INFO_202605083,,PC Fixe (moy),300
NewYork_MATERIEL_INFO_202605084,PC fixe sans ecran,Optiplex micro,174
NewYork_MATERIEL_INFO_202605085,PC fixe sans ecran,OMEN,290
NewYork_MATERIEL_INFO_202605086,PC fixe sans ecran,"Prodesk (Tower, SFF)",322
NewYork_MATERIEL_INFO_202605087,,Z,409
NewYork_MATERIEL_INFO_202605088,,EliteBook 10xx,223
NewYork_MATERIEL_INFO_202605089,,"Elite (Tower, SFF, One)",393
NewYork_MATERIEL_INFO_2026050810,PC portable,,260
NewYork_MATERIEL_INFO_2026050811,PC fixe tout-en-un,iMac pro,700
NewYork_MATERIEL_INFO_2026050812,PC portable,ZBook,303
NewYork_MATERIEL_INFO_2026050813,PC fixe sans ecran,Mac pro,900
Paris_MATERIEL_INFO_202605080,,modèle par défaut,350
Paris_MATERIEL_INFO_202605081,imprimante,Laser A3 (>100kg),1800
Paris_MATERIEL_INFO_202605082,PC fixe tout-en-un,Mac pro,900
Paris_MATERIEL_INFO_202605083,Disque dur,modèle par défaut,10
Paris_MATERIEL_INFO_202605084,PC fixe sans ecran,Mac pro,900
Paris_MATERIEL_INFO_202605085,PC fixe tout-en-un,iMac 27pouces retina,450
Paris_MATERIEL_INFO_202605086,PC portable,ProBook,226
Shanghai_MATERIEL_INFO_202605080,PC fixe sans ecran,Precision tower 7xxx,555
Shanghai_MATERIEL_INFO_202605081,,MacBook air,250
Shanghai_MATERIEL_INFO_202605082,PC fixe tout-en-un,Optiplex All-in-One 5xxx,318
Shanghai_MATERIEL_INFO_202605083,clavier,modèle par défaut,24
