ID_MISSION,TYPE_MISSION,VILLE_DEPART,PAYS_DEPART,VILLE_DESTINATION,PAYS_DESTINATION,TRANSPORT,ALLER_RETOUR,DISTANCE_KM,CO2EQ,IMPACT
BERLIN_202611040,Réunion,Paris,France,Helsinki,Finlande,Avion,non,1914.35,0.1875,358.9406
BERLIN_202611041,Formation,Berlin,Allemagne,Shanghai,China,Avion,oui,8416.5,0.152,2558.616
BERLIN_202611042,Formation,Berlin,Allemagne,Bogota,Colombia,Avion,oui,9429.51,0.152,2866.571
BERLIN_202611043,Réunion,Berlin,Allemagne,Washington,USA,Avion,oui,6728.36,0.152,2045.4214
BERLIN_202611044,Rencontre entreprises,Berlin,Allemagne,Montreal,Canada,Avion,oui,6015.86,0.152,1828.8214
BERLIN_202611045,Développement,Berlin,Allemagne,Oslo,Norvège,Avion,oui,839.66,0.2586,434.2722
BERLIN_202611046,Conférence,Berlin,Allemagne,Alger,Algeria,Avion,oui,1927.66,0.1875,722.8725
BERLIN_202611047,Réunion,Berlin,Allemagne,Washington,USA,Avion,oui,6728.36,0.152,2045.4214
BERLIN_202611048,Rencontre entreprises,Berlin,Allemagne,Marseille,France,Avion,oui,1185.94,0.1875,444.7275
BERLIN_202611049,Développement,Berlin,Allemagne,Rio de Janeiro,Brazil,Avion,oui,9988.48,0.152,3036.4979
BERLIN_2026110410,Formation,Berlin,Allemagne,Melbourne,Australia,Avion,oui,15966.2,0.152,4853.7248
BERLIN_2026110411,Conférence,Berlin,Allemagne,Bogota,Colombia,Avion,oui,9429.51,0.152,2866.571
BERLIN_2026110412,Développement,Berlin,Allemagne,Dubaï,Emirats,Avion,oui,4624.02,0.152,1405.7021
BERLIN_2026110413,Développement,Berlin,Allemagne,Bordeaux,France,Avion,oui,1333.07,0.1875,499.9012
BERLIN_2026110414,Réunion,Berlin,Allemagne,Compiègne,France,Avion,non,817.55,0.2586,211.4184
BERLIN_2026110415,Formation,Berlin,Allemagne,Montreal,Canada,Avion,oui,6015.86,0.152,1828.8214
LONDON_202611040,Développement,London,England,Rabat,Maroc,Avion,oui,2016.55,0.1875,756.2062
LONDON_202611041,Réunion,London,England,Osaka,Japan,Avion,oui,9522.37,0.152,2894.8005
LONDON_202611042,Formation,London,England,Compiègne,France,Avion,oui,313.03,0.2586,161.8991
LONDON_202611043,Formation,London,England,Oslo,Norvège,Avion,oui,1155.53,0.1875,433.3238
