ID_PERSONNEL,ID_MATERIEL,ID_SITE,ID_DATE_ACHAT
KeyPers_Berlin_1230245,BERLIN_MATERIEL_INFO_202606210,Berlin,2026-06-21
KeyPers_Berlin_1234040,BERLIN_MATERIEL_INFO_202606211,Berlin,2026-06-21
KeyPers_Berlin_1231151,BERLIN_MATERIEL_INFO_202606212,Berlin,2026-06-21
KeyPers_Berlin_1233763,BERLIN_MATERIEL_INFO_202606213,Berlin,2026-06-21
KeyPers_London_1231637,LONDON_MATERIEL_INFO_202606210,London,2026-06-21
KeyPers_London_1231392,LONDON_MATERIEL_INFO_202606211,London,2026-06-21
KeyPers_London_1232609,LONDON_MATERIEL_INFO_202606212,London,2026-06-21
KeyPers_London_1234027,LONDON_MATERIEL_INFO_202606213,London,2026-06-21
KeyPers_London_1231205,LONDON_MATERIEL_INFO_202606214,London,2026-06-21
KeyPers_London_1231589,LONDON_MATERIEL_INFO_202606215,London,2026-06-21
KeyPers_London_1231650,LONDON_MATERIEL_INFO_202606216,London,2026-06-21
KeyPers_London_1233398,LONDON_MATERIEL_INFO_202606217,London,2026-06-21
KeyPers_London_1231562,LONDON_MATERIEL_INFO_202606218,London,2026-06-21
KeyPers_LA_1232974,LA_MATERIEL_INFO_202606210,LA,2026-06-21
KeyPers_LA_1230506,LA_MATERIEL_INFO_202606211,LA,2026-06-21
KeyPers_LA_1230844,LA_MATERIEL_INFO_202606212,LA,2026-06-21
KeyPers_LA_1231955,LA_MATERIEL_INFO_202606213,LA,2026-06-21
KeyPers_LA_1230962,LA_MATERIEL_INFO_202606214,LA,2026-06-21
KeyPers_NewYork_1230644,NewYork_MATERIEL_INFO_202606210,NewYork,2026-06-21
KeyPers_NewYork_1230155,NewYork_MATERIEL_INFO_202606211,NewYork,2026-06-21
KeyPers_NewYork_1230594,NewYork_MATERIEL_INFO_202606212,NewYork,2026-06-21
KeyPers_NewYork_1231517,NewYork_MATERIEL_INFO_202606213,NewYork,2026-06-21
KeyPers_NewYork_1230605,NewYork_MATERIEL_INFO_202606214,NewYork,2026-06-21
KeyPers_Paris_1231441,Paris_MATERIEL_INFO_202606210,Paris,2026-06-21
KeyPers_Paris_1234344,Paris_MATERIEL_INFO_202606211,Paris,2026-06-21
KeyPers_Paris_1233823,Paris_MATERIEL_INFO_202606212,Paris,2026-06-21
KeyPers_Paris_1230268,Paris_MATERIEL_INFO_202606213,Paris,2026-06-21
KeyPers_Paris_1231827,Paris_MATERIEL_INFO_202606214,Paris,2026-06-21
KeyPers_Paris_1230518,Paris_MATERIEL_INFO_202606215,Paris,2026-06-21
KeyPers_Paris_1233872,Paris_MATERIEL_INFO_202606216,Paris,2026-06-21
KeyPers_Paris_1232720,Paris_MATERIEL_INFO_202606217,Paris,2026-06-21
KeyPers_Shanghai_1230018,Shanghai_MATERIEL_INFO_202606210,Shanghai,2026-06-21
KeyPers_Shanghai_1230695,Shanghai_MATERIEL_INFO_202606211,Shanghai,2026-06-21
