ID_MATERIEL,TYPE,MODELE,IMPACT
BERLIN_MATERIEL_INFO_202608080,Serveur,Serveur de stockage,2500
BERLIN_MATERIEL_INFO_202608081,PC portable,EliteBook 10xx,223
BERLIN_MATERIEL_INFO_202608082,PC fixe sans ecran,ProDesk mini/DM,100
BERLIN_MATERIEL_INFO_202608083,,Laser A3 (40-99kg),960
BERLIN_MATERIEL_INFO_202608084,,modèle par défaut,350
LONDON_MATERIEL_INFO_202608080,PC fixe sans ecran,EliteDesk DM,230
LONDON_MATERIEL_INFO_202608081,PC fixe sans ecran,"Prodesk (Tower, SFF)",322
LONDON_MATERIEL_INFO_202608082,,Precision 7xxx,304
LONDON_MATERIEL_INFO_202608083,PC fixe sans ecran,Optiplex small,240
LONDON_MATERIEL_INFO_202608084,,Optiplex All-in-One 5xxx,318
LONDON_MATERIEL_INFO_202608085,,"Elite (Tower, SFF, One)",393
LONDON_MATERIEL_INFO_202608086,PC portable,,260
LONDON_MATERIEL_INFO_202608087,,Precision tower 7xxx,555
LONDON_MATERIEL_INFO_202608088,,ProBook,226
LONDON_MATERIEL_INFO_202608089,PC portable,OMEN,290
LONDON_MATERIEL_INFO_2026080810,,Pour salle,150
LA_MATERIEL_INFO_202608080,,modèle par défaut,350
LA_MATERIEL_INFO_202608081,PC fixe sans ecran,modèle par défaut,350
LA_MATERIEL_INFO_202608082,PC fixe sans ecran,,350
LA_MATERIEL_INFO_202608083,Vidéo projecteur,Transportable,94
LA_MATERIEL_INFO_202608084,PC fixe tout-en-un,Mac pro,900
LA_MATERIEL_INFO_202608085,,32pouces et plus,590
LA_MATERIEL_INFO_202608086,PC portable,OMEN,290
LA_MATERIEL_INFO_202608087,PC fixe sans ecran,Wyse thin client,69
LA_MATERIEL_INFO_202608088,imprimante,modèle par défaut,500
LA_MATERIEL_INFO_202608089,PC portable,Chromebook 14-15pouces,170
LA_MATERIEL_INFO_2026080810,PC portable,Precision 3xxx,266
NewYork_MATERIEL_INFO_202608080,Ecran,24pouces-31pouces,430
NewYork_MATERIEL_INFO_202608081,,modèle par défaut,350
NewYork_MATERIEL_INFO_202608082,PC portable,Moyenne 14/15pouces,294
NewYork_MATERIEL_INFO_202608083,PC portable,MacBook pro 13pouces,256
NewYork_MATERIEL_INFO_202608084,PC portable,,260
NewYork_MATERIEL_INFO_202608085,PC fixe tout-en-un,Optiplex All-in-One 7xxx,382
Paris_MATERIEL_INFO_202608080,PC fixe sans ecran,ZHAN,264
Paris_MATERIEL_INFO_202608081,PC fixe sans ecran,"Elite (Tower, SFF, One)",393
Paris_MATERIEL_INFO_202608082,Serveur,Modèle par défaut,1300
Paris_MATERIEL_INFO_202608083,Vidéo projecteur,Transportable,94
Shanghai_MATERIEL_INFO_202608080,,Moyenne 14/15pouces,294
Shanghai_MATERIEL_INFO_202608081,imprimante,Laser A3 (>100kg),1800
Shanghai_MATERIEL_INFO_202608082,PC portable,ZBook Studio,379
Shanghai_MATERIEL_INFO_202608083,Ecran,32pouces et plus,590
Shanghai_MATERIEL_INFO_202608084,,EliteBook 8xx,290
Shanghai_MATERIEL_INFO_202608085,Vidéo projecteur,Transportable,94
Shanghai_MATERIEL_INFO_202608086,Vidéo projecteur,Pour salle,150
