ID_MATERIEL,TYPE,MODELE,IMPACT
BERLIN_MATERIEL_INFO_202610270,Borne wifi,modèle par défaut,10
BERLIN_MATERIEL_INFO_202610271,PC fixe sans ecran,,350
BERLIN_MATERIEL_INFO_202610272,PC portable,Moyenne 13pouces,250
BERLIN_MATERIEL_INFO_202610273,PC portable,Latitude 7xxx,264
BERLIN_MATERIEL_INFO_202610274,,32pouces et plus,590
LONDON_MATERIEL_INFO_202610270,,Latitude 7xxx,264
LONDON_MATERIEL_INFO_202610271,PC fixe sans ecran,"Prodesk (Tower, SFF)",322
LONDON_MATERIEL_INFO_202610272,,Precision 7xxx,304
LONDON_MATERIEL_INFO_202610273,,modèle par défaut,350
LONDON_MATERIEL_INFO_202610274,PC portable,Precision 7xxx,304
LONDON_MATERIEL_INFO_202610275,Serveur,Serveur de stockage,2500
LONDON_MATERIEL_INFO_202610276,PC portable,MacBook pro 15/16pouces,330
LONDON_MATERIEL_INFO_202610277,PC portable,MacBook pro 13pouces,256
LONDON_MATERIEL_INFO_202610278,PC fixe sans ecran,Optiplex small,240
LONDON_MATERIEL_INFO_202610279,PC portable,MacBook air pre-retina,310
LONDON_MATERIEL_INFO_2026102710,PC portable,Chromebook 14-15pouces,170
LA_MATERIEL_INFO_202610270,PC fixe sans ecran,Rasberry pi 4,15
LA_MATERIEL_INFO_202610271,,MacBook air pre-retina,310
LA_MATERIEL_INFO_202610272,PC fixe tout-en-un,Optiplex All-in-One 3xxx,241
LA_MATERIEL_INFO_202610273,PC portable,MacBook pro 15/16pouces,330
LA_MATERIEL_INFO_202610274,,Precision tower 7xxx,555
LA_MATERIEL_INFO_202610275,Serveur,Noeud de calcul,1300
LA_MATERIEL_INFO_202610276,,modèle par défaut,350
LA_MATERIEL_INFO_202610277,Smartphone,modèle par défaut,63
NewYork_MATERIEL_INFO_202610270,Station d'accueil,modèle par défaut,26
NewYork_MATERIEL_INFO_202610271,PC fixe tout-en-un,Optiplex All-in-One 5xxx,318
NewYork_MATERIEL_INFO_202610272,Ecran,,430
NewYork_MATERIEL_INFO_202610273,PC fixe sans ecran,"Elite (Tower, SFF, One)",393
NewYork_MATERIEL_INFO_202610274,PC fixe sans ecran,Precision tower 5xxx,440
NewYork_MATERIEL_INFO_202610275,PC portable,Victus,267
NewYork_MATERIEL_INFO_202610276,souris,modèle par défaut,5
NewYork_MATERIEL_INFO_202610277,PC portable,Latitude 3xxx,220
NewYork_MATERIEL_INFO_202610278,PC fixe sans ecran,,350
NewYork_MATERIEL_INFO_202610279,PC portable,Precision 5xxx,280
NewYork_MATERIEL_INFO_2026102710,,Modèle par défaut,350
NewYork_MATERIEL_INFO_2026102711,,MacBook air,250
NewYork_MATERIEL_INFO_2026102712,Serveur,Modèle par défaut,1300
NewYork_MATERIEL_INFO_2026102713,Smartphone,modèle par défaut,63
Paris_MATERIEL_INFO_202610270,PC portable,modèle par défaut,260
Paris_MATERIEL_INFO_202610271,PC fixe sans ecran,Optiplex tower,260
Paris_MATERIEL_INFO_202610272,,Victus,267
Paris_MATERIEL_INFO_202610273,,modèle par défaut,350
Paris_MATERIEL_INFO_202610274,PC fixe sans ecran,,350
Shanghai_MATERIEL_INFO_202610270,,Rasberry pi 4,15
