ID_PERSONNEL,ID_MATERIEL,ID_SITE,ID_DATE_ACHAT
KeyPers_Berlin_1234158,BERLIN_MATERIEL_INFO_202608180,Berlin,2026-08-18 15:57:45
KeyPers_Berlin_1230813,BERLIN_MATERIEL_INFO_202608181,Berlin,2026-08-18 11:31:11
KeyPers_Berlin_1233801,BERLIN_MATERIEL_INFO_202608182,Berlin,2026-08-18 13:43:03
KeyPers_Berlin_1231209,BERLIN_MATERIEL_INFO_202608183,Berlin,2026-08-18 11:07:16
KeyPers_London_1230241,LONDON_MATERIEL_INFO_202608180,London,2026-08-18 11:01:59
KeyPers_London_1233979,LONDON_MATERIEL_INFO_202608181,London,2026-08-18 08:36:30
KeyPers_London_1231952,LONDON_MATERIEL_INFO_202608182,London,2026-08-18 10:59:18
KeyPers_London_1233249,LONDON_MATERIEL_INFO_202608183,London,2026-08-18 12:18:11
KeyPers_London_1233377,LONDON_MATERIEL_INFO_202608184,London,2026-08-18 10:24:46
KeyPers_London_1230644,LONDON_MATERIEL_INFO_202608185,London,2026-08-18 15:39:51
KeyPers_London_1233121,LONDON_MATERIEL_INFO_202608186,London,2026-08-18 11:13:41
KeyPers_London_1230797,LONDON_MATERIEL_INFO_202608187,London,2026-08-18 12:59:56
KeyPers_LA_1232665,LA_MATERIEL_INFO_202608180,LA,2026-08-18 09:50:44
KeyPers_LA_1230883,LA_MATERIEL_INFO_202608181,LA,2026-08-18 13:58:02
KeyPers_LA_1230103,LA_MATERIEL_INFO_202608182,LA,2026-08-18 09:52:09
KeyPers_LA_1231887,LA_MATERIEL_INFO_202608183,LA,2026-08-18 12:09:50
KeyPers_LA_1231647,LA_MATERIEL_INFO_202608184,LA,2026-08-18 15:27:01
KeyPers_LA_1232770,LA_MATERIEL_INFO_202608185,LA,2026-08-18 09:11:51
KeyPers_LA_1232244,LA_MATERIEL_INFO_202608186,LA,2026-08-18 16:27:36
KeyPers_LA_1231290,LA_MATERIEL_INFO_202608187,LA,2026-08-18 13:56:25
KeyPers_LA_1230549,LA_MATERIEL_INFO_202608188,LA,2026-08-18 15:59:50
KeyPers_LA_1230205,LA_MATERIEL_INFO_202608189,LA,2026-08-18 12:23:25
KeyPers_LA_1231282,LA_MATERIEL_INFO_2026081810,LA,2026-08-18 09:22:15
KeyPers_NewYork_1230167,NewYork_MATERIEL_INFO_202608180,NewYork,2026-08-18 14:12:16
KeyPers_Paris_1232800,Paris_MATERIEL_INFO_202608180,Paris,2026-08-18 13:21:52
KeyPers_Paris_1234784,Paris_MATERIEL_INFO_202608181,Paris,2026-08-18 09:35:01
KeyPers_Paris_1230985,Paris_MATERIEL_INFO_202608182,Paris,2026-08-18 13:55:08
KeyPers_Paris_1231506,Paris_MATERIEL_INFO_202608183,Paris,2026-08-18 12:25:26
KeyPers_Paris_1233099,Paris_MATERIEL_INFO_202608184,Paris,2026-08-18 10:38:53
KeyPers_Paris_1233928,Paris_MATERIEL_INFO_202608185,Paris,2026-08-18 10:16:19
KeyPers_Paris_1233121,Paris_MATERIEL_INFO_202608186,Paris,2026-08-18 14:39:23
KeyPers_Paris_1232412,Paris_MATERIEL_INFO_202608187,Paris,2026-08-18 09:20:54
KeyPers_Paris_1234713,Paris_MATERIEL_INFO_202608188,Paris,2026-08-18 09:18:36
KeyPers_Paris_1230469,Paris_MATERIEL_INFO_202608189,Paris,2026-08-18 11:53:21
KeyPers_Paris_1231062,Paris_MATERIEL_INFO_2026081810,Paris,2026-08-18 16:03:44
KeyPers_Paris_1230731,Paris_MATERIEL_INFO_2026081811,Paris,2026-08-18 11:10:59
KeyPers_Paris_1230695,Paris_MATERIEL_INFO_2026081812,Paris,2026-08-18 10:12:15
KeyPers_Shanghai_1230828,Shanghai_MATERIEL_INFO_202608180,Shanghai,2026-08-18 14:37:44
KeyPers_Shanghai_1230419,Shanghai_MATERIEL_INFO_202608181,Shanghai,2026-08-18 13:13:29
