ID_MATERIEL,TYPE,MODELE,IMPACT
BERLIN_MATERIEL_INFO_202609090,PC fixe sans ecran,,350
BERLIN_MATERIEL_INFO_202609091,PC fixe sans ecran,Station de travail (moy),600
BERLIN_MATERIEL_INFO_202609092,PC fixe sans ecran,Station de travail (moy),600
BERLIN_MATERIEL_INFO_202609093,Serveur,Serveur de stockage,2500
BERLIN_MATERIEL_INFO_202609094,PC fixe tout-en-un,Optiplex All-in-One 7xxx,382
LONDON_MATERIEL_INFO_202609090,PC fixe tout-en-un,Mac pro,900
LONDON_MATERIEL_INFO_202609091,Vidéo projecteur,Transportable,94
LONDON_MATERIEL_INFO_202609092,PC fixe sans ecran,,350
LONDON_MATERIEL_INFO_202609093,PC fixe tout-en-un,,352
LONDON_MATERIEL_INFO_202609094,PC portable,EliteBook 8xx,290
LONDON_MATERIEL_INFO_202609095,PC fixe sans ecran,"Prodesk (Tower, SFF)",322
LA_MATERIEL_INFO_202609090,PC fixe sans ecran,Elite mini,137
LA_MATERIEL_INFO_202609091,,iMac 21pouces,290
LA_MATERIEL_INFO_202609092,PC portable,ZBook Studio,379
LA_MATERIEL_INFO_202609093,imprimante,Laser à poser (<40kg),430
LA_MATERIEL_INFO_202609094,PC portable,Precision 5xxx,280
LA_MATERIEL_INFO_202609095,PC portable,Latitude 7xxx,264
LA_MATERIEL_INFO_202609096,PC fixe sans ecran,Rasberry pi 4,15
LA_MATERIEL_INFO_202609097,PC portable,MacBook air,250
LA_MATERIEL_INFO_202609098,,EliteBook 8xx,290
LA_MATERIEL_INFO_202609099,PC fixe sans ecran,EliteDesk DM,230
LA_MATERIEL_INFO_2026090910,,"EliteDesk (Tower, SFF, One)",393
LA_MATERIEL_INFO_2026090911,PC fixe sans ecran,Optiplex micro,174
LA_MATERIEL_INFO_2026090912,PC portable,Moyenne 13pouces,250
NewYork_MATERIEL_INFO_202609090,Disque dur,modèle par défaut,10
NewYork_MATERIEL_INFO_202609091,PC fixe sans ecran,Mac pro,900
NewYork_MATERIEL_INFO_202609092,,"EliteDesk (Tower, SFF, One)",393
NewYork_MATERIEL_INFO_202609093,PC portable,ZBook Studio,379
NewYork_MATERIEL_INFO_202609094,PC fixe sans ecran,Precision tower 5xxx,440
NewYork_MATERIEL_INFO_202609095,PC fixe tout-en-un,iMac 21pouces retina,300
NewYork_MATERIEL_INFO_202609096,PC fixe sans ecran,Mac pro,900
NewYork_MATERIEL_INFO_202609097,,MacBook pro 15/16pouces,330
NewYork_MATERIEL_INFO_202609098,PC portable,Precision 7xxx,304
NewYork_MATERIEL_INFO_202609099,Smartphone,modèle par défaut,63
Paris_MATERIEL_INFO_202609090,PC fixe sans ecran,,350
Paris_MATERIEL_INFO_202609091,PC portable,MacBook air pre-retina,310
Paris_MATERIEL_INFO_202609092,PC portable,ZBook,303
Paris_MATERIEL_INFO_202609093,Smartphone,modèle par défaut,63
Shanghai_MATERIEL_INFO_202609090,PC portable,,260
Shanghai_MATERIEL_INFO_202609091,PC portable,Latitude 5xxx,300
Shanghai_MATERIEL_INFO_202609092,PC fixe sans ecran,,350
Shanghai_MATERIEL_INFO_202609093,PC fixe sans ecran,Elite mini,137
