ID_MISSION,TYPE_MISSION,VILLE_DEPART,PAYS_DEPART,VILLE_DESTINATION,PAYS_DESTINATION,TRANSPORT,ALLER_RETOUR,DISTANCE_KM,CO2EQ,IMPACT
BERLIN_202610030,Rencontre entreprises,Berlin,Allemagne,Osaka,Japan,Avion,oui,8838.74,0.152,2686.977
BERLIN_202610031,Réunion,Paris,France,Washington,USA,Avion,oui,6179.35,0.152,1878.5224
BERLIN_202610032,Formation,Berlin,Allemagne,Melbourne,Australia,Avion,oui,15966.2,0.152,4853.7248
BERLIN_202610033,Formation,Berlin,Allemagne,Los Angeles,USA,Avion,oui,9331.71,0.152,2836.8398
BERLIN_202610034,Réunion,Berlin,Allemagne,Washington,USA,Avion,oui,6728.36,0.152,2045.4214
BERLIN_202610035,Conférence,Berlin,Allemagne,Auckland,New Zealand,Avion,oui,17741.48,0.152,5393.4099
BERLIN_202610036,Conférence,Berlin,Allemagne,Berlin,Allemagne,Transports en commun,oui,8.0,0.11065,1.7704
BERLIN_202610037,Développement,Berlin,Allemagne,Sidney,Australia,Avion,non,16089.15,0.152,2445.5508
BERLIN_202610038,Rencontre entreprises,Paris,France,Helsinki,Finlande,Avion,non,1914.35,0.1875,358.9406
BERLIN_202610039,Conférence,Los Angeles,USA,Compiègne,France,Avion,oui,9088.34,0.152,2762.8554
BERLIN_2026100310,Développement,Berlin,Allemagne,Washington,USA,Avion,oui,6728.36,0.152,2045.4214
BERLIN_2026100311,Rencontre entreprises,Berlin,Allemagne,Tokyo,Japan,Avion,oui,8943.47,0.152,2718.8149
BERLIN_2026100312,Conférence,Berlin,Allemagne,Alger,Algeria,Avion,oui,1927.66,0.1875,722.8725
BERLIN_2026100313,Conférence,New-York,USA,Berlin,Allemagne,Avion,oui,6401.96,0.152,1946.1958
BERLIN_2026100314,Conférence,Berlin,Allemagne,Melbourne,Australia,Avion,oui,15966.2,0.152,4853.7248
BERLIN_2026100315,Conférence,Berlin,Allemagne,Tokyo,Japan,Avion,oui,8943.47,0.152,2718.8149
BERLIN_2026100316,Réunion,Berlin,Allemagne,Melbourne,Australia,Avion,non,15966.2,0.152,2426.8624
BERLIN_2026100317,Développement,Berlin,Allemagne,Wellington,New Zealand,Avion,oui,18132.94,0.152,5512.4138
BERLIN_2026100318,Conférence,Berlin,Allemagne,Buenos Aires,Argentina,Avion,oui,11887.22,0.152,3613.7149
BERLIN_2026100319,Formation,Berlin,Allemagne,Sidney,Australia,Avion,oui,16089.15,0.152,4891.1016
BERLIN_2026100320,Formation,Berlin,Allemagne,Buenos Aires,Argentina,Avion,oui,11887.22,0.152,3613.7149
BERLIN_2026100321,Rencontre entreprises,Berlin,Allemagne,Melbourne,Australia,Avion,oui,15966.2,0.152,4853.7248
BERLIN_2026100322,Réunion,Berlin,Allemagne,Helsinki,Finlande,Avion,oui,1108.32,0.1875,415.62
LONDON_202610030,Formation,London,England,Wellington,New Zealand,Avion,oui,18804.73,0.152,5716.6379
LONDON_202610031,Réunion,Paris,France,Melbourne,Australia,Avion,oui,16789.72,0.152,5104.0749
LONDON_202610032,Conférence,London,England,Rabat,Maroc,Avion,oui,2016.55,0.1875,756.2062
LONDON_202610033,Développement,London,England,Stockholm,Suède,Avion,oui,1436.38,0.1875,538.6425
LONDON_202610034,Réunion,London,England,London,England,Transports en commun,oui,8.0,0.11065,1.7704
LONDON_202610035,Conférence,London,England,Los Angeles,USA,Avion,oui,8776.45,0.152,2668.0408
LONDON_202610036,Rencontre entreprises,London,England,Sidney,Australia,Avion,oui,16989.32,0.152,5164.7533
LONDON_202610037,Réunion,London,England,Rio de Janeiro,Brazil,Avion,oui,9254.24,0.152,2813.289
LONDON_202610038,Formation,London,England,Alger,Algeria,Avion,oui,1656.55,0.1875,621.2062
LONDON_202610039,Formation,Paris,France,Wellington,New Zealand,Avion,oui,18980.62,0.152,5770.1085
LONDON_2026100310,Réunion,London,England,Lille,France,Avion,non,243.73,0.2586,63.0286
LONDON_2026100311,Formation,London,England,Compiègne,France,Avion,oui,313.03,0.2586,161.8991
LONDON_2026100312,Rencontre entreprises,London,England,Marseille,France,Avion,oui,1002.33,0.1875,375.8738
LONDON_2026100313,Réunion,London,England,Montreal,Canada,Avion,oui,5236.27,0.152,1591.8261
LONDON_2026100314,Formation,Shanghai,China,Lille,France,Avion,non,9114.63,0.152,1385.4238
LONDON_2026100315,Conférence,London,England,Lille,France,Avion,oui,243.73,0.2586,126.0572
LONDON_2026100316,Rencontre entreprises,London,England,Stockholm,Suède,Avion,oui,1436.38,0.1875,538.6425
