ID_MATERIEL,TYPE,MODELE,IMPACT
BERLIN_MATERIEL_INFO_202608210,PC fixe sans ecran,Optiplex tower,260
BERLIN_MATERIEL_INFO_202608211,souris,modèle par défaut,5
BERLIN_MATERIEL_INFO_202608212,Serveur,Serveur de stockage,2500
BERLIN_MATERIEL_INFO_202608213,Telephone IP,modèle par défaut,17
LONDON_MATERIEL_INFO_202608210,Vidéo projecteur,modèle par défaut,94
LONDON_MATERIEL_INFO_202608211,PC fixe sans ecran,Station de travail (moy),600
LONDON_MATERIEL_INFO_202608212,Serveur,Serveur de stockage,2500
LONDON_MATERIEL_INFO_202608213,Ecran,24pouces-31pouces,430
LONDON_MATERIEL_INFO_202608214,,OMEN,290
LONDON_MATERIEL_INFO_202608215,PC portable,Moyenne 17pouces,365
LONDON_MATERIEL_INFO_202608216,Serveur,Serveur de stockage,2500
LONDON_MATERIEL_INFO_202608217,PC portable,,260
LONDON_MATERIEL_INFO_202608218,PC portable,,260
LONDON_MATERIEL_INFO_202608219,PC portable,,260
LONDON_MATERIEL_INFO_2026082110,PC fixe sans ecran,Z,409
LONDON_MATERIEL_INFO_2026082111,PC portable,OMEN,290
LONDON_MATERIEL_INFO_2026082112,Telephone IP,modèle par défaut,17
LONDON_MATERIEL_INFO_2026082113,PC fixe tout-en-un,iMac pro,700
LA_MATERIEL_INFO_202608210,PC portable,Chromebook 14-15pouces,170
LA_MATERIEL_INFO_202608211,Vidéo projecteur,Pour salle,150
LA_MATERIEL_INFO_202608212,PC portable,Chromebook 14-15pouces,170
NewYork_MATERIEL_INFO_202608210,Telephone IP,modèle par défaut,17
NewYork_MATERIEL_INFO_202608211,,iMac 27pouces retina,450
NewYork_MATERIEL_INFO_202608212,PC fixe sans ecran,Wyse thin client,69
NewYork_MATERIEL_INFO_202608213,PC fixe tout-en-un,Optiplex All-in-One 5xxx,318
NewYork_MATERIEL_INFO_202608214,Vidéo projecteur,Transportable,94
NewYork_MATERIEL_INFO_202608215,,OMEN,290
NewYork_MATERIEL_INFO_202608216,Vidéo projecteur,modèle par défaut,94
NewYork_MATERIEL_INFO_202608217,,PC Fixe (moy),300
Paris_MATERIEL_INFO_202608210,PC fixe sans ecran,Optiplex tower,260
Paris_MATERIEL_INFO_202608211,,modèle par défaut,350
Paris_MATERIEL_INFO_202608212,PC fixe tout-en-un,,352
Paris_MATERIEL_INFO_202608213,Tablette,modèle par défaut,150
Paris_MATERIEL_INFO_202608214,,iMac 21pouces,290
Paris_MATERIEL_INFO_202608215,,PC Fixe (moy),300
Paris_MATERIEL_INFO_202608216,PC fixe sans ecran,,350
Paris_MATERIEL_INFO_202608217,imprimante,modèle par défaut,500
Paris_MATERIEL_INFO_202608218,PC fixe tout-en-un,Optiplex All-in-One 3xxx,241
Paris_MATERIEL_INFO_202608219,Vidéo projecteur,Transportable,94
Paris_MATERIEL_INFO_2026082110,,Elite mini,137
Shanghai_MATERIEL_INFO_202608210,PC portable,Precision 5xxx,280
Shanghai_MATERIEL_INFO_202608211,PC portable,MacBook air pre-retina,310
Shanghai_MATERIEL_INFO_202608212,PC fixe sans ecran,modèle par défaut,350
Shanghai_MATERIEL_INFO_202608213,PC portable,Moyenne 17pouces,365
Shanghai_MATERIEL_INFO_202608214,PC fixe sans ecran,Optiplex tower,260
Shanghai_MATERIEL_INFO_202608215,imprimante,Laser A3 (>100kg),1800
Shanghai_MATERIEL_INFO_202608216,PC fixe sans ecran,ProDesk mini/DM,100
Shanghai_MATERIEL_INFO_202608217,Telephone IP,,17
Shanghai_MATERIEL_INFO_202608218,Ecran,32pouces et plus,590
Shanghai_MATERIEL_INFO_202608219,Smartphone,modèle par défaut,63
Shanghai_MATERIEL_INFO_2026082110,PC portable,MacBook air retina,176
Shanghai_MATERIEL_INFO_2026082111,PC fixe sans ecran,PC Fixe (moy),300
Shanghai_MATERIEL_INFO_2026082112,PC fixe sans ecran,Station de travail (moy),600
