ID_MATERIEL,TYPE,MODELE,IMPACT
BERLIN_MATERIEL_INFO_202611130,PC fixe tout-en-un,Optiplex All-in-One 3xxx,241
BERLIN_MATERIEL_INFO_202611131,PC portable,Moyenne 13pouces,250
LONDON_MATERIEL_INFO_202611130,,ProBook,226
LA_MATERIEL_INFO_202611130,PC fixe sans ecran,ZHAN,264
LA_MATERIEL_INFO_202611131,PC fixe tout-en-un,Optiplex All-in-One 7xxx,382
LA_MATERIEL_INFO_202611132,Ecran,jusqu'à 23pouces,350
LA_MATERIEL_INFO_202611133,Vidéo projecteur,Pour salle,150
LA_MATERIEL_INFO_202611134,,modèle par défaut,350
LA_MATERIEL_INFO_202611135,PC portable,ZBook,303
LA_MATERIEL_INFO_202611136,Station d'accueil,modèle par défaut,26
LA_MATERIEL_INFO_202611137,PC portable,ZBook,303
LA_MATERIEL_INFO_202611138,,OMEN,290
NewYork_MATERIEL_INFO_202611130,,EliteDesk DM,230
NewYork_MATERIEL_INFO_202611131,PC portable,ProBook,226
NewYork_MATERIEL_INFO_202611132,PC fixe sans ecran,EliteDesk DM,230
NewYork_MATERIEL_INFO_202611133,,"EliteDesk (Tower, SFF, One)",393
NewYork_MATERIEL_INFO_202611134,PC fixe sans ecran,OMEN,290
NewYork_MATERIEL_INFO_202611135,,EliteBook 8xx,290
NewYork_MATERIEL_INFO_202611136,,OMEN,290
NewYork_MATERIEL_INFO_202611137,PC fixe tout-en-un,Optiplex All-in-One 3xxx,241
NewYork_MATERIEL_INFO_202611138,,modèle par défaut,350
NewYork_MATERIEL_INFO_202611139,PC fixe sans ecran,,350
Paris_MATERIEL_INFO_202611130,PC fixe sans ecran,EliteDesk DM,230
Paris_MATERIEL_INFO_202611131,PC fixe sans ecran,Rasberry pi 4,15
Paris_MATERIEL_INFO_202611132,PC fixe sans ecran,Precision tower 3xxx,285
Paris_MATERIEL_INFO_202611133,,Victus,267
Paris_MATERIEL_INFO_202611134,PC portable,Victus,267
Paris_MATERIEL_INFO_202611135,,Victus,267
Paris_MATERIEL_INFO_202611136,,"EliteDesk (Tower, SFF, One)",393
Paris_MATERIEL_INFO_202611137,PC portable,MacBook air pre-retina,310
Paris_MATERIEL_INFO_202611138,PC portable,Precision 5xxx,280
Paris_MATERIEL_INFO_202611139,PC fixe sans ecran,Mac pro,900
Paris_MATERIEL_INFO_2026111310,,modèle par défaut,350
Shanghai_MATERIEL_INFO_202611130,imprimante,Laser A3 (>100kg),1800
Shanghai_MATERIEL_INFO_202611131,PC fixe sans ecran,,350
Shanghai_MATERIEL_INFO_202611132,imprimante,Laser à poser (<40kg),430
Shanghai_MATERIEL_INFO_202611133,imprimante,Laser A3 (40-99kg),960
Shanghai_MATERIEL_INFO_202611134,Disque dur,modèle par défaut,10
Shanghai_MATERIEL_INFO_202611135,Ecran,modèle par défaut,430
Shanghai_MATERIEL_INFO_202611136,Ecran,32pouces et plus,590
Shanghai_MATERIEL_INFO_202611137,Smartphone,modèle par défaut,63
Shanghai_MATERIEL_INFO_202611138,PC fixe sans ecran,Optiplex micro,174
Shanghai_MATERIEL_INFO_202611139,PC fixe sans ecran,Optiplex micro,174
Shanghai_MATERIEL_INFO_2026111310,Ecran,jusqu'à 23pouces,350
Shanghai_MATERIEL_INFO_2026111311,Station d'accueil,modèle par défaut,26
Shanghai_MATERIEL_INFO_2026111312,PC fixe tout-en-un,iMac 21pouces,290
Shanghai_MATERIEL_INFO_2026111313,PC fixe sans ecran,,350
