ID_MATERIEL,TYPE,MODELE,IMPACT
BERLIN_MATERIEL_INFO_202607140,PC portable,ZBook,303
BERLIN_MATERIEL_INFO_202607141,,Precision tower 7xxx,555
LONDON_MATERIEL_INFO_202607140,Ecran,32pouces et plus,590
LONDON_MATERIEL_INFO_202607141,PC portable,Precision 3xxx,266
LA_MATERIEL_INFO_202607140,,OMEN,290
LA_MATERIEL_INFO_202607141,imprimante,Laser à poser (<40kg),430
LA_MATERIEL_INFO_202607142,PC fixe tout-en-un,iMac 27pouces retina,450
LA_MATERIEL_INFO_202607143,PC fixe sans ecran,Rasberry pi 4,15
LA_MATERIEL_INFO_202607144,PC fixe tout-en-un,Optiplex All-in-One 5xxx,318
LA_MATERIEL_INFO_202607145,Disque dur,modèle par défaut,10
LA_MATERIEL_INFO_202607146,PC portable,Precision 3xxx,266
NewYork_MATERIEL_INFO_202607140,PC fixe sans ecran,Optiplex tower,260
NewYork_MATERIEL_INFO_202607141,,modèle par défaut,350
NewYork_MATERIEL_INFO_202607142,,iMac pro,700
NewYork_MATERIEL_INFO_202607143,imprimante,,500
NewYork_MATERIEL_INFO_202607144,PC portable,MacBook air,250
NewYork_MATERIEL_INFO_202607145,PC fixe sans ecran,,350
NewYork_MATERIEL_INFO_202607146,,Mac pro,900
NewYork_MATERIEL_INFO_202607147,,iMac 27pouces retina,450
NewYork_MATERIEL_INFO_202607148,PC fixe tout-en-un,,352
NewYork_MATERIEL_INFO_202607149,,ZBook Studio,379
NewYork_MATERIEL_INFO_2026071410,PC fixe sans ecran,Elite mini,137
NewYork_MATERIEL_INFO_2026071411,PC portable,MacBook pro 15/16pouces,330
Paris_MATERIEL_INFO_202607140,imprimante,Laser à poser (<40kg),430
Paris_MATERIEL_INFO_202607141,imprimante,,500
Paris_MATERIEL_INFO_202607142,PC fixe sans ecran,"EliteDesk (Tower, SFF, One)",393
Paris_MATERIEL_INFO_202607143,,Latitude 5xxx,300
Paris_MATERIEL_INFO_202607144,PC portable,,260
Paris_MATERIEL_INFO_202607145,,Moyenne 13pouces,250
Paris_MATERIEL_INFO_202607146,PC fixe tout-en-un,iMac 21pouces,290
Paris_MATERIEL_INFO_202607147,PC fixe tout-en-un,Optiplex All-in-One 5xxx,318
Paris_MATERIEL_INFO_202607148,Station d'accueil,modèle par défaut,26
Shanghai_MATERIEL_INFO_202607140,PC fixe sans ecran,,350
Shanghai_MATERIEL_INFO_202607141,PC portable,MacBook air pre-retina,310
Shanghai_MATERIEL_INFO_202607142,PC fixe sans ecran,PC Fixe (moy),300
Shanghai_MATERIEL_INFO_202607143,,MacBook pro 13pouces,256
Shanghai_MATERIEL_INFO_202607144,,Pour amphi,200
Shanghai_MATERIEL_INFO_202607145,PC fixe sans ecran,Mac mini,270
Shanghai_MATERIEL_INFO_202607146,PC fixe sans ecran,Wyse thin client,69
Shanghai_MATERIEL_INFO_202607147,PC fixe sans ecran,Z,409
Shanghai_MATERIEL_INFO_202607148,PC fixe sans ecran,Precision tower 5xxx,440
Shanghai_MATERIEL_INFO_202607149,Tablette,modèle par défaut,150
