ID_MATERIEL,TYPE,MODELE,IMPACT
BERLIN_MATERIEL_INFO_202607190,,EliteBook 10xx,223
BERLIN_MATERIEL_INFO_202607191,PC fixe sans ecran,Mac pro,900
BERLIN_MATERIEL_INFO_202607192,PC portable,ZBook,303
BERLIN_MATERIEL_INFO_202607193,PC portable,EliteBook 6xx,175
BERLIN_MATERIEL_INFO_202607194,,MacBook pro 13pouces,256
BERLIN_MATERIEL_INFO_202607195,Ecran,modèle par défaut,430
LONDON_MATERIEL_INFO_202607190,PC fixe sans ecran,Station de travail (moy),600
LONDON_MATERIEL_INFO_202607191,,Precision 3xxx,266
LONDON_MATERIEL_INFO_202607192,imprimante,Laser A3 (40-99kg),960
LONDON_MATERIEL_INFO_202607193,PC fixe tout-en-un,iMac pro,700
LA_MATERIEL_INFO_202607190,PC portable,Moyenne 14/15pouces,294
LA_MATERIEL_INFO_202607191,Vidéo projecteur,Transportable,94
LA_MATERIEL_INFO_202607192,,Wyse thin client,69
LA_MATERIEL_INFO_202607193,Borne wifi,modèle par défaut,10
LA_MATERIEL_INFO_202607194,PC fixe sans ecran,Mac mini,270
LA_MATERIEL_INFO_202607195,PC fixe sans ecran,,350
LA_MATERIEL_INFO_202607196,Telephone IP,modèle par défaut,17
LA_MATERIEL_INFO_202607197,PC fixe sans ecran,Precision tower 3xxx,285
LA_MATERIEL_INFO_202607198,,Optiplex All-in-One 5xxx,318
LA_MATERIEL_INFO_202607199,PC fixe sans ecran,"Elite (Tower, SFF, One)",393
LA_MATERIEL_INFO_2026071910,PC fixe sans ecran,Z,409
NewYork_MATERIEL_INFO_202607190,Ecran,24pouces-31pouces,430
NewYork_MATERIEL_INFO_202607191,PC fixe sans ecran,EliteDesk DM,230
NewYork_MATERIEL_INFO_202607192,PC portable,Moyenne 17pouces,365
NewYork_MATERIEL_INFO_202607193,PC fixe tout-en-un,Optiplex All-in-One 5xxx,318
NewYork_MATERIEL_INFO_202607194,PC fixe sans ecran,Z,409
NewYork_MATERIEL_INFO_202607195,PC fixe sans ecran,Precision tower 7xxx,555
NewYork_MATERIEL_INFO_202607196,PC portable,MacBook air,250
NewYork_MATERIEL_INFO_202607197,,"Prodesk (Tower, SFF)",322
NewYork_MATERIEL_INFO_202607198,PC fixe sans ecran,Optiplex small,240
NewYork_MATERIEL_INFO_202607199,PC fixe tout-en-un,iMac 27pouces retina,450
NewYork_MATERIEL_INFO_2026071910,PC fixe tout-en-un,,352
Paris_MATERIEL_INFO_202607190,PC portable,Latitude 3xxx,220
Paris_MATERIEL_INFO_202607191,,modèle par défaut,350
Paris_MATERIEL_INFO_202607192,PC fixe sans ecran,Optiplex small,240
Paris_MATERIEL_INFO_202607193,PC portable,ZBook,303
Paris_MATERIEL_INFO_202607194,Vidéo projecteur,Transportable,94
Paris_MATERIEL_INFO_202607195,imprimante,,500
Paris_MATERIEL_INFO_202607196,PC fixe sans ecran,,350
Paris_MATERIEL_INFO_202607197,,EliteBook 6xx,175
Paris_MATERIEL_INFO_202607198,PC fixe sans ecran,EliteDesk DM,230
Paris_MATERIEL_INFO_202607199,,OMEN,290
Paris_MATERIEL_INFO_2026071910,PC fixe sans ecran,Rasberry pi 4,15
Paris_MATERIEL_INFO_2026071911,,modèle par défaut,350
Shanghai_MATERIEL_INFO_202607190,Serveur,Noeud de calcul,1300
Shanghai_MATERIEL_INFO_202607191,PC fixe sans ecran,Mac pro,900
Shanghai_MATERIEL_INFO_202607192,imprimante,modèle par défaut,500
Shanghai_MATERIEL_INFO_202607193,PC fixe sans ecran,"EliteDesk (Tower, SFF, One)",393
