ID_PERSONNEL,ID_MATERIEL,ID_SITE,ID_DATE_ACHAT
KeyPers_Berlin_1230788,BERLIN_MATERIEL_INFO_202610120,Berlin,2026-10-12
KeyPers_Berlin_1231433,BERLIN_MATERIEL_INFO_202610121,Berlin,2026-10-12
KeyPers_Berlin_1233729,BERLIN_MATERIEL_INFO_202610122,Berlin,2026-10-12
KeyPers_Berlin_1233028,BERLIN_MATERIEL_INFO_202610123,Berlin,2026-10-12
KeyPers_Berlin_1233020,BERLIN_MATERIEL_INFO_202610124,Berlin,2026-10-12
KeyPers_Berlin_1230468,BERLIN_MATERIEL_INFO_202610125,Berlin,2026-10-12
KeyPers_London_1233598,LONDON_MATERIEL_INFO_202610120,London,2026-10-12
KeyPers_London_1231479,LONDON_MATERIEL_INFO_202610121,London,2026-10-12
KeyPers_London_1233204,LONDON_MATERIEL_INFO_202610122,London,2026-10-12
KeyPers_London_1233262,LONDON_MATERIEL_INFO_202610123,London,2026-10-12
KeyPers_London_1234049,LONDON_MATERIEL_INFO_202610124,London,2026-10-12
KeyPers_London_1232502,LONDON_MATERIEL_INFO_202610125,London,2026-10-12
KeyPers_London_1231184,LONDON_MATERIEL_INFO_202610126,London,2026-10-12
KeyPers_London_1233736,LONDON_MATERIEL_INFO_202610127,London,2026-10-12
KeyPers_London_1232830,LONDON_MATERIEL_INFO_202610128,London,2026-10-12
KeyPers_LA_1232977,LA_MATERIEL_INFO_202610120,LA,2026-10-12
KeyPers_LA_1231438,LA_MATERIEL_INFO_202610121,LA,2026-10-12
KeyPers_LA_1230755,LA_MATERIEL_INFO_202610122,LA,2026-10-12
KeyPers_LA_1232148,LA_MATERIEL_INFO_202610123,LA,2026-10-12
KeyPers_LA_1231192,LA_MATERIEL_INFO_202610124,LA,2026-10-12
KeyPers_LA_1230273,LA_MATERIEL_INFO_202610125,LA,2026-10-12
KeyPers_NewYork_1232470,NewYork_MATERIEL_INFO_202610120,NewYork,2026-10-12
KeyPers_NewYork_1230195,NewYork_MATERIEL_INFO_202610121,NewYork,2026-10-12
KeyPers_NewYork_1231789,NewYork_MATERIEL_INFO_202610122,NewYork,2026-10-12
KeyPers_NewYork_1232702,NewYork_MATERIEL_INFO_202610123,NewYork,2026-10-12
KeyPers_NewYork_1231535,NewYork_MATERIEL_INFO_202610124,NewYork,2026-10-12
KeyPers_NewYork_1231986,NewYork_MATERIEL_INFO_202610125,NewYork,2026-10-12
KeyPers_NewYork_1230964,NewYork_MATERIEL_INFO_202610126,NewYork,2026-10-12
KeyPers_NewYork_1230061,NewYork_MATERIEL_INFO_202610127,NewYork,2026-10-12
KeyPers_NewYork_1233026,NewYork_MATERIEL_INFO_202610128,NewYork,2026-10-12
KeyPers_NewYork_1231540,NewYork_MATERIEL_INFO_202610129,NewYork,2026-10-12
KeyPers_NewYork_1232079,NewYork_MATERIEL_INFO_2026101210,NewYork,2026-10-12
KeyPers_NewYork_1230846,NewYork_MATERIEL_INFO_2026101211,NewYork,2026-10-12
KeyPers_Paris_1232169,Paris_MATERIEL_INFO_202610120,Paris,2026-10-12
KeyPers_Paris_1234886,Paris_MATERIEL_INFO_202610121,Paris,2026-10-12
KeyPers_Paris_1231445,Paris_MATERIEL_INFO_202610122,Paris,2026-10-12
KeyPers_Shanghai_1230227,Shanghai_MATERIEL_INFO_202610120,Shanghai,2026-10-12
KeyPers_Shanghai_1230795,Shanghai_MATERIEL_INFO_202610121,Shanghai,2026-10-12
KeyPers_Shanghai_1230499,Shanghai_MATERIEL_INFO_202610122,Shanghai,2026-10-12
KeyPers_Shanghai_1230462,Shanghai_MATERIEL_INFO_202610123,Shanghai,2026-10-12
KeyPers_Shanghai_1230433,Shanghai_MATERIEL_INFO_202610124,Shanghai,2026-10-12
KeyPers_Shanghai_1230213,Shanghai_MATERIEL_INFO_202610125,Shanghai,2026-10-12
KeyPers_Shanghai_1230440,Shanghai_MATERIEL_INFO_202610126,Shanghai,2026-10-12
KeyPers_Shanghai_1230704,Shanghai_MATERIEL_INFO_202610127,Shanghai,2026-10-12
