ID_PERSONNEL,ID_MATERIEL,ID_SITE,ID_DATE_ACHAT
KeyPers_Berlin_1231201,BERLIN_MATERIEL_INFO_202606220,Berlin,2026-06-22 14:48:32
KeyPers_London_1232224,LONDON_MATERIEL_INFO_202606220,London,2026-06-22 08:57:20
KeyPers_London_1232640,LONDON_MATERIEL_INFO_202606221,London,2026-06-22 12:21:44
KeyPers_London_1232386,LONDON_MATERIEL_INFO_202606222,London,2026-06-22 14:30:13
KeyPers_London_1231220,LONDON_MATERIEL_INFO_202606223,London,2026-06-22 08:59:42
KeyPers_London_1230814,LONDON_MATERIEL_INFO_202606224,London,2026-06-22 08:08:18
KeyPers_London_1230663,LONDON_MATERIEL_INFO_202606225,London,2026-06-22 14:59:34
KeyPers_London_1231407,LONDON_MATERIEL_INFO_202606226,London,2026-06-22 16:20:37
KeyPers_London_1231113,LONDON_MATERIEL_INFO_202606227,London,2026-06-22 14:54:16
KeyPers_London_1232105,LONDON_MATERIEL_INFO_202606228,London,2026-06-22 08:37:26
KeyPers_London_1230510,LONDON_MATERIEL_INFO_202606229,London,2026-06-22 14:08:21
KeyPers_London_1230513,LONDON_MATERIEL_INFO_2026062210,London,2026-06-22 11:10:09
KeyPers_London_1234119,LONDON_MATERIEL_INFO_2026062211,London,2026-06-22 11:02:39
KeyPers_LA_1231099,LA_MATERIEL_INFO_202606220,LA,2026-06-22 12:24:17
KeyPers_NewYork_1232352,NewYork_MATERIEL_INFO_202606220,NewYork,2026-06-22 16:09:39
KeyPers_NewYork_1232644,NewYork_MATERIEL_INFO_202606221,NewYork,2026-06-22 15:26:23
KeyPers_NewYork_1230072,NewYork_MATERIEL_INFO_202606222,NewYork,2026-06-22 13:56:59
KeyPers_NewYork_1231300,NewYork_MATERIEL_INFO_202606223,NewYork,2026-06-22 15:35:28
KeyPers_NewYork_1231212,NewYork_MATERIEL_INFO_202606224,NewYork,2026-06-22 08:32:26
KeyPers_NewYork_1231456,NewYork_MATERIEL_INFO_202606225,NewYork,2026-06-22 11:02:20
KeyPers_Paris_1230084,Paris_MATERIEL_INFO_202606220,Paris,2026-06-22 10:34:35
KeyPers_Paris_1232885,Paris_MATERIEL_INFO_202606221,Paris,2026-06-22 13:55:47
KeyPers_Paris_1231033,Paris_MATERIEL_INFO_202606222,Paris,2026-06-22 15:55:45
KeyPers_Shanghai_1230820,Shanghai_MATERIEL_INFO_202606220,Shanghai,2026-06-22 15:18:15
KeyPers_Shanghai_1230701,Shanghai_MATERIEL_INFO_202606221,Shanghai,2026-06-22 13:37:31
KeyPers_Shanghai_1230276,Shanghai_MATERIEL_INFO_202606222,Shanghai,2026-06-22 08:27:18
