ID_PERSONNEL,ID_MATERIEL,ID_SITE,ID_DATE_ACHAT
KeyPers_Berlin_1234036,BERLIN_MATERIEL_INFO_202609210,Berlin,2026-09-21 16:04:49
KeyPers_London_1230294,LONDON_MATERIEL_INFO_202609210,London,2026-09-21 13:23:33
KeyPers_London_1233062,LONDON_MATERIEL_INFO_202609211,London,2026-09-21 11:23:14
KeyPers_London_1232421,LONDON_MATERIEL_INFO_202609212,London,2026-09-21 11:24:59
KeyPers_London_1233143,LONDON_MATERIEL_INFO_202609213,London,2026-09-21 15:06:31
KeyPers_London_1231794,LONDON_MATERIEL_INFO_202609214,London,2026-09-21 11:19:44
KeyPers_London_1230429,LONDON_MATERIEL_INFO_202609215,London,2026-09-21 15:05:50
KeyPers_London_1231047,LONDON_MATERIEL_INFO_202609216,London,2026-09-21 14:44:48
KeyPers_London_1233533,LONDON_MATERIEL_INFO_202609217,London,2026-09-21 14:42:11
KeyPers_London_1232227,LONDON_MATERIEL_INFO_202609218,London,2026-09-21 10:24:58
KeyPers_London_1231864,LONDON_MATERIEL_INFO_202609219,London,2026-09-21 16:35:23
KeyPers_London_1232281,LONDON_MATERIEL_INFO_2026092110,London,2026-09-21 11:42:50
KeyPers_LA_1231671,LA_MATERIEL_INFO_202609210,LA,2026-09-21 13:42:53
KeyPers_LA_1231842,LA_MATERIEL_INFO_202609211,LA,2026-09-21 10:58:58
KeyPers_LA_1231440,LA_MATERIEL_INFO_202609212,LA,2026-09-21 10:48:08
KeyPers_LA_1230540,LA_MATERIEL_INFO_202609213,LA,2026-09-21 10:12:12
KeyPers_LA_1232622,LA_MATERIEL_INFO_202609214,LA,2026-09-21 15:23:57
KeyPers_LA_1232323,LA_MATERIEL_INFO_202609215,LA,2026-09-21 09:30:26
KeyPers_LA_1232791,LA_MATERIEL_INFO_202609216,LA,2026-09-21 15:49:54
KeyPers_LA_1232973,LA_MATERIEL_INFO_202609217,LA,2026-09-21 13:06:57
KeyPers_LA_1231001,LA_MATERIEL_INFO_202609218,LA,2026-09-21 08:22:54
KeyPers_NewYork_1230415,NewYork_MATERIEL_INFO_202609210,NewYork,2026-09-21 15:11:58
KeyPers_NewYork_1231581,NewYork_MATERIEL_INFO_202609211,NewYork,2026-09-21 08:51:01
KeyPers_NewYork_1230215,NewYork_MATERIEL_INFO_202609212,NewYork,2026-09-21 11:37:29
KeyPers_NewYork_1230946,NewYork_MATERIEL_INFO_202609213,NewYork,2026-09-21 15:20:06
KeyPers_NewYork_1231600,NewYork_MATERIEL_INFO_202609214,NewYork,2026-09-21 10:06:51
KeyPers_NewYork_1232435,NewYork_MATERIEL_INFO_202609215,NewYork,2026-09-21 13:09:06
KeyPers_NewYork_1231102,NewYork_MATERIEL_INFO_202609216,NewYork,2026-09-21 08:56:28
KeyPers_NewYork_1231036,NewYork_MATERIEL_INFO_202609217,NewYork,2026-09-21 16:15:47
KeyPers_NewYork_1232539,NewYork_MATERIEL_INFO_202609218,NewYork,2026-09-21 14:05:38
KeyPers_NewYork_1231619,NewYork_MATERIEL_INFO_202609219,NewYork,2026-09-21 11:22:14
KeyPers_NewYork_1232440,NewYork_MATERIEL_INFO_2026092110,NewYork,2026-09-21 11:59:07
KeyPers_Paris_1232417,Paris_MATERIEL_INFO_202609210,Paris,2026-09-21 12:31:39
KeyPers_Paris_1234018,Paris_MATERIEL_INFO_202609211,Paris,2026-09-21 08:29:24
KeyPers_Paris_1233366,Paris_MATERIEL_INFO_202609212,Paris,2026-09-21 10:01:29
KeyPers_Paris_1231790,Paris_MATERIEL_INFO_202609213,Paris,2026-09-21 15:44:45
KeyPers_Paris_1232186,Paris_MATERIEL_INFO_202609214,Paris,2026-09-21 14:31:39
KeyPers_Paris_1231535,Paris_MATERIEL_INFO_202609215,Paris,2026-09-21 16:42:29
KeyPers_Paris_1233254,Paris_MATERIEL_INFO_202609216,Paris,2026-09-21 16:57:37
KeyPers_Paris_1232548,Paris_MATERIEL_INFO_202609217,Paris,2026-09-21 11:39:44
KeyPers_Paris_1234266,Paris_MATERIEL_INFO_202609218,Paris,2026-09-21 13:19:45
KeyPers_Paris_1234764,Paris_MATERIEL_INFO_202609219,Paris,2026-09-21 09:29:45
KeyPers_Shanghai_1230647,Shanghai_MATERIEL_INFO_202609210,Shanghai,2026-09-21 14:01:03
