ID_MATERIEL,TYPE,MODELE,IMPACT
BERLIN_MATERIEL_INFO_202606090,PC fixe tout-en-un,iMac 21pouces,290
BERLIN_MATERIEL_INFO_202606091,Tablette,modèle par défaut,150
BERLIN_MATERIEL_INFO_202606092,,Transportable,94
BERLIN_MATERIEL_INFO_202606093,,Optiplex micro,174
BERLIN_MATERIEL_INFO_202606094,PC portable,Chromebook 11-13pouces,175
BERLIN_MATERIEL_INFO_202606095,imprimante,Laser A3 (>100kg),1800
LONDON_MATERIEL_INFO_202606090,clavier,modèle par défaut,24
LONDON_MATERIEL_INFO_202606091,Ecran,32pouces et plus,590
LONDON_MATERIEL_INFO_202606092,Ecran,modèle par défaut,430
LONDON_MATERIEL_INFO_202606093,Ecran,jusqu'à 23pouces,350
LONDON_MATERIEL_INFO_202606094,PC fixe sans ecran,Precision tower 3xxx,285
LONDON_MATERIEL_INFO_202606095,PC portable,Moyenne 17pouces,365
LONDON_MATERIEL_INFO_202606096,PC fixe tout-en-un,Mac pro,900
LONDON_MATERIEL_INFO_202606097,PC fixe tout-en-un,modèle par défaut,352
LONDON_MATERIEL_INFO_202606098,,"Prodesk (Tower, SFF)",322
LONDON_MATERIEL_INFO_202606099,Smartphone,modèle par défaut,63
LONDON_MATERIEL_INFO_2026060910,Borne wifi,modèle par défaut,10
LONDON_MATERIEL_INFO_2026060911,PC fixe sans ecran,,350
LONDON_MATERIEL_INFO_2026060912,PC portable,,260
LA_MATERIEL_INFO_202606090,,modèle par défaut,350
LA_MATERIEL_INFO_202606091,PC fixe sans ecran,Precision tower 5xxx,440
LA_MATERIEL_INFO_202606092,imprimante,Laser A3 (40-99kg),960
LA_MATERIEL_INFO_202606093,PC fixe sans ecran,Rasberry pi 4,15
LA_MATERIEL_INFO_202606094,PC fixe sans ecran,Mac mini,270
LA_MATERIEL_INFO_202606095,PC fixe sans ecran,,350
LA_MATERIEL_INFO_202606096,,Laser A3 (>100kg),1800
NewYork_MATERIEL_INFO_202606090,,MacBook air,250
NewYork_MATERIEL_INFO_202606091,PC portable,,260
Paris_MATERIEL_INFO_202606090,PC fixe sans ecran,PC Fixe (moy),300
Paris_MATERIEL_INFO_202606091,PC portable,EliteBook 8xx,290
Paris_MATERIEL_INFO_202606092,Ecran,,430
Paris_MATERIEL_INFO_202606093,PC portable,Precision 7xxx,304
Shanghai_MATERIEL_INFO_202606090,PC fixe tout-en-un,iMac pro,700
Shanghai_MATERIEL_INFO_202606091,,ProDesk mini/DM,100
Shanghai_MATERIEL_INFO_202606092,PC portable,Latitude 3xxx,220
Shanghai_MATERIEL_INFO_202606093,PC fixe tout-en-un,iMac pro,700
Shanghai_MATERIEL_INFO_202606094,Ecran,24pouces-31pouces,430
Shanghai_MATERIEL_INFO_202606095,imprimante,Laser A3 (>100kg),1800
Shanghai_MATERIEL_INFO_202606096,,ZHAN,264
Shanghai_MATERIEL_INFO_202606097,Station d'accueil,modèle par défaut,26
