ID_MATERIEL,TYPE,MODELE,IMPACT
BERLIN_MATERIEL_INFO_202606200,imprimante,modèle par défaut,500
BERLIN_MATERIEL_INFO_202606201,PC fixe sans ecran,"Elite (Tower, SFF, One)",393
BERLIN_MATERIEL_INFO_202606202,Telephone IP,modèle par défaut,17
BERLIN_MATERIEL_INFO_202606203,,Wyse thin client,69
BERLIN_MATERIEL_INFO_202606204,Vidéo projecteur,modèle par défaut,94
LONDON_MATERIEL_INFO_202606200,PC fixe sans ecran,Rasberry pi 4,15
LONDON_MATERIEL_INFO_202606201,PC fixe tout-en-un,iMac 21pouces,290
LONDON_MATERIEL_INFO_202606202,PC portable,Latitude 7xxx,264
LONDON_MATERIEL_INFO_202606203,Vidéo projecteur,modèle par défaut,94
LONDON_MATERIEL_INFO_202606204,PC portable,Moyenne 17pouces,365
LONDON_MATERIEL_INFO_202606205,PC portable,,260
LONDON_MATERIEL_INFO_202606206,PC portable,Chromebook 14-15pouces,170
LONDON_MATERIEL_INFO_202606207,PC portable,MacBook air pre-retina,310
LA_MATERIEL_INFO_202606200,,Transportable,94
LA_MATERIEL_INFO_202606201,,Moyenne 14/15pouces,294
LA_MATERIEL_INFO_202606202,PC fixe tout-en-un,Optiplex All-in-One 7xxx,382
LA_MATERIEL_INFO_202606203,Serveur,Noeud de calcul,1300
LA_MATERIEL_INFO_202606204,PC fixe sans ecran,Station de travail (moy),600
LA_MATERIEL_INFO_202606205,Vidéo projecteur,modèle par défaut,94
LA_MATERIEL_INFO_202606206,Ecran,modèle par défaut,430
LA_MATERIEL_INFO_202606207,PC fixe sans ecran,Station de travail (moy),600
LA_MATERIEL_INFO_202606208,Telephone IP,modèle par défaut,17
LA_MATERIEL_INFO_202606209,,Mac pro,900
LA_MATERIEL_INFO_2026062010,Borne wifi,modèle par défaut,10
LA_MATERIEL_INFO_2026062011,PC portable,Moyenne 14/15pouces,294
LA_MATERIEL_INFO_2026062012,PC fixe tout-en-un,Mac pro,900
NewYork_MATERIEL_INFO_202606200,PC portable,MacBook pro 15/16pouces,330
NewYork_MATERIEL_INFO_202606201,PC fixe sans ecran,"Elite (Tower, SFF, One)",393
NewYork_MATERIEL_INFO_202606202,,Laser A3 (>100kg),1800
NewYork_MATERIEL_INFO_202606203,PC fixe sans ecran,"Prodesk (Tower, SFF)",322
NewYork_MATERIEL_INFO_202606204,PC fixe sans ecran,ProDesk mini/DM,100
NewYork_MATERIEL_INFO_202606205,PC portable,EliteBook 8xx,290
NewYork_MATERIEL_INFO_202606206,PC fixe sans ecran,modèle par défaut,350
NewYork_MATERIEL_INFO_202606207,,EliteBook 6xx,175
NewYork_MATERIEL_INFO_202606208,PC portable,MacBook pro 15/16pouces,330
NewYork_MATERIEL_INFO_202606209,PC fixe sans ecran,PC Fixe (moy),300
NewYork_MATERIEL_INFO_2026062010,imprimante,modèle par défaut,500
NewYork_MATERIEL_INFO_2026062011,PC portable,MacBook air retina,176
Paris_MATERIEL_INFO_202606200,PC fixe sans ecran,,350
Paris_MATERIEL_INFO_202606201,PC fixe sans ecran,"Elite (Tower, SFF, One)",393
Shanghai_MATERIEL_INFO_202606200,PC portable,OMEN,290
Shanghai_MATERIEL_INFO_202606201,PC fixe sans ecran,Rasberry pi 4,15
Shanghai_MATERIEL_INFO_202606202,PC fixe sans ecran,"Elite (Tower, SFF, One)",393
Shanghai_MATERIEL_INFO_202606203,PC portable,,260
Shanghai_MATERIEL_INFO_202606204,Serveur,Serveur de stockage,2500
