ID_MATERIEL,TYPE,MODELE,IMPACT
BERLIN_MATERIEL_INFO_202609130,PC fixe tout-en-un,Optiplex All-in-One 3xxx,241
LONDON_MATERIEL_INFO_202609130,PC portable,Precision 7xxx,304
LONDON_MATERIEL_INFO_202609131,,Victus,267
LONDON_MATERIEL_INFO_202609132,PC portable,Precision 3xxx,266
LONDON_MATERIEL_INFO_202609133,PC portable,Precision 3xxx,266
LONDON_MATERIEL_INFO_202609134,,EliteDesk DM,230
LONDON_MATERIEL_INFO_202609135,PC fixe sans ecran,Precision tower 7xxx,555
LONDON_MATERIEL_INFO_202609136,PC portable,modèle par défaut,260
LONDON_MATERIEL_INFO_202609137,imprimante,Laser à poser (<40kg),430
LA_MATERIEL_INFO_202609130,,MacBook pro 13pouces,256
LA_MATERIEL_INFO_202609131,PC portable,ProBook,226
LA_MATERIEL_INFO_202609132,,jusqu'à 23pouces,350
LA_MATERIEL_INFO_202609133,PC fixe sans ecran,EliteDesk DM,230
LA_MATERIEL_INFO_202609134,PC fixe sans ecran,ZHAN,264
LA_MATERIEL_INFO_202609135,,MacBook pro 13pouces,256
LA_MATERIEL_INFO_202609136,,Serveur de stockage,2500
LA_MATERIEL_INFO_202609137,PC fixe tout-en-un,iMac 21pouces,290
LA_MATERIEL_INFO_202609138,Telephone IP,,17
LA_MATERIEL_INFO_202609139,PC portable,MacBook air retina,176
LA_MATERIEL_INFO_2026091310,PC fixe sans ecran,"Prodesk (Tower, SFF)",322
LA_MATERIEL_INFO_2026091311,PC fixe sans ecran,Precision tower 5xxx,440
NewYork_MATERIEL_INFO_202609130,,iMac 21pouces,290
Paris_MATERIEL_INFO_202609130,PC fixe sans ecran,Elite mini,137
Paris_MATERIEL_INFO_202609131,PC fixe sans ecran,ProDesk mini/DM,100
Paris_MATERIEL_INFO_202609132,PC fixe sans ecran,"EliteDesk (Tower, SFF, One)",393
Paris_MATERIEL_INFO_202609133,PC fixe sans ecran,Precision tower 3xxx,285
Paris_MATERIEL_INFO_202609134,,OMEN,290
Paris_MATERIEL_INFO_202609135,PC fixe sans ecran,,350
Paris_MATERIEL_INFO_202609136,PC fixe sans ecran,Z,409
Paris_MATERIEL_INFO_202609137,,modèle par défaut,350
Paris_MATERIEL_INFO_202609138,PC fixe sans ecran,modèle par défaut,350
Shanghai_MATERIEL_INFO_202609130,PC portable,,260
Shanghai_MATERIEL_INFO_202609131,,"Elite (Tower, SFF, One)",393
Shanghai_MATERIEL_INFO_202609132,PC portable,EliteBook 10xx,223
