ID_PERSONNEL,ID_MATERIEL,ID_SITE,ID_DATE_ACHAT
KeyPers_Berlin_1232943,BERLIN_MATERIEL_INFO_202608300,Berlin,2026-08-30 15:52:44
KeyPers_London_1230144,LONDON_MATERIEL_INFO_202608300,London,2026-08-30 15:43:19
KeyPers_London_1234206,LONDON_MATERIEL_INFO_202608301,London,2026-08-30 08:18:50
KeyPers_London_1230892,LONDON_MATERIEL_INFO_202608302,London,2026-08-30 16:01:56
KeyPers_LA_1231798,LA_MATERIEL_INFO_202608300,LA,2026-08-30 08:23:55
KeyPers_LA_1232604,LA_MATERIEL_INFO_202608301,LA,2026-08-30 11:29:15
KeyPers_LA_1232745,LA_MATERIEL_INFO_202608302,LA,2026-08-30 12:50:52
KeyPers_LA_1231213,LA_MATERIEL_INFO_202608303,LA,2026-08-30 13:08:49
KeyPers_LA_1230662,LA_MATERIEL_INFO_202608304,LA,2026-08-30 12:41:12
KeyPers_LA_1231375,LA_MATERIEL_INFO_202608305,LA,2026-08-30 14:54:21
KeyPers_LA_1230654,LA_MATERIEL_INFO_202608306,LA,2026-08-30 12:41:33
KeyPers_LA_1231520,LA_MATERIEL_INFO_202608307,LA,2026-08-30 08:09:15
KeyPers_LA_1232602,LA_MATERIEL_INFO_202608308,LA,2026-08-30 13:27:10
KeyPers_LA_1231054,LA_MATERIEL_INFO_202608309,LA,2026-08-30 12:52:23
KeyPers_LA_1230056,LA_MATERIEL_INFO_2026083010,LA,2026-08-30 11:53:25
KeyPers_LA_1232934,LA_MATERIEL_INFO_2026083011,LA,2026-08-30 08:24:20
KeyPers_LA_1230851,LA_MATERIEL_INFO_2026083012,LA,2026-08-30 08:43:54
KeyPers_LA_1230830,LA_MATERIEL_INFO_2026083013,LA,2026-08-30 13:14:04
KeyPers_NewYork_1231053,NewYork_MATERIEL_INFO_202608300,NewYork,2026-08-30 11:02:53
KeyPers_Paris_1231409,Paris_MATERIEL_INFO_202608300,Paris,2026-08-30 11:22:33
KeyPers_Paris_1233295,Paris_MATERIEL_INFO_202608301,Paris,2026-08-30 11:22:19
KeyPers_Paris_1233581,Paris_MATERIEL_INFO_202608302,Paris,2026-08-30 08:05:27
KeyPers_Paris_1234321,Paris_MATERIEL_INFO_202608303,Paris,2026-08-30 14:38:12
KeyPers_Paris_1232092,Paris_MATERIEL_INFO_202608304,Paris,2026-08-30 13:56:33
KeyPers_Paris_1231333,Paris_MATERIEL_INFO_202608305,Paris,2026-08-30 13:23:01
KeyPers_Paris_1234470,Paris_MATERIEL_INFO_202608306,Paris,2026-08-30 13:07:40
KeyPers_Paris_1230416,Paris_MATERIEL_INFO_202608307,Paris,2026-08-30 09:24:19
KeyPers_Paris_1230320,Paris_MATERIEL_INFO_202608308,Paris,2026-08-30 12:41:49
KeyPers_Paris_1233508,Paris_MATERIEL_INFO_202608309,Paris,2026-08-30 09:44:38
KeyPers_Paris_1231304,Paris_MATERIEL_INFO_2026083010,Paris,2026-08-30 08:02:44
KeyPers_Paris_1231825,Paris_MATERIEL_INFO_2026083011,Paris,2026-08-30 13:32:29
KeyPers_Paris_1231766,Paris_MATERIEL_INFO_2026083012,Paris,2026-08-30 10:45:03
KeyPers_Paris_1234005,Paris_MATERIEL_INFO_2026083013,Paris,2026-08-30 14:52:35
KeyPers_Shanghai_1230773,Shanghai_MATERIEL_INFO_202608300,Shanghai,2026-08-30 10:36:58
KeyPers_Shanghai_1230016,Shanghai_MATERIEL_INFO_202608301,Shanghai,2026-08-30 13:21:49
KeyPers_Shanghai_1230617,Shanghai_MATERIEL_INFO_202608302,Shanghai,2026-08-30 11:07:11
KeyPers_Shanghai_1230109,Shanghai_MATERIEL_INFO_202608303,Shanghai,2026-08-30 12:49:01
KeyPers_Shanghai_1230524,Shanghai_MATERIEL_INFO_202608304,Shanghai,2026-08-30 08:26:46
KeyPers_Shanghai_1230092,Shanghai_MATERIEL_INFO_202608305,Shanghai,2026-08-30 14:53:45
KeyPers_Shanghai_1230045,Shanghai_MATERIEL_INFO_202608306,Shanghai,2026-08-30 15:20:56
KeyPers_Shanghai_1230176,Shanghai_MATERIEL_INFO_202608307,Shanghai,2026-08-30 11:35:15
KeyPers_Shanghai_1230298,Shanghai_MATERIEL_INFO_202608308,Shanghai,2026-08-30 08:19:29
KeyPers_Shanghai_1230202,Shanghai_MATERIEL_INFO_202608309,Shanghai,2026-08-30 15:56:11
KeyPers_Shanghai_1230517,Shanghai_MATERIEL_INFO_2026083010,Shanghai,2026-08-30 11:40:36
KeyPers_Shanghai_1230439,Shanghai_MATERIEL_INFO_2026083011,Shanghai,2026-08-30 09:26:59
