ID_PERSONNEL,ID_MATERIEL,ID_SITE,ID_DATE_ACHAT
KeyPers_Berlin_1232714,BERLIN_MATERIEL_INFO_202609080,Berlin,2026-09-08
KeyPers_Berlin_1230886,BERLIN_MATERIEL_INFO_202609081,Berlin,2026-09-08
KeyPers_Berlin_1232304,BERLIN_MATERIEL_INFO_202609082,Berlin,2026-09-08
KeyPers_London_1230194,LONDON_MATERIEL_INFO_202609080,London,2026-09-08
KeyPers_London_1233400,LONDON_MATERIEL_INFO_202609081,London,2026-09-08
KeyPers_London_1230352,LONDON_MATERIEL_INFO_202609082,London,2026-09-08
KeyPers_LA_1230056,LA_MATERIEL_INFO_202609080,LA,2026-09-08
KeyPers_LA_1232394,LA_MATERIEL_INFO_202609081,LA,2026-09-08
KeyPers_LA_1231921,LA_MATERIEL_INFO_202609082,LA,2026-09-08
KeyPers_LA_1232689,LA_MATERIEL_INFO_202609083,LA,2026-09-08
KeyPers_LA_1231727,LA_MATERIEL_INFO_202609084,LA,2026-09-08
KeyPers_LA_1230412,LA_MATERIEL_INFO_202609085,LA,2026-09-08
KeyPers_LA_1231200,LA_MATERIEL_INFO_202609086,LA,2026-09-08
KeyPers_LA_1230462,LA_MATERIEL_INFO_202609087,LA,2026-09-08
KeyPers_LA_1231087,LA_MATERIEL_INFO_202609088,LA,2026-09-08
KeyPers_LA_1231216,LA_MATERIEL_INFO_202609089,LA,2026-09-08
KeyPers_LA_1232544,LA_MATERIEL_INFO_2026090810,LA,2026-09-08
KeyPers_NewYork_1232447,NewYork_MATERIEL_INFO_202609080,NewYork,2026-09-08
KeyPers_NewYork_1232198,NewYork_MATERIEL_INFO_202609081,NewYork,2026-09-08
KeyPers_NewYork_1232845,NewYork_MATERIEL_INFO_202609082,NewYork,2026-09-08
KeyPers_NewYork_1231537,NewYork_MATERIEL_INFO_202609083,NewYork,2026-09-08
KeyPers_Paris_1231946,Paris_MATERIEL_INFO_202609080,Paris,2026-09-08
KeyPers_Shanghai_1230040,Shanghai_MATERIEL_INFO_202609080,Shanghai,2026-09-08
KeyPers_Shanghai_1230546,Shanghai_MATERIEL_INFO_202609081,Shanghai,2026-09-08
KeyPers_Shanghai_1230639,Shanghai_MATERIEL_INFO_202609082,Shanghai,2026-09-08
KeyPers_Shanghai_1230196,Shanghai_MATERIEL_INFO_202609083,Shanghai,2026-09-08
KeyPers_Shanghai_1230157,Shanghai_MATERIEL_INFO_202609084,Shanghai,2026-09-08
KeyPers_Shanghai_1230894,Shanghai_MATERIEL_INFO_202609085,Shanghai,2026-09-08
