ID_MATERIEL,TYPE,MODELE,IMPACT
BERLIN_MATERIEL_INFO_202606130,Serveur,,1300
BERLIN_MATERIEL_INFO_202606131,,ZBook,303
BERLIN_MATERIEL_INFO_202606132,,modèle par défaut,350
BERLIN_MATERIEL_INFO_202606133,Vidéo projecteur,,94
LONDON_MATERIEL_INFO_202606130,PC fixe tout-en-un,Mac pro,900
LONDON_MATERIEL_INFO_202606131,,ZBook,303
LONDON_MATERIEL_INFO_202606132,,Chromebook 11-13pouces,175
LONDON_MATERIEL_INFO_202606133,PC fixe sans ecran,Mac mini,270
LONDON_MATERIEL_INFO_202606134,,Moyenne 14/15pouces,294
LONDON_MATERIEL_INFO_202606135,imprimante,modèle par défaut,500
LONDON_MATERIEL_INFO_202606136,PC portable,MacBook pro 15/16pouces,330
LONDON_MATERIEL_INFO_202606137,PC portable,MacBook air retina,176
LONDON_MATERIEL_INFO_202606138,PC fixe tout-en-un,iMac 27pouces retina,450
LONDON_MATERIEL_INFO_202606139,PC fixe sans ecran,Precision tower 5xxx,440
LONDON_MATERIEL_INFO_2026061310,,Laser A3 (40-99kg),960
LA_MATERIEL_INFO_202606130,souris,modèle par défaut,5
LA_MATERIEL_INFO_202606131,Vidéo projecteur,,94
LA_MATERIEL_INFO_202606132,PC portable,Precision 3xxx,266
LA_MATERIEL_INFO_202606133,Serveur,Modèle par défaut,1300
LA_MATERIEL_INFO_202606134,,Optiplex All-in-One 3xxx,241
LA_MATERIEL_INFO_202606135,PC fixe sans ecran,Optiplex tower,260
LA_MATERIEL_INFO_202606136,PC fixe sans ecran,modèle par défaut,350
NewYork_MATERIEL_INFO_202606130,PC portable,ZBook Studio,379
NewYork_MATERIEL_INFO_202606131,PC portable,Latitude 5xxx,300
NewYork_MATERIEL_INFO_202606132,,ProDesk mini/DM,100
NewYork_MATERIEL_INFO_202606133,,iMac 21pouces retina,300
NewYork_MATERIEL_INFO_202606134,,ProDesk mini/DM,100
NewYork_MATERIEL_INFO_202606135,PC fixe sans ecran,Station de travail (moy),600
NewYork_MATERIEL_INFO_202606136,Station d'accueil,,26
Paris_MATERIEL_INFO_202606130,PC fixe sans ecran,,350
Paris_MATERIEL_INFO_202606131,,Moyenne 14/15pouces,294
Paris_MATERIEL_INFO_202606132,PC portable,ZBook,303
Paris_MATERIEL_INFO_202606133,,Wyse thin client,69
Paris_MATERIEL_INFO_202606134,PC portable,MacBook air retina,176
Paris_MATERIEL_INFO_202606135,PC fixe tout-en-un,Optiplex All-in-One 7xxx,382
Paris_MATERIEL_INFO_202606136,PC fixe sans ecran,ZHAN,264
Paris_MATERIEL_INFO_202606137,PC fixe sans ecran,EliteDesk DM,230
Paris_MATERIEL_INFO_202606138,Serveur,Modèle par défaut,1300
Paris_MATERIEL_INFO_202606139,PC fixe sans ecran,"Prodesk (Tower, SFF)",322
Paris_MATERIEL_INFO_2026061310,,modèle par défaut,350
Shanghai_MATERIEL_INFO_202606130,,Mac mini,270
Shanghai_MATERIEL_INFO_202606131,PC portable,Latitude 5xxx,300
Shanghai_MATERIEL_INFO_202606132,,ProDesk mini/DM,100
