ID_MATERIEL,TYPE,MODELE,IMPACT
BERLIN_MATERIEL_INFO_202609300,PC portable,Moyenne 17pouces,365
BERLIN_MATERIEL_INFO_202609301,PC portable,MacBook air retina,176
BERLIN_MATERIEL_INFO_202609302,PC fixe sans ecran,PC Fixe (moy),300
BERLIN_MATERIEL_INFO_202609303,PC fixe sans ecran,Elite mini,137
LONDON_MATERIEL_INFO_202609300,PC fixe sans ecran,OMEN,290
LONDON_MATERIEL_INFO_202609301,PC fixe sans ecran,ProDesk mini/DM,100
LONDON_MATERIEL_INFO_202609302,PC fixe sans ecran,,350
LONDON_MATERIEL_INFO_202609303,,jusqu'à 23pouces,350
LONDON_MATERIEL_INFO_202609304,PC portable,MacBook air pre-retina,310
LONDON_MATERIEL_INFO_202609305,PC fixe sans ecran,Optiplex small,240
LONDON_MATERIEL_INFO_202609306,PC portable,OMEN,290
LONDON_MATERIEL_INFO_202609307,,EliteBook 8xx,290
LONDON_MATERIEL_INFO_202609308,,Precision tower 3xxx,285
LA_MATERIEL_INFO_202609300,Serveur,Serveur de stockage,2500
LA_MATERIEL_INFO_202609301,Ecran,modèle par défaut,430
LA_MATERIEL_INFO_202609302,PC portable,Precision 7xxx,304
LA_MATERIEL_INFO_202609303,Ecran,modèle par défaut,430
LA_MATERIEL_INFO_202609304,PC fixe sans ecran,,350
LA_MATERIEL_INFO_202609305,,ProBook,226
LA_MATERIEL_INFO_202609306,clavier,,24
NewYork_MATERIEL_INFO_202609300,PC fixe sans ecran,Mac mini,270
NewYork_MATERIEL_INFO_202609301,PC fixe sans ecran,ProDesk mini/DM,100
NewYork_MATERIEL_INFO_202609302,,modèle par défaut,350
Paris_MATERIEL_INFO_202609300,PC fixe tout-en-un,modèle par défaut,352
Paris_MATERIEL_INFO_202609301,PC fixe sans ecran,PC Fixe (moy),300
Shanghai_MATERIEL_INFO_202609300,Serveur,Serveur de stockage,2500
Shanghai_MATERIEL_INFO_202609301,,ZHAN,264
Shanghai_MATERIEL_INFO_202609302,PC portable,MacBook air,250
Shanghai_MATERIEL_INFO_202609303,PC portable,MacBook air pre-retina,310
