ID_MATERIEL,TYPE,MODELE,IMPACT
BERLIN_MATERIEL_INFO_202606060,PC portable,Latitude 7xxx,264
BERLIN_MATERIEL_INFO_202606061,PC portable,ProBook,226
BERLIN_MATERIEL_INFO_202606062,PC portable,Latitude 3xxx,220
BERLIN_MATERIEL_INFO_202606063,imprimante,Laser A3 (>100kg),1800
BERLIN_MATERIEL_INFO_202606064,PC portable,,260
BERLIN_MATERIEL_INFO_202606065,PC portable,MacBook air pre-retina,310
LONDON_MATERIEL_INFO_202606060,PC fixe tout-en-un,Optiplex All-in-One 3xxx,241
LA_MATERIEL_INFO_202606060,PC portable,OMEN,290
LA_MATERIEL_INFO_202606061,PC portable,OMEN,290
LA_MATERIEL_INFO_202606062,imprimante,Laser à poser (<40kg),430
LA_MATERIEL_INFO_202606063,PC portable,,260
LA_MATERIEL_INFO_202606064,souris,modèle par défaut,5
LA_MATERIEL_INFO_202606065,PC fixe tout-en-un,Optiplex All-in-One 3xxx,241
LA_MATERIEL_INFO_202606066,,modèle par défaut,350
LA_MATERIEL_INFO_202606067,PC fixe sans ecran,Mac mini,270
LA_MATERIEL_INFO_202606068,PC fixe sans ecran,ProDesk mini/DM,100
LA_MATERIEL_INFO_202606069,PC fixe tout-en-un,modèle par défaut,352
LA_MATERIEL_INFO_2026060610,PC portable,Precision 7xxx,304
LA_MATERIEL_INFO_2026060611,,MacBook pro 15/16pouces,330
LA_MATERIEL_INFO_2026060612,,Optiplex micro,174
LA_MATERIEL_INFO_2026060613,PC portable,MacBook air pre-retina,310
NewYork_MATERIEL_INFO_202606060,,Optiplex tower,260
NewYork_MATERIEL_INFO_202606061,Tablette,modèle par défaut,150
NewYork_MATERIEL_INFO_202606062,PC portable,Victus,267
NewYork_MATERIEL_INFO_202606063,PC portable,ZBook Studio,379
NewYork_MATERIEL_INFO_202606064,PC fixe tout-en-un,iMac 21pouces retina,300
NewYork_MATERIEL_INFO_202606065,PC fixe tout-en-un,Optiplex All-in-One 5xxx,318
NewYork_MATERIEL_INFO_202606066,,Optiplex All-in-One 7xxx,382
NewYork_MATERIEL_INFO_202606067,PC fixe sans ecran,Elite mini,137
NewYork_MATERIEL_INFO_202606068,PC fixe sans ecran,"EliteDesk (Tower, SFF, One)",393
Paris_MATERIEL_INFO_202606060,Vidéo projecteur,Pour salle,150
Paris_MATERIEL_INFO_202606061,,modèle par défaut,350
Paris_MATERIEL_INFO_202606062,PC portable,Victus,267
Paris_MATERIEL_INFO_202606063,imprimante,Laser à poser (<40kg),430
Paris_MATERIEL_INFO_202606064,PC fixe sans ecran,PC Fixe (moy),300
Paris_MATERIEL_INFO_202606065,PC fixe sans ecran,EliteDesk DM,230
Paris_MATERIEL_INFO_202606066,,Noeud de calcul,1300
Shanghai_MATERIEL_INFO_202606060,,Z,409
