ID_MATERIEL,TYPE,MODELE,IMPACT
BERLIN_MATERIEL_INFO_202610140,,modèle par défaut,350
BERLIN_MATERIEL_INFO_202610141,PC fixe sans ecran,EliteDesk DM,230
BERLIN_MATERIEL_INFO_202610142,,Optiplex All-in-One 5xxx,318
BERLIN_MATERIEL_INFO_202610143,PC fixe sans ecran,Mac pro,900
BERLIN_MATERIEL_INFO_202610144,PC portable,,260
LONDON_MATERIEL_INFO_202610140,imprimante,Laser A3 (>100kg),1800
LONDON_MATERIEL_INFO_202610141,souris,modèle par défaut,5
LONDON_MATERIEL_INFO_202610142,PC fixe tout-en-un,iMac pro,700
LONDON_MATERIEL_INFO_202610143,PC fixe sans ecran,,350
LONDON_MATERIEL_INFO_202610144,PC portable,MacBook air pre-retina,310
LONDON_MATERIEL_INFO_202610145,,Precision tower 7xxx,555
LONDON_MATERIEL_INFO_202610146,PC fixe sans ecran,Station de travail (moy),600
LA_MATERIEL_INFO_202610140,Tablette,,150
LA_MATERIEL_INFO_202610141,,Precision 7xxx,304
LA_MATERIEL_INFO_202610142,PC fixe sans ecran,Precision tower 7xxx,555
LA_MATERIEL_INFO_202610143,PC fixe sans ecran,Mac pro,900
LA_MATERIEL_INFO_202610144,Ecran,24pouces-31pouces,430
LA_MATERIEL_INFO_202610145,PC portable,MacBook pro 13pouces,256
LA_MATERIEL_INFO_202610146,PC fixe sans ecran,Elite mini,137
NewYork_MATERIEL_INFO_202610140,Borne wifi,,10
NewYork_MATERIEL_INFO_202610141,Ecran,24pouces-31pouces,430
NewYork_MATERIEL_INFO_202610142,,ZBook,303
NewYork_MATERIEL_INFO_202610143,Station d'accueil,modèle par défaut,26
NewYork_MATERIEL_INFO_202610144,PC fixe sans ecran,EliteDesk DM,230
NewYork_MATERIEL_INFO_202610145,clavier,modèle par défaut,24
NewYork_MATERIEL_INFO_202610146,PC fixe sans ecran,ProDesk mini/DM,100
NewYork_MATERIEL_INFO_202610147,,EliteBook 6xx,175
NewYork_MATERIEL_INFO_202610148,Vidéo projecteur,Pour amphi,200
NewYork_MATERIEL_INFO_202610149,Tablette,modèle par défaut,150
NewYork_MATERIEL_INFO_2026101410,Ecran,32pouces et plus,590
NewYork_MATERIEL_INFO_2026101411,PC fixe sans ecran,Mac pro,900
NewYork_MATERIEL_INFO_2026101412,PC fixe sans ecran,Z,409
Paris_MATERIEL_INFO_202610140,Disque dur,modèle par défaut,10
Paris_MATERIEL_INFO_202610141,PC portable,,260
Shanghai_MATERIEL_INFO_202610140,PC fixe sans ecran,Optiplex small,240
Shanghai_MATERIEL_INFO_202610141,PC fixe tout-en-un,Mac pro,900
Shanghai_MATERIEL_INFO_202610142,PC fixe tout-en-un,Optiplex All-in-One 5xxx,318
