ID_MISSION,TYPE_MISSION,VILLE_DEPART,PAYS_DEPART,VILLE_DESTINATION,PAYS_DESTINATION,TRANSPORT,ALLER_RETOUR,DISTANCE_KM,CO2EQ,IMPACT
BERLIN_202608100,Développement,Berlin,Allemagne,Lille,France,Avion,oui,745.42,0.2586,385.5312
BERLIN_202608101,Rencontre entreprises,Berlin,Allemagne,Wellington,New Zealand,Avion,oui,18132.94,0.152,5512.4138
BERLIN_202608102,Formation,Berlin,Allemagne,Alger,Algeria,Avion,non,1927.66,0.1875,361.4363
BERLIN_202608103,Réunion,Shanghai,China,Lille,France,Avion,oui,9114.63,0.152,2770.8475
BERLIN_202608104,Développement,New-York,USA,Auckland,New Zealand,Avion,oui,14186.08,0.152,4312.5683
BERLIN_202608105,Réunion,New-York,USA,Osaka,Japan,Avion,oui,11127.11,0.152,3382.6414
BERLIN_202608106,Rencontre entreprises,Berlin,Allemagne,New-York,USA,Avion,oui,6401.96,0.152,1946.1958
BERLIN_202608107,Développement,Paris,France,Pekin,China,Avion,oui,8239.33,0.152,2504.7563
BERLIN_202608108,Développement,Paris,France,Dubaï,Emirats,Avion,non,5252.59,0.152,798.3937
BERLIN_202608109,Formation,Berlin,Allemagne,Stockholm,Suède,Avion,oui,811.9,0.2586,419.9147
BERLIN_2026081010,Réunion,Berlin,Allemagne,New-York,USA,Avion,non,6401.96,0.152,973.0979
BERLIN_2026081011,Rencontre entreprises,Berlin,Allemagne,Melbourne,Australia,Avion,oui,15966.2,0.152,4853.7248
BERLIN_2026081012,Développement,Berlin,Allemagne,Helsinki,Finlande,Avion,oui,1108.32,0.1875,415.62
BERLIN_2026081013,Rencontre entreprises,Berlin,Allemagne,Lille,France,Avion,oui,745.42,0.2586,385.5312
BERLIN_2026081014,Conférence,Paris,France,Rio de Janeiro,Brazil,Avion,non,9144.06,0.152,1389.8971
BERLIN_2026081015,Rencontre entreprises,Berlin,Allemagne,Marseille,France,Avion,oui,1185.94,0.1875,444.7275
BERLIN_2026081016,Développement,Shanghai,China,Shanghai,China,Transports en commun,oui,8.0,0.11065,1.7704
BERLIN_2026081017,Rencontre entreprises,Berlin,Allemagne,Melbourne,Australia,Avion,oui,15966.2,0.152,4853.7248
BERLIN_2026081018,Réunion,Shanghai,China,Sidney,Australia,Avion,non,7853.15,0.152,1193.6788
BERLIN_2026081019,Rencontre entreprises,Berlin,Allemagne,Los Angeles,USA,Avion,oui,9331.71,0.152,2836.8398
BERLIN_2026081020,Développement,Berlin,Allemagne,Compiègne,France,Avion,oui,817.55,0.2586,422.8369
BERLIN_2026081021,Conférence,Berlin,Allemagne,London,England,Avion,oui,933.84,0.2586,482.982
BERLIN_2026081022,Développement,Berlin,Allemagne,Tokyo,Japan,Avion,oui,8943.47,0.152,2718.8149
LONDON_202608100,Formation,London,England,Sao Paulo,Brazil,Avion,oui,9472.8,0.152,2879.7312
LONDON_202608101,Conférence,London,England,Melbourne,Australia,Avion,oui,16898.58,0.152,5137.1683
LONDON_202608102,Conférence,New-York,USA,New-York,USA,Transports en commun,oui,8.0,0.11065,1.7704
LONDON_202608103,Développement,London,England,Pekin,China,Avion,oui,8162.04,0.152,2481.2602
LONDON_202608104,Réunion,London,England,Lima,Peru,Avion,oui,10159.87,0.152,3088.6005
LONDON_202608105,Formation,London,England,Mexico,Mexico,Avion,oui,8761.47,0.152,2663.4869
LONDON_202608106,Développement,London,England,Lille,France,Avion,oui,243.73,0.2586,126.0572
LONDON_202608107,Formation,London,England,Tokyo,Japan,Avion,oui,9586.22,0.152,2914.2109
LONDON_202608108,Rencontre entreprises,Paris,France,Lima,Peru,Avion,oui,10243.25,0.152,3113.948
LONDON_202608109,Conférence,Paris,France,Melbourne,Australia,Avion,oui,16789.72,0.152,5104.0749
LONDON_2026081010,Développement,London,England,Lille,France,Avion,oui,243.73,0.2586,126.0572
LONDON_2026081011,Formation,London,England,Auckland,New Zealand,Avion,oui,18327.05,0.152,5571.4232
LONDON_2026081012,Formation,London,England,New-York,USA,Avion,oui,5585.24,0.152,1697.913
LONDON_2026081013,Conférence,London,England,Rabat,Maroc,Avion,non,2016.55,0.1875,378.1031
LONDON_2026081014,Développement,London,England,Marseille,France,Avion,non,1002.33,0.1875,187.9369
LONDON_2026081015,Réunion,Shanghai,China,Tokyo,Japan,Avion,oui,1767.77,0.1875,662.9137
LONDON_2026081016,Conférence,London,England,Osaka,Japan,Avion,oui,9522.37,0.152,2894.8005
LONDON_2026081017,Rencontre entreprises,London,England,Rabat,Maroc,Avion,oui,2016.55,0.1875,756.2062
LONDON_2026081018,Formation,London,England,Sidney,Australia,Avion,oui,16989.32,0.152,5164.7533
LONDON_2026081019,Développement,London,England,Sidney,Australia,Avion,oui,16989.32,0.152,5164.7533
LONDON_2026081020,Développement,Shanghai,China,Los Angeles,USA,Avion,oui,10455.1,0.152,3178.3504
LONDON_2026081021,Conférence,London,England,London,England,Transports en commun,oui,8.0,0.11065,1.7704
LONDON_2026081022,Formation,London,England,Sao Paulo,Brazil,Avion,oui,9472.8,0.152,2879.7312
LONDON_2026081023,Développement,London,England,London,England,Transports en commun,oui,8.0,0.11065,1.7704
