ID_MATERIEL,TYPE,MODELE,IMPACT
BERLIN_MATERIEL_INFO_202610080,Vidéo projecteur,modèle par défaut,94
BERLIN_MATERIEL_INFO_202610081,,Moyenne 17pouces,365
BERLIN_MATERIEL_INFO_202610082,PC fixe sans ecran,"Elite (Tower, SFF, One)",393
BERLIN_MATERIEL_INFO_202610083,,Serveur de stockage,2500
BERLIN_MATERIEL_INFO_202610084,PC portable,Latitude 5xxx,300
LONDON_MATERIEL_INFO_202610080,,Optiplex micro,174
LONDON_MATERIEL_INFO_202610081,PC portable,MacBook air retina,176
LONDON_MATERIEL_INFO_202610082,,Moyenne 14/15pouces,294
LONDON_MATERIEL_INFO_202610083,PC portable,MacBook pro 15/16pouces,330
LONDON_MATERIEL_INFO_202610084,PC fixe tout-en-un,modèle par défaut,352
LONDON_MATERIEL_INFO_202610085,imprimante,Laser A3 (40-99kg),960
LONDON_MATERIEL_INFO_202610086,,Victus,267
LONDON_MATERIEL_INFO_202610087,PC fixe sans ecran,Z,409
LONDON_MATERIEL_INFO_202610088,,Mac pro,900
LA_MATERIEL_INFO_202610080,,Transportable,94
LA_MATERIEL_INFO_202610081,,Moyenne 17pouces,365
LA_MATERIEL_INFO_202610082,Serveur,,1300
LA_MATERIEL_INFO_202610083,PC portable,Precision 5xxx,280
NewYork_MATERIEL_INFO_202610080,,Precision tower 5xxx,440
NewYork_MATERIEL_INFO_202610081,PC portable,Victus,267
NewYork_MATERIEL_INFO_202610082,PC portable,Victus,267
Paris_MATERIEL_INFO_202610080,PC fixe sans ecran,Mac pro,900
Paris_MATERIEL_INFO_202610081,Serveur,Noeud de calcul,1300
Paris_MATERIEL_INFO_202610082,imprimante,modèle par défaut,500
Paris_MATERIEL_INFO_202610083,PC portable,EliteBook 6xx,175
Paris_MATERIEL_INFO_202610084,PC portable,Precision 3xxx,266
Paris_MATERIEL_INFO_202610085,,modèle par défaut,350
Paris_MATERIEL_INFO_202610086,Ecran,32pouces et plus,590
Paris_MATERIEL_INFO_202610087,PC fixe sans ecran,Optiplex micro,174
Paris_MATERIEL_INFO_202610088,PC portable,MacBook pro 13pouces,256
Shanghai_MATERIEL_INFO_202610080,PC fixe sans ecran,Precision tower 3xxx,285
Shanghai_MATERIEL_INFO_202610081,,modèle par défaut,350
Shanghai_MATERIEL_INFO_202610082,PC fixe tout-en-un,iMac 27pouces retina,450
Shanghai_MATERIEL_INFO_202610083,PC portable,Moyenne 13pouces,250
Shanghai_MATERIEL_INFO_202610084,PC fixe sans ecran,OMEN,290
