ID_PERSONNEL,ID_MATERIEL,ID_SITE,ID_DATE_ACHAT
KeyPers_Berlin_1230960,BERLIN_MATERIEL_INFO_202607060,Berlin,2026-07-06 13:13:46
KeyPers_London_1231292,LONDON_MATERIEL_INFO_202607060,London,2026-07-06 08:17:04
KeyPers_London_1230381,LONDON_MATERIEL_INFO_202607061,London,2026-07-06 09:02:58
KeyPers_London_1232398,LONDON_MATERIEL_INFO_202607062,London,2026-07-06 16:30:53
KeyPers_London_1233274,LONDON_MATERIEL_INFO_202607063,London,2026-07-06 10:45:56
KeyPers_London_1234069,LONDON_MATERIEL_INFO_202607064,London,2026-07-06 08:41:31
KeyPers_London_1232819,LONDON_MATERIEL_INFO_202607065,London,2026-07-06 09:25:33
KeyPers_London_1233222,LONDON_MATERIEL_INFO_202607066,London,2026-07-06 16:55:18
KeyPers_London_1234054,LONDON_MATERIEL_INFO_202607067,London,2026-07-06 14:23:42
KeyPers_London_1232411,LONDON_MATERIEL_INFO_202607068,London,2026-07-06 16:47:09
KeyPers_London_1233707,LONDON_MATERIEL_INFO_202607069,London,2026-07-06 15:05:24
KeyPers_London_1230084,LONDON_MATERIEL_INFO_2026070610,London,2026-07-06 14:23:52
KeyPers_LA_1232822,LA_MATERIEL_INFO_202607060,LA,2026-07-06 09:54:07
KeyPers_LA_1231860,LA_MATERIEL_INFO_202607061,LA,2026-07-06 09:43:55
KeyPers_LA_1231019,LA_MATERIEL_INFO_202607062,LA,2026-07-06 14:32:49
KeyPers_LA_1231249,LA_MATERIEL_INFO_202607063,LA,2026-07-06 11:07:28
KeyPers_LA_1230497,LA_MATERIEL_INFO_202607064,LA,2026-07-06 13:31:37
KeyPers_LA_1232213,LA_MATERIEL_INFO_202607065,LA,2026-07-06 16:33:03
KeyPers_LA_1230941,LA_MATERIEL_INFO_202607066,LA,2026-07-06 13:44:04
KeyPers_LA_1231028,LA_MATERIEL_INFO_202607067,LA,2026-07-06 09:05:23
KeyPers_LA_1232559,LA_MATERIEL_INFO_202607068,LA,2026-07-06 10:43:20
KeyPers_LA_1231950,LA_MATERIEL_INFO_202607069,LA,2026-07-06 10:22:50
KeyPers_LA_1231755,LA_MATERIEL_INFO_2026070610,LA,2026-07-06 08:04:09
KeyPers_LA_1230322,LA_MATERIEL_INFO_2026070611,LA,2026-07-06 13:05:58
KeyPers_NewYork_1230196,NewYork_MATERIEL_INFO_202607060,NewYork,2026-07-06 14:09:50
KeyPers_NewYork_1231391,NewYork_MATERIEL_INFO_202607061,NewYork,2026-07-06 16:22:50
KeyPers_NewYork_1232086,NewYork_MATERIEL_INFO_202607062,NewYork,2026-07-06 12:58:40
KeyPers_NewYork_1231517,NewYork_MATERIEL_INFO_202607063,NewYork,2026-07-06 15:01:18
KeyPers_Paris_1230820,Paris_MATERIEL_INFO_202607060,Paris,2026-07-06 09:12:19
KeyPers_Paris_1230171,Paris_MATERIEL_INFO_202607061,Paris,2026-07-06 08:26:28
KeyPers_Paris_1230109,Paris_MATERIEL_INFO_202607062,Paris,2026-07-06 12:06:23
KeyPers_Paris_1233639,Paris_MATERIEL_INFO_202607063,Paris,2026-07-06 15:25:17
KeyPers_Paris_1232876,Paris_MATERIEL_INFO_202607064,Paris,2026-07-06 12:29:13
KeyPers_Paris_1230168,Paris_MATERIEL_INFO_202607065,Paris,2026-07-06 08:58:44
KeyPers_Paris_1232842,Paris_MATERIEL_INFO_202607066,Paris,2026-07-06 09:49:47
KeyPers_Paris_1233007,Paris_MATERIEL_INFO_202607067,Paris,2026-07-06 14:53:44
KeyPers_Shanghai_1230416,Shanghai_MATERIEL_INFO_202607060,Shanghai,2026-07-06 09:47:24
KeyPers_Shanghai_1230907,Shanghai_MATERIEL_INFO_202607061,Shanghai,2026-07-06 08:21:30
KeyPers_Shanghai_1230400,Shanghai_MATERIEL_INFO_202607062,Shanghai,2026-07-06 16:32:10
KeyPers_Shanghai_1230449,Shanghai_MATERIEL_INFO_202607063,Shanghai,2026-07-06 11:01:55
KeyPers_Shanghai_1230644,Shanghai_MATERIEL_INFO_202607064,Shanghai,2026-07-06 08:55:05
KeyPers_Shanghai_1230833,Shanghai_MATERIEL_INFO_202607065,Shanghai,2026-07-06 14:01:31
KeyPers_Shanghai_1230077,Shanghai_MATERIEL_INFO_202607066,Shanghai,2026-07-06 08:16:58
KeyPers_Shanghai_1230259,Shanghai_MATERIEL_INFO_202607067,Shanghai,2026-07-06 11:35:53
KeyPers_Shanghai_1230303,Shanghai_MATERIEL_INFO_202607068,Shanghai,2026-07-06 10:21:41
KeyPers_Shanghai_1230517,Shanghai_MATERIEL_INFO_202607069,Shanghai,2026-07-06 16:15:31
KeyPers_Shanghai_1230453,Shanghai_MATERIEL_INFO_2026070610,Shanghai,2026-07-06 15:36:18
KeyPers_Shanghai_1230164,Shanghai_MATERIEL_INFO_2026070611,Shanghai,2026-07-06 11:55:57
