ID_PERSONNEL,ID_MATERIEL,ID_SITE,ID_DATE_ACHAT
KeyPers_Berlin_1232363,BERLIN_MATERIEL_INFO_202609250,Berlin,2026-09-25 14:32:56
KeyPers_London_1233014,LONDON_MATERIEL_INFO_202609250,London,2026-09-25 10:34:06
KeyPers_London_1232280,LONDON_MATERIEL_INFO_202609251,London,2026-09-25 10:43:46
KeyPers_London_1232557,LONDON_MATERIEL_INFO_202609252,London,2026-09-25 10:36:43
KeyPers_London_1232854,LONDON_MATERIEL_INFO_202609253,London,2026-09-25 12:55:49
KeyPers_London_1233719,LONDON_MATERIEL_INFO_202609254,London,2026-09-25 15:07:58
KeyPers_London_1231185,LONDON_MATERIEL_INFO_202609255,London,2026-09-25 11:56:15
KeyPers_London_1233032,LONDON_MATERIEL_INFO_202609256,London,2026-09-25 16:43:29
KeyPers_London_1231915,LONDON_MATERIEL_INFO_202609257,London,2026-09-25 16:04:06
KeyPers_London_1231282,LONDON_MATERIEL_INFO_202609258,London,2026-09-25 09:50:24
KeyPers_London_1231940,LONDON_MATERIEL_INFO_202609259,London,2026-09-25 08:18:34
KeyPers_LA_1231121,LA_MATERIEL_INFO_202609250,LA,2026-09-25 12:05:46
KeyPers_NewYork_1230623,NewYork_MATERIEL_INFO_202609250,NewYork,2026-09-25 14:53:15
KeyPers_NewYork_1230708,NewYork_MATERIEL_INFO_202609251,NewYork,2026-09-25 12:47:29
KeyPers_NewYork_1231823,NewYork_MATERIEL_INFO_202609252,NewYork,2026-09-25 16:37:11
KeyPers_NewYork_1230111,NewYork_MATERIEL_INFO_202609253,NewYork,2026-09-25 11:40:37
KeyPers_NewYork_1232483,NewYork_MATERIEL_INFO_202609254,NewYork,2026-09-25 12:34:49
KeyPers_NewYork_1230513,NewYork_MATERIEL_INFO_202609255,NewYork,2026-09-25 16:10:02
KeyPers_NewYork_1231171,NewYork_MATERIEL_INFO_202609256,NewYork,2026-09-25 12:22:55
KeyPers_NewYork_1231135,NewYork_MATERIEL_INFO_202609257,NewYork,2026-09-25 11:54:41
KeyPers_Paris_1232059,Paris_MATERIEL_INFO_202609250,Paris,2026-09-25 16:41:04
KeyPers_Paris_1233435,Paris_MATERIEL_INFO_202609251,Paris,2026-09-25 12:58:21
KeyPers_Paris_1230030,Paris_MATERIEL_INFO_202609252,Paris,2026-09-25 11:26:12
KeyPers_Paris_1230836,Paris_MATERIEL_INFO_202609253,Paris,2026-09-25 12:41:52
KeyPers_Paris_1230249,Paris_MATERIEL_INFO_202609254,Paris,2026-09-25 10:40:39
KeyPers_Paris_1233268,Paris_MATERIEL_INFO_202609255,Paris,2026-09-25 12:54:28
KeyPers_Shanghai_1230418,Shanghai_MATERIEL_INFO_202609250,Shanghai,2026-09-25 12:12:54
KeyPers_Shanghai_1230227,Shanghai_MATERIEL_INFO_202609251,Shanghai,2026-09-25 13:09:13
KeyPers_Shanghai_1230773,Shanghai_MATERIEL_INFO_202609252,Shanghai,2026-09-25 11:53:08
KeyPers_Shanghai_1230674,Shanghai_MATERIEL_INFO_202609253,Shanghai,2026-09-25 10:18:24
KeyPers_Shanghai_1230110,Shanghai_MATERIEL_INFO_202609254,Shanghai,2026-09-25 09:35:44
KeyPers_Shanghai_1230921,Shanghai_MATERIEL_INFO_202609255,Shanghai,2026-09-25 09:10:24
