ID_MATERIEL,TYPE,MODELE,IMPACT
BERLIN_MATERIEL_INFO_202609260,,Moyenne 13pouces,250
BERLIN_MATERIEL_INFO_202609261,PC portable,Latitude 3xxx,220
BERLIN_MATERIEL_INFO_202609262,PC fixe sans ecran,Station de travail (moy),600
BERLIN_MATERIEL_INFO_202609263,PC fixe sans ecran,Precision tower 5xxx,440
LONDON_MATERIEL_INFO_202609260,Vidéo projecteur,,94
LONDON_MATERIEL_INFO_202609261,Ecran,,430
LONDON_MATERIEL_INFO_202609262,PC fixe sans ecran,Wyse thin client,69
LA_MATERIEL_INFO_202609260,PC fixe tout-en-un,iMac 27pouces retina,450
LA_MATERIEL_INFO_202609261,,modèle par défaut,350
LA_MATERIEL_INFO_202609262,,MacBook air retina,176
LA_MATERIEL_INFO_202609263,PC fixe sans ecran,Precision tower 5xxx,440
LA_MATERIEL_INFO_202609264,PC fixe sans ecran,,350
LA_MATERIEL_INFO_202609265,,modèle par défaut,350
LA_MATERIEL_INFO_202609266,PC fixe sans ecran,Precision tower 5xxx,440
NewYork_MATERIEL_INFO_202609260,PC portable,Precision 3xxx,266
NewYork_MATERIEL_INFO_202609261,,Elite mini,137
Paris_MATERIEL_INFO_202609260,PC fixe tout-en-un,iMac 21pouces retina,300
Paris_MATERIEL_INFO_202609261,,modèle par défaut,350
Paris_MATERIEL_INFO_202609262,,modèle par défaut,350
Paris_MATERIEL_INFO_202609263,Ecran,32pouces et plus,590
Paris_MATERIEL_INFO_202609264,,iMac pro,700
Paris_MATERIEL_INFO_202609265,PC fixe sans ecran,Precision tower 3xxx,285
Paris_MATERIEL_INFO_202609266,PC fixe tout-en-un,iMac pro,700
Paris_MATERIEL_INFO_202609267,Serveur,Noeud de calcul,1300
Paris_MATERIEL_INFO_202609268,PC portable,MacBook air retina,176
Paris_MATERIEL_INFO_202609269,PC fixe tout-en-un,Optiplex All-in-One 3xxx,241
Shanghai_MATERIEL_INFO_202609260,clavier,modèle par défaut,24
Shanghai_MATERIEL_INFO_202609261,Serveur,,1300
Shanghai_MATERIEL_INFO_202609262,Tablette,modèle par défaut,150
Shanghai_MATERIEL_INFO_202609263,PC fixe tout-en-un,Optiplex All-in-One 7xxx,382
