ID_MATERIEL,TYPE,MODELE,IMPACT
BERLIN_MATERIEL_INFO_202607240,,modèle par défaut,350
BERLIN_MATERIEL_INFO_202607241,,iMac 27pouces retina,450
BERLIN_MATERIEL_INFO_202607242,,iMac pro,700
BERLIN_MATERIEL_INFO_202607243,PC portable,Latitude 5xxx,300
LONDON_MATERIEL_INFO_202607240,PC fixe sans ecran,PC Fixe (moy),300
LONDON_MATERIEL_INFO_202607241,PC portable,OMEN,290
LONDON_MATERIEL_INFO_202607242,,modèle par défaut,350
LONDON_MATERIEL_INFO_202607243,PC portable,Moyenne 14/15pouces,294
LONDON_MATERIEL_INFO_202607244,Ecran,jusqu'à 23pouces,350
LONDON_MATERIEL_INFO_202607245,PC portable,MacBook pro 15/16pouces,330
LONDON_MATERIEL_INFO_202607246,Borne wifi,modèle par défaut,10
LONDON_MATERIEL_INFO_202607247,PC fixe sans ecran,Mac mini,270
LONDON_MATERIEL_INFO_202607248,PC portable,,260
LA_MATERIEL_INFO_202607240,Borne wifi,,10
LA_MATERIEL_INFO_202607241,PC fixe sans ecran,Optiplex tower,260
LA_MATERIEL_INFO_202607242,PC portable,MacBook pro 15/16pouces,330
LA_MATERIEL_INFO_202607243,PC fixe tout-en-un,iMac pro,700
LA_MATERIEL_INFO_202607244,,Laser A3 (40-99kg),960
LA_MATERIEL_INFO_202607245,PC fixe sans ecran,Precision tower 7xxx,555
LA_MATERIEL_INFO_202607246,,iMac 21pouces retina,300
LA_MATERIEL_INFO_202607247,,ZBook Studio,379
LA_MATERIEL_INFO_202607248,PC fixe sans ecran,Optiplex micro,174
NewYork_MATERIEL_INFO_202607240,PC portable,Chromebook 14-15pouces,170
Paris_MATERIEL_INFO_202607240,,modèle par défaut,350
Paris_MATERIEL_INFO_202607241,PC fixe tout-en-un,iMac pro,700
Paris_MATERIEL_INFO_202607242,Serveur,Serveur de stockage,2500
Paris_MATERIEL_INFO_202607243,PC fixe sans ecran,OMEN,290
Paris_MATERIEL_INFO_202607244,,Optiplex All-in-One 3xxx,241
Paris_MATERIEL_INFO_202607245,PC fixe tout-en-un,Optiplex All-in-One 5xxx,318
Paris_MATERIEL_INFO_202607246,PC portable,EliteBook 6xx,175
Paris_MATERIEL_INFO_202607247,PC fixe sans ecran,Z,409
Paris_MATERIEL_INFO_202607248,PC portable,Moyenne 14/15pouces,294
Paris_MATERIEL_INFO_202607249,PC fixe sans ecran,Optiplex tower,260
Paris_MATERIEL_INFO_2026072410,Serveur,Modèle par défaut,1300
Paris_MATERIEL_INFO_2026072411,souris,modèle par défaut,5
Paris_MATERIEL_INFO_2026072412,PC fixe sans ecran,,350
Paris_MATERIEL_INFO_2026072413,,iMac 21pouces retina,300
Shanghai_MATERIEL_INFO_202607240,PC fixe sans ecran,modèle par défaut,350
Shanghai_MATERIEL_INFO_202607241,PC portable,MacBook pro 13pouces,256
Shanghai_MATERIEL_INFO_202607242,,Wyse thin client,69
Shanghai_MATERIEL_INFO_202607243,PC fixe sans ecran,Z,409
