ID_MATERIEL,TYPE,MODELE,IMPACT
BERLIN_MATERIEL_INFO_202605020,imprimante,modèle par défaut,500
BERLIN_MATERIEL_INFO_202605021,PC fixe sans ecran,Precision tower 3xxx,285
BERLIN_MATERIEL_INFO_202605022,PC portable,Latitude 5xxx,300
BERLIN_MATERIEL_INFO_202605023,Ecran,24pouces-31pouces,430
BERLIN_MATERIEL_INFO_202605024,,iMac 21pouces,290
BERLIN_MATERIEL_INFO_202605025,PC fixe tout-en-un,Optiplex All-in-One 5xxx,318
LONDON_MATERIEL_INFO_202605020,imprimante,Laser A3 (40-99kg),960
LONDON_MATERIEL_INFO_202605021,,ProDesk mini/DM,100
LONDON_MATERIEL_INFO_202605022,,32pouces et plus,590
LONDON_MATERIEL_INFO_202605023,PC portable,,260
LONDON_MATERIEL_INFO_202605024,PC portable,Moyenne 14/15pouces,294
LONDON_MATERIEL_INFO_202605025,Telephone IP,modèle par défaut,17
LONDON_MATERIEL_INFO_202605026,,Transportable,94
LONDON_MATERIEL_INFO_202605027,PC fixe tout-en-un,iMac 21pouces retina,300
LA_MATERIEL_INFO_202605020,,Precision tower 5xxx,440
LA_MATERIEL_INFO_202605021,PC fixe sans ecran,Precision tower 7xxx,555
NewYork_MATERIEL_INFO_202605020,Borne wifi,modèle par défaut,10
NewYork_MATERIEL_INFO_202605021,Ecran,modèle par défaut,430
NewYork_MATERIEL_INFO_202605022,PC fixe sans ecran,Precision tower 3xxx,285
NewYork_MATERIEL_INFO_202605023,,Latitude 3xxx,220
NewYork_MATERIEL_INFO_202605024,Telephone IP,modèle par défaut,17
NewYork_MATERIEL_INFO_202605025,PC portable,Precision 7xxx,304
NewYork_MATERIEL_INFO_202605026,PC fixe sans ecran,Z,409
NewYork_MATERIEL_INFO_202605027,Serveur,Serveur de stockage,2500
NewYork_MATERIEL_INFO_202605028,PC fixe sans ecran,Optiplex micro,174
NewYork_MATERIEL_INFO_202605029,PC portable,ZBook Studio,379
NewYork_MATERIEL_INFO_2026050210,PC fixe sans ecran,Rasberry pi 4,15
Paris_MATERIEL_INFO_202605020,PC portable,Latitude 3xxx,220
Paris_MATERIEL_INFO_202605021,PC fixe sans ecran,"Prodesk (Tower, SFF)",322
Paris_MATERIEL_INFO_202605022,imprimante,Laser A3 (40-99kg),960
Paris_MATERIEL_INFO_202605023,,Laser A3 (>100kg),1800
Paris_MATERIEL_INFO_202605024,PC portable,Chromebook 14-15pouces,170
Paris_MATERIEL_INFO_202605025,,ProDesk mini/DM,100
Paris_MATERIEL_INFO_202605026,PC portable,,260
Shanghai_MATERIEL_INFO_202605020,Ecran,24pouces-31pouces,430
Shanghai_MATERIEL_INFO_202605021,PC fixe sans ecran,EliteDesk DM,230
Shanghai_MATERIEL_INFO_202605022,PC fixe sans ecran,Precision tower 5xxx,440
Shanghai_MATERIEL_INFO_202605023,PC portable,Moyenne 17pouces,365
Shanghai_MATERIEL_INFO_202605024,Tablette,,150
Shanghai_MATERIEL_INFO_202605025,PC fixe tout-en-un,iMac 21pouces retina,300
Shanghai_MATERIEL_INFO_202605026,,ProDesk mini/DM,100
Shanghai_MATERIEL_INFO_202605027,,Optiplex All-in-One 5xxx,318
Shanghai_MATERIEL_INFO_202605028,imprimante,Laser à poser (<40kg),430
Shanghai_MATERIEL_INFO_202605029,PC portable,ProBook,226
Shanghai_MATERIEL_INFO_2026050210,PC portable,,260
Shanghai_MATERIEL_INFO_2026050211,clavier,modèle par défaut,24
Shanghai_MATERIEL_INFO_2026050212,PC fixe sans ecran,,350
Shanghai_MATERIEL_INFO_2026050213,Ecran,24pouces-31pouces,430
