ID_PERSONNEL,ID_MATERIEL,ID_SITE,ID_DATE_ACHAT
KeyPers_Berlin_1233575,BERLIN_MATERIEL_INFO_202607310,Berlin,2026-07-31 09:05:49
KeyPers_Berlin_1231465,BERLIN_MATERIEL_INFO_202607311,Berlin,2026-07-31 16:15:37
KeyPers_Berlin_1233404,BERLIN_MATERIEL_INFO_202607312,Berlin,2026-07-31 13:53:23
KeyPers_London_1232877,LONDON_MATERIEL_INFO_202607310,London,2026-07-31 09:54:41
KeyPers_London_1232990,LONDON_MATERIEL_INFO_202607311,London,2026-07-31 11:35:40
KeyPers_London_1234046,LONDON_MATERIEL_INFO_202607312,London,2026-07-31 10:24:09
KeyPers_London_1232307,LONDON_MATERIEL_INFO_202607313,London,2026-07-31 16:47:46
KeyPers_London_1231402,LONDON_MATERIEL_INFO_202607314,London,2026-07-31 14:32:05
KeyPers_London_1231814,LONDON_MATERIEL_INFO_202607315,London,2026-07-31 14:45:37
KeyPers_London_1231318,LONDON_MATERIEL_INFO_202607316,London,2026-07-31 16:40:09
KeyPers_London_1231793,LONDON_MATERIEL_INFO_202607317,London,2026-07-31 16:26:27
KeyPers_London_1232337,LONDON_MATERIEL_INFO_202607318,London,2026-07-31 16:01:58
KeyPers_London_1234210,LONDON_MATERIEL_INFO_202607319,London,2026-07-31 08:11:45
KeyPers_London_1233957,LONDON_MATERIEL_INFO_2026073110,London,2026-07-31 11:54:17
KeyPers_LA_1231878,LA_MATERIEL_INFO_202607310,LA,2026-07-31 14:26:12
KeyPers_LA_1231900,LA_MATERIEL_INFO_202607311,LA,2026-07-31 11:35:49
KeyPers_LA_1232458,LA_MATERIEL_INFO_202607312,LA,2026-07-31 13:07:05
KeyPers_LA_1232220,LA_MATERIEL_INFO_202607313,LA,2026-07-31 16:18:08
KeyPers_LA_1231725,LA_MATERIEL_INFO_202607314,LA,2026-07-31 12:17:50
KeyPers_LA_1230728,LA_MATERIEL_INFO_202607315,LA,2026-07-31 11:28:56
KeyPers_LA_1232907,LA_MATERIEL_INFO_202607316,LA,2026-07-31 14:08:23
KeyPers_LA_1232108,LA_MATERIEL_INFO_202607317,LA,2026-07-31 12:56:44
KeyPers_LA_1230260,LA_MATERIEL_INFO_202607318,LA,2026-07-31 11:52:16
KeyPers_LA_1231408,LA_MATERIEL_INFO_202607319,LA,2026-07-31 14:37:21
KeyPers_LA_1232766,LA_MATERIEL_INFO_2026073110,LA,2026-07-31 11:36:05
KeyPers_LA_1232812,LA_MATERIEL_INFO_2026073111,LA,2026-07-31 11:52:41
KeyPers_LA_1232705,LA_MATERIEL_INFO_2026073112,LA,2026-07-31 14:42:49
KeyPers_NewYork_1232796,NewYork_MATERIEL_INFO_202607310,NewYork,2026-07-31 16:45:57
KeyPers_NewYork_1230519,NewYork_MATERIEL_INFO_202607311,NewYork,2026-07-31 11:12:21
KeyPers_NewYork_1230859,NewYork_MATERIEL_INFO_202607312,NewYork,2026-07-31 16:28:45
KeyPers_NewYork_1232764,NewYork_MATERIEL_INFO_202607313,NewYork,2026-07-31 09:50:01
KeyPers_NewYork_1231693,NewYork_MATERIEL_INFO_202607314,NewYork,2026-07-31 15:32:30
KeyPers_NewYork_1230177,NewYork_MATERIEL_INFO_202607315,NewYork,2026-07-31 11:43:03
KeyPers_Paris_1234038,Paris_MATERIEL_INFO_202607310,Paris,2026-07-31 09:04:56
KeyPers_Paris_1234306,Paris_MATERIEL_INFO_202607311,Paris,2026-07-31 10:39:20
KeyPers_Paris_1230843,Paris_MATERIEL_INFO_202607312,Paris,2026-07-31 14:27:13
KeyPers_Paris_1234821,Paris_MATERIEL_INFO_202607313,Paris,2026-07-31 13:29:29
KeyPers_Paris_1232899,Paris_MATERIEL_INFO_202607314,Paris,2026-07-31 14:32:54
KeyPers_Shanghai_1230869,Shanghai_MATERIEL_INFO_202607310,Shanghai,2026-07-31 15:48:01
KeyPers_Shanghai_1230965,Shanghai_MATERIEL_INFO_202607311,Shanghai,2026-07-31 08:48:13
KeyPers_Shanghai_1230772,Shanghai_MATERIEL_INFO_202607312,Shanghai,2026-07-31 09:54:39
KeyPers_Shanghai_1230588,Shanghai_MATERIEL_INFO_202607313,Shanghai,2026-07-31 15:27:54
KeyPers_Shanghai_1230735,Shanghai_MATERIEL_INFO_202607314,Shanghai,2026-07-31 16:20:30
KeyPers_Shanghai_1230031,Shanghai_MATERIEL_INFO_202607315,Shanghai,2026-07-31 10:48:16
KeyPers_Shanghai_1230942,Shanghai_MATERIEL_INFO_202607316,Shanghai,2026-07-31 12:50:38
KeyPers_Shanghai_1230425,Shanghai_MATERIEL_INFO_202607317,Shanghai,2026-07-31 10:56:14
