ID_MATERIEL,TYPE,MODELE,IMPACT
BERLIN_MATERIEL_INFO_202608200,Borne wifi,modèle par défaut,10
BERLIN_MATERIEL_INFO_202608201,PC portable,Latitude 5xxx,300
BERLIN_MATERIEL_INFO_202608202,PC fixe sans ecran,Rasberry pi 4,15
LONDON_MATERIEL_INFO_202608200,PC fixe sans ecran,Elite mini,137
LONDON_MATERIEL_INFO_202608201,PC portable,MacBook pro 15/16pouces,330
LONDON_MATERIEL_INFO_202608202,Tablette,,150
LONDON_MATERIEL_INFO_202608203,,OMEN,290
LONDON_MATERIEL_INFO_202608204,Telephone IP,modèle par défaut,17
LONDON_MATERIEL_INFO_202608205,PC fixe sans ecran,Precision tower 5xxx,440
LONDON_MATERIEL_INFO_202608206,,OMEN,290
LONDON_MATERIEL_INFO_202608207,,Modèle par défaut,350
LONDON_MATERIEL_INFO_202608208,Telephone IP,modèle par défaut,17
LONDON_MATERIEL_INFO_202608209,Ecran,jusqu'à 23pouces,350
LONDON_MATERIEL_INFO_2026082010,PC fixe sans ecran,Station de travail (moy),600
LONDON_MATERIEL_INFO_2026082011,,Pour amphi,200
LA_MATERIEL_INFO_202608200,PC portable,MacBook air pre-retina,310
LA_MATERIEL_INFO_202608201,PC fixe tout-en-un,,352
LA_MATERIEL_INFO_202608202,Vidéo projecteur,Transportable,94
LA_MATERIEL_INFO_202608203,PC fixe tout-en-un,modèle par défaut,352
LA_MATERIEL_INFO_202608204,PC fixe sans ecran,,350
LA_MATERIEL_INFO_202608205,Ecran,,430
LA_MATERIEL_INFO_202608206,PC fixe tout-en-un,iMac 21pouces,290
LA_MATERIEL_INFO_202608207,Vidéo projecteur,,94
LA_MATERIEL_INFO_202608208,PC portable,Latitude 3xxx,220
LA_MATERIEL_INFO_202608209,PC portable,Moyenne 17pouces,365
LA_MATERIEL_INFO_2026082010,PC fixe sans ecran,EliteDesk DM,230
NewYork_MATERIEL_INFO_202608200,PC fixe sans ecran,Wyse thin client,69
NewYork_MATERIEL_INFO_202608201,PC portable,Precision 3xxx,266
NewYork_MATERIEL_INFO_202608202,Serveur,Modèle par défaut,1300
NewYork_MATERIEL_INFO_202608203,PC portable,Latitude 7xxx,264
NewYork_MATERIEL_INFO_202608204,PC fixe tout-en-un,Optiplex All-in-One 3xxx,241
NewYork_MATERIEL_INFO_202608205,PC portable,Moyenne 13pouces,250
NewYork_MATERIEL_INFO_202608206,PC fixe sans ecran,"Prodesk (Tower, SFF)",322
NewYork_MATERIEL_INFO_202608207,PC portable,Chromebook 14-15pouces,170
NewYork_MATERIEL_INFO_202608208,imprimante,Laser A3 (>100kg),1800
NewYork_MATERIEL_INFO_202608209,,Station de travail (moy),600
NewYork_MATERIEL_INFO_2026082010,Ecran,,430
Paris_MATERIEL_INFO_202608200,PC fixe sans ecran,Precision tower 7xxx,555
Paris_MATERIEL_INFO_202608201,,MacBook air pre-retina,310
Paris_MATERIEL_INFO_202608202,PC portable,EliteBook 8xx,290
Shanghai_MATERIEL_INFO_202608200,,"EliteDesk (Tower, SFF, One)",393
Shanghai_MATERIEL_INFO_202608201,PC portable,OMEN,290
Shanghai_MATERIEL_INFO_202608202,PC portable,,260
Shanghai_MATERIEL_INFO_202608203,PC fixe sans ecran,Z,409
Shanghai_MATERIEL_INFO_202608204,PC portable,MacBook air,250
Shanghai_MATERIEL_INFO_202608205,PC fixe sans ecran,,350
Shanghai_MATERIEL_INFO_202608206,PC fixe sans ecran,Optiplex tower,260
Shanghai_MATERIEL_INFO_202608207,Serveur,Serveur de stockage,2500
Shanghai_MATERIEL_INFO_202608208,PC fixe tout-en-un,iMac 27pouces retina,450
Shanghai_MATERIEL_INFO_202608209,PC fixe tout-en-un,Optiplex All-in-One 5xxx,318
Shanghai_MATERIEL_INFO_2026082010,,Elite mini,137
Shanghai_MATERIEL_INFO_2026082011,Tablette,modèle par défaut,150
Shanghai_MATERIEL_INFO_2026082012,PC fixe tout-en-un,iMac 27pouces retina,450
