ID_MATERIEL,TYPE,MODELE,IMPACT
BERLIN_MATERIEL_INFO_202607150,PC fixe sans ecran,Mac mini,270
BERLIN_MATERIEL_INFO_202607151,,MacBook pro 15/16pouces,330
BERLIN_MATERIEL_INFO_202607152,Serveur,Serveur de stockage,2500
BERLIN_MATERIEL_INFO_202607153,PC fixe sans ecran,Precision tower 7xxx,555
BERLIN_MATERIEL_INFO_202607154,,Modèle par défaut,350
BERLIN_MATERIEL_INFO_202607155,,Pour amphi,200
LONDON_MATERIEL_INFO_202607150,,Rasberry pi 4,15
LONDON_MATERIEL_INFO_202607151,PC fixe sans ecran,Precision tower 3xxx,285
LONDON_MATERIEL_INFO_202607152,Serveur,,1300
LONDON_MATERIEL_INFO_202607153,PC fixe sans ecran,Z,409
LONDON_MATERIEL_INFO_202607154,PC portable,OMEN,290
LONDON_MATERIEL_INFO_202607155,,modèle par défaut,350
LONDON_MATERIEL_INFO_202607156,imprimante,Laser A3 (>100kg),1800
LONDON_MATERIEL_INFO_202607157,,iMac 21pouces,290
LONDON_MATERIEL_INFO_202607158,imprimante,Laser A3 (>100kg),1800
LA_MATERIEL_INFO_202607150,PC portable,MacBook air retina,176
LA_MATERIEL_INFO_202607151,Serveur,Serveur de stockage,2500
LA_MATERIEL_INFO_202607152,PC fixe tout-en-un,modèle par défaut,352
LA_MATERIEL_INFO_202607153,PC portable,Victus,267
LA_MATERIEL_INFO_202607154,,Optiplex micro,174
LA_MATERIEL_INFO_202607155,PC fixe sans ecran,Mac pro,900
LA_MATERIEL_INFO_202607156,PC fixe tout-en-un,iMac pro,700
LA_MATERIEL_INFO_202607157,PC portable,Precision 5xxx,280
LA_MATERIEL_INFO_202607158,PC portable,Moyenne 14/15pouces,294
LA_MATERIEL_INFO_202607159,PC portable,Precision 7xxx,304
LA_MATERIEL_INFO_2026071510,PC portable,modèle par défaut,260
LA_MATERIEL_INFO_2026071511,PC fixe sans ecran,"Prodesk (Tower, SFF)",322
NewYork_MATERIEL_INFO_202607150,Ecran,jusqu'à 23pouces,350
NewYork_MATERIEL_INFO_202607151,imprimante,Laser A3 (>100kg),1800
NewYork_MATERIEL_INFO_202607152,PC portable,Latitude 7xxx,264
NewYork_MATERIEL_INFO_202607153,PC portable,Moyenne 17pouces,365
NewYork_MATERIEL_INFO_202607154,,EliteBook 6xx,175
NewYork_MATERIEL_INFO_202607155,PC fixe tout-en-un,modèle par défaut,352
NewYork_MATERIEL_INFO_202607156,,Latitude 5xxx,300
NewYork_MATERIEL_INFO_202607157,Serveur,Serveur de stockage,2500
NewYork_MATERIEL_INFO_202607158,Ecran,32pouces et plus,590
NewYork_MATERIEL_INFO_202607159,,iMac pro,700
Paris_MATERIEL_INFO_202607150,,modèle par défaut,350
Paris_MATERIEL_INFO_202607151,,modèle par défaut,350
Paris_MATERIEL_INFO_202607152,PC portable,,260
Paris_MATERIEL_INFO_202607153,Serveur,Modèle par défaut,1300
Paris_MATERIEL_INFO_202607154,Ecran,24pouces-31pouces,430
Paris_MATERIEL_INFO_202607155,PC fixe tout-en-un,Optiplex All-in-One 3xxx,241
Shanghai_MATERIEL_INFO_202607150,PC portable,Chromebook 14-15pouces,170
Shanghai_MATERIEL_INFO_202607151,,Transportable,94
Shanghai_MATERIEL_INFO_202607152,PC fixe sans ecran,Optiplex small,240
Shanghai_MATERIEL_INFO_202607153,,modèle par défaut,350
Shanghai_MATERIEL_INFO_202607154,,EliteBook 6xx,175
Shanghai_MATERIEL_INFO_202607155,Vidéo projecteur,Transportable,94
Shanghai_MATERIEL_INFO_202607156,PC portable,MacBook air,250
Shanghai_MATERIEL_INFO_202607157,,ProBook,226
