ID_MATERIEL,TYPE,MODELE,IMPACT
BERLIN_MATERIEL_INFO_202607170,PC fixe tout-en-un,modèle par défaut,352
BERLIN_MATERIEL_INFO_202607171,,Mac pro,900
LONDON_MATERIEL_INFO_202607170,,EliteBook 6xx,175
LONDON_MATERIEL_INFO_202607171,,Serveur de stockage,2500
LONDON_MATERIEL_INFO_202607172,PC fixe sans ecran,modèle par défaut,350
LONDON_MATERIEL_INFO_202607173,PC portable,Precision 7xxx,304
LA_MATERIEL_INFO_202607170,PC portable,Moyenne 14/15pouces,294
LA_MATERIEL_INFO_202607171,PC fixe sans ecran,,350
LA_MATERIEL_INFO_202607172,PC fixe sans ecran,PC Fixe (moy),300
LA_MATERIEL_INFO_202607173,imprimante,modèle par défaut,500
LA_MATERIEL_INFO_202607174,Ecran,jusqu'à 23pouces,350
LA_MATERIEL_INFO_202607175,PC fixe sans ecran,Precision tower 5xxx,440
LA_MATERIEL_INFO_202607176,PC portable,modèle par défaut,260
LA_MATERIEL_INFO_202607177,,EliteBook 8xx,290
LA_MATERIEL_INFO_202607178,PC portable,MacBook air,250
LA_MATERIEL_INFO_202607179,Disque dur,modèle par défaut,10
LA_MATERIEL_INFO_2026071710,PC fixe sans ecran,Precision tower 3xxx,285
LA_MATERIEL_INFO_2026071711,Borne wifi,modèle par défaut,10
LA_MATERIEL_INFO_2026071712,PC portable,MacBook air,250
LA_MATERIEL_INFO_2026071713,Station d'accueil,modèle par défaut,26
NewYork_MATERIEL_INFO_202607170,,Precision tower 3xxx,285
NewYork_MATERIEL_INFO_202607171,PC portable,modèle par défaut,260
NewYork_MATERIEL_INFO_202607172,imprimante,Laser A3 (>100kg),1800
NewYork_MATERIEL_INFO_202607173,,Precision tower 7xxx,555
NewYork_MATERIEL_INFO_202607174,PC fixe sans ecran,Precision tower 5xxx,440
NewYork_MATERIEL_INFO_202607175,imprimante,Laser A3 (>100kg),1800
NewYork_MATERIEL_INFO_202607176,PC portable,Latitude 7xxx,264
NewYork_MATERIEL_INFO_202607177,Disque dur,,10
NewYork_MATERIEL_INFO_202607178,PC fixe tout-en-un,modèle par défaut,352
Paris_MATERIEL_INFO_202607170,PC fixe sans ecran,Optiplex tower,260
Paris_MATERIEL_INFO_202607171,PC fixe sans ecran,OMEN,290
Paris_MATERIEL_INFO_202607172,PC portable,MacBook air retina,176
Paris_MATERIEL_INFO_202607173,PC portable,OMEN,290
Paris_MATERIEL_INFO_202607174,Tablette,modèle par défaut,150
Paris_MATERIEL_INFO_202607175,Serveur,Serveur de stockage,2500
Paris_MATERIEL_INFO_202607176,Telephone IP,modèle par défaut,17
Shanghai_MATERIEL_INFO_202607170,PC portable,Latitude 7xxx,264
Shanghai_MATERIEL_INFO_202607171,Serveur,Modèle par défaut,1300
Shanghai_MATERIEL_INFO_202607172,PC fixe sans ecran,Z,409
Shanghai_MATERIEL_INFO_202607173,PC fixe sans ecran,ProDesk mini/DM,100
Shanghai_MATERIEL_INFO_202607174,PC fixe sans ecran,modèle par défaut,350
Shanghai_MATERIEL_INFO_202607175,PC fixe sans ecran,"Prodesk (Tower, SFF)",322
Shanghai_MATERIEL_INFO_202607176,,MacBook air pre-retina,310
Shanghai_MATERIEL_INFO_202607177,PC portable,EliteBook 8xx,290
Shanghai_MATERIEL_INFO_202607178,PC fixe sans ecran,Station de travail (moy),600
Shanghai_MATERIEL_INFO_202607179,Borne wifi,modèle par défaut,10
Shanghai_MATERIEL_INFO_2026071710,,"Prodesk (Tower, SFF)",322
