ID_MATERIEL,TYPE,MODELE,IMPACT
BERLIN_MATERIEL_INFO_202605160,,Chromebook 11-13pouces,175
BERLIN_MATERIEL_INFO_202605161,PC portable,Precision 3xxx,266
BERLIN_MATERIEL_INFO_202605162,,modèle par défaut,350
BERLIN_MATERIEL_INFO_202605163,PC portable,Latitude 5xxx,300
BERLIN_MATERIEL_INFO_202605164,PC portable,Latitude 3xxx,220
BERLIN_MATERIEL_INFO_202605165,,iMac 27pouces retina,450
LONDON_MATERIEL_INFO_202605160,PC fixe tout-en-un,iMac pro,700
LONDON_MATERIEL_INFO_202605161,PC portable,Moyenne 13pouces,250
LONDON_MATERIEL_INFO_202605162,PC portable,Moyenne 14/15pouces,294
LONDON_MATERIEL_INFO_202605163,Borne wifi,,10
LONDON_MATERIEL_INFO_202605164,,modèle par défaut,350
LA_MATERIEL_INFO_202605160,PC fixe tout-en-un,Optiplex All-in-One 7xxx,382
LA_MATERIEL_INFO_202605161,PC fixe tout-en-un,Mac pro,900
LA_MATERIEL_INFO_202605162,PC fixe sans ecran,Station de travail (moy),600
LA_MATERIEL_INFO_202605163,PC portable,,260
LA_MATERIEL_INFO_202605164,Smartphone,modèle par défaut,63
LA_MATERIEL_INFO_202605165,PC fixe tout-en-un,,352
LA_MATERIEL_INFO_202605166,Vidéo projecteur,Pour salle,150
LA_MATERIEL_INFO_202605167,PC portable,MacBook pro 13pouces,256
LA_MATERIEL_INFO_202605168,,ZBook,303
LA_MATERIEL_INFO_202605169,Serveur,Serveur de stockage,2500
LA_MATERIEL_INFO_2026051610,imprimante,Laser A3 (>100kg),1800
LA_MATERIEL_INFO_2026051611,PC fixe sans ecran,ProDesk mini/DM,100
LA_MATERIEL_INFO_2026051612,souris,modèle par défaut,5
NewYork_MATERIEL_INFO_202605160,,Latitude 7xxx,264
NewYork_MATERIEL_INFO_202605161,,modèle par défaut,350
NewYork_MATERIEL_INFO_202605162,PC fixe sans ecran,Precision tower 5xxx,440
NewYork_MATERIEL_INFO_202605163,Borne wifi,modèle par défaut,10
Paris_MATERIEL_INFO_202605160,PC fixe tout-en-un,iMac 21pouces retina,300
Paris_MATERIEL_INFO_202605161,Ecran,modèle par défaut,430
Paris_MATERIEL_INFO_202605162,PC portable,Latitude 7xxx,264
Paris_MATERIEL_INFO_202605163,,PC Fixe (moy),300
Paris_MATERIEL_INFO_202605164,Ecran,modèle par défaut,430
Paris_MATERIEL_INFO_202605165,PC portable,Latitude 7xxx,264
Paris_MATERIEL_INFO_202605166,PC fixe sans ecran,OMEN,290
Paris_MATERIEL_INFO_202605167,Serveur,Modèle par défaut,1300
Paris_MATERIEL_INFO_202605168,PC fixe sans ecran,Rasberry pi 4,15
Shanghai_MATERIEL_INFO_202605160,,Laser A3 (40-99kg),960
Shanghai_MATERIEL_INFO_202605161,PC fixe sans ecran,ProDesk mini/DM,100
Shanghai_MATERIEL_INFO_202605162,PC portable,Moyenne 17pouces,365
Shanghai_MATERIEL_INFO_202605163,PC portable,Victus,267
Shanghai_MATERIEL_INFO_202605164,PC portable,,260
