ID_PERSONNEL,ID_MATERIEL,ID_SITE,ID_DATE_ACHAT
KeyPers_Berlin_1230681,BERLIN_MATERIEL_INFO_202611010,Berlin,2026-11-01 13:04:05
KeyPers_Berlin_1231610,BERLIN_MATERIEL_INFO_202611011,Berlin,2026-11-01 16:32:20
KeyPers_Berlin_1234181,BERLIN_MATERIEL_INFO_202611012,Berlin,2026-11-01 16:23:03
KeyPers_London_1231163,LONDON_MATERIEL_INFO_202611010,London,2026-11-01 14:20:21
KeyPers_London_1230799,LONDON_MATERIEL_INFO_202611011,London,2026-11-01 12:31:54
KeyPers_London_1232979,LONDON_MATERIEL_INFO_202611012,London,2026-11-01 10:46:18
KeyPers_London_1232682,LONDON_MATERIEL_INFO_202611013,London,2026-11-01 11:40:31
KeyPers_London_1232376,LONDON_MATERIEL_INFO_202611014,London,2026-11-01 14:40:45
KeyPers_London_1233766,LONDON_MATERIEL_INFO_202611015,London,2026-11-01 13:54:40
KeyPers_London_1231189,LONDON_MATERIEL_INFO_202611016,London,2026-11-01 08:07:23
KeyPers_London_1231424,LONDON_MATERIEL_INFO_202611017,London,2026-11-01 14:37:21
KeyPers_LA_1230469,LA_MATERIEL_INFO_202611010,LA,2026-11-01 15:33:41
KeyPers_LA_1232209,LA_MATERIEL_INFO_202611011,LA,2026-11-01 08:45:32
KeyPers_LA_1231293,LA_MATERIEL_INFO_202611012,LA,2026-11-01 13:13:23
KeyPers_LA_1230422,LA_MATERIEL_INFO_202611013,LA,2026-11-01 11:55:17
KeyPers_LA_1232840,LA_MATERIEL_INFO_202611014,LA,2026-11-01 13:38:19
KeyPers_LA_1230800,LA_MATERIEL_INFO_202611015,LA,2026-11-01 08:41:54
KeyPers_NewYork_1230456,NewYork_MATERIEL_INFO_202611010,NewYork,2026-11-01 09:22:43
KeyPers_Paris_1232585,Paris_MATERIEL_INFO_202611010,Paris,2026-11-01 09:18:37
KeyPers_Paris_1233222,Paris_MATERIEL_INFO_202611011,Paris,2026-11-01 14:06:20
KeyPers_Paris_1233243,Paris_MATERIEL_INFO_202611012,Paris,2026-11-01 11:26:58
KeyPers_Paris_1233183,Paris_MATERIEL_INFO_202611013,Paris,2026-11-01 09:16:15
KeyPers_Paris_1234283,Paris_MATERIEL_INFO_202611014,Paris,2026-11-01 16:06:26
KeyPers_Paris_1234599,Paris_MATERIEL_INFO_202611015,Paris,2026-11-01 16:42:21
KeyPers_Paris_1232426,Paris_MATERIEL_INFO_202611016,Paris,2026-11-01 08:59:22
KeyPers_Paris_1230602,Paris_MATERIEL_INFO_202611017,Paris,2026-11-01 12:47:46
KeyPers_Shanghai_1230671,Shanghai_MATERIEL_INFO_202611010,Shanghai,2026-11-01 14:55:27
