ID_MATERIEL,TYPE,MODELE,IMPACT
BERLIN_MATERIEL_INFO_202608060,PC portable,Latitude 3xxx,220
BERLIN_MATERIEL_INFO_202608061,,modèle par défaut,350
LONDON_MATERIEL_INFO_202608060,imprimante,Laser A3 (40-99kg),960
LONDON_MATERIEL_INFO_202608061,PC fixe sans ecran,ProDesk mini/DM,100
LA_MATERIEL_INFO_202608060,PC fixe tout-en-un,Optiplex All-in-One 7xxx,382
NewYork_MATERIEL_INFO_202608060,imprimante,Laser à poser (<40kg),430
NewYork_MATERIEL_INFO_202608061,Borne wifi,,10
NewYork_MATERIEL_INFO_202608062,PC fixe sans ecran,ZHAN,264
NewYork_MATERIEL_INFO_202608063,PC fixe tout-en-un,iMac 21pouces retina,300
NewYork_MATERIEL_INFO_202608064,PC fixe sans ecran,OMEN,290
NewYork_MATERIEL_INFO_202608065,Tablette,,150
NewYork_MATERIEL_INFO_202608066,PC portable,Victus,267
NewYork_MATERIEL_INFO_202608067,Telephone IP,modèle par défaut,17
NewYork_MATERIEL_INFO_202608068,,MacBook air,250
NewYork_MATERIEL_INFO_202608069,PC portable,Latitude 3xxx,220
NewYork_MATERIEL_INFO_2026080610,souris,modèle par défaut,5
NewYork_MATERIEL_INFO_2026080611,,Mac pro,900
Paris_MATERIEL_INFO_202608060,,OMEN,290
Paris_MATERIEL_INFO_202608061,,Optiplex All-in-One 5xxx,318
Paris_MATERIEL_INFO_202608062,Ecran,jusqu'à 23pouces,350
Paris_MATERIEL_INFO_202608063,,Mac pro,900
Paris_MATERIEL_INFO_202608064,,EliteDesk DM,230
Paris_MATERIEL_INFO_202608065,souris,modèle par défaut,5
Paris_MATERIEL_INFO_202608066,PC fixe sans ecran,Precision tower 3xxx,285
Paris_MATERIEL_INFO_202608067,,MacBook air retina,176
Paris_MATERIEL_INFO_202608068,,Wyse thin client,69
Shanghai_MATERIEL_INFO_202608060,,ProDesk mini/DM,100
Shanghai_MATERIEL_INFO_202608061,PC fixe sans ecran,Optiplex tower,260
Shanghai_MATERIEL_INFO_202608062,Serveur,Serveur de stockage,2500
Shanghai_MATERIEL_INFO_202608063,PC fixe tout-en-un,Optiplex All-in-One 5xxx,318
