ID_MATERIEL,TYPE,MODELE,IMPACT
BERLIN_MATERIEL_INFO_202605250,PC fixe tout-en-un,Mac pro,900
BERLIN_MATERIEL_INFO_202605251,PC portable,Precision 7xxx,304
BERLIN_MATERIEL_INFO_202605252,PC fixe sans ecran,Elite mini,137
BERLIN_MATERIEL_INFO_202605253,PC fixe tout-en-un,Mac pro,900
BERLIN_MATERIEL_INFO_202605254,Serveur,Noeud de calcul,1300
LONDON_MATERIEL_INFO_202605250,imprimante,Laser à poser (<40kg),430
LONDON_MATERIEL_INFO_202605251,PC fixe sans ecran,Elite mini,137
LONDON_MATERIEL_INFO_202605252,Ecran,32pouces et plus,590
LONDON_MATERIEL_INFO_202605253,PC portable,MacBook air pre-retina,310
LONDON_MATERIEL_INFO_202605254,PC fixe sans ecran,,350
LONDON_MATERIEL_INFO_202605255,PC fixe sans ecran,,350
LA_MATERIEL_INFO_202605250,PC portable,Moyenne 17pouces,365
LA_MATERIEL_INFO_202605251,PC fixe sans ecran,Rasberry pi 4,15
LA_MATERIEL_INFO_202605252,PC portable,MacBook pro 13pouces,256
LA_MATERIEL_INFO_202605253,clavier,modèle par défaut,24
LA_MATERIEL_INFO_202605254,PC fixe sans ecran,,350
LA_MATERIEL_INFO_202605255,Tablette,modèle par défaut,150
LA_MATERIEL_INFO_202605256,PC portable,MacBook air retina,176
LA_MATERIEL_INFO_202605257,PC fixe sans ecran,"Prodesk (Tower, SFF)",322
LA_MATERIEL_INFO_202605258,Disque dur,modèle par défaut,10
LA_MATERIEL_INFO_202605259,PC fixe sans ecran,Rasberry pi 4,15
LA_MATERIEL_INFO_2026052510,PC fixe sans ecran,"EliteDesk (Tower, SFF, One)",393
LA_MATERIEL_INFO_2026052511,PC fixe tout-en-un,,352
NewYork_MATERIEL_INFO_202605250,PC portable,Chromebook 11-13pouces,175
Paris_MATERIEL_INFO_202605250,,iMac pro,700
Paris_MATERIEL_INFO_202605251,PC fixe sans ecran,Optiplex micro,174
Paris_MATERIEL_INFO_202605252,PC portable,MacBook pro 15/16pouces,330
Shanghai_MATERIEL_INFO_202605250,PC fixe sans ecran,"EliteDesk (Tower, SFF, One)",393
Shanghai_MATERIEL_INFO_202605251,PC fixe sans ecran,EliteDesk DM,230
Shanghai_MATERIEL_INFO_202605252,PC portable,ProBook,226
Shanghai_MATERIEL_INFO_202605253,Vidéo projecteur,Transportable,94
Shanghai_MATERIEL_INFO_202605254,PC portable,Latitude 5xxx,300
Shanghai_MATERIEL_INFO_202605255,PC fixe tout-en-un,Mac pro,900
Shanghai_MATERIEL_INFO_202605256,Serveur,Modèle par défaut,1300
Shanghai_MATERIEL_INFO_202605257,PC fixe sans ecran,PC Fixe (moy),300
Shanghai_MATERIEL_INFO_202605258,,MacBook air,250
Shanghai_MATERIEL_INFO_202605259,PC portable,EliteBook 6xx,175
Shanghai_MATERIEL_INFO_2026052510,PC portable,Latitude 5xxx,300
Shanghai_MATERIEL_INFO_2026052511,PC fixe sans ecran,OMEN,290
Shanghai_MATERIEL_INFO_2026052512,Disque dur,modèle par défaut,10
Shanghai_MATERIEL_INFO_2026052513,PC portable,Moyenne 17pouces,365
