ID_MATERIEL,TYPE,MODELE,IMPACT
BERLIN_MATERIEL_INFO_202605090,souris,,5
BERLIN_MATERIEL_INFO_202605091,PC fixe sans ecran,PC Fixe (moy),300
BERLIN_MATERIEL_INFO_202605092,PC fixe sans ecran,OMEN,290
BERLIN_MATERIEL_INFO_202605093,Station d'accueil,modèle par défaut,26
BERLIN_MATERIEL_INFO_202605094,PC portable,Victus,267
LONDON_MATERIEL_INFO_202605090,PC portable,EliteBook 6xx,175
LONDON_MATERIEL_INFO_202605091,PC portable,Chromebook 14-15pouces,170
LA_MATERIEL_INFO_202605090,PC portable,Chromebook 14-15pouces,170
LA_MATERIEL_INFO_202605091,Disque dur,modèle par défaut,10
LA_MATERIEL_INFO_202605092,PC fixe sans ecran,,350
LA_MATERIEL_INFO_202605093,PC fixe sans ecran,"EliteDesk (Tower, SFF, One)",393
NewYork_MATERIEL_INFO_202605090,PC portable,MacBook air pre-retina,310
NewYork_MATERIEL_INFO_202605091,PC fixe sans ecran,Optiplex micro,174
NewYork_MATERIEL_INFO_202605092,Telephone IP,modèle par défaut,17
NewYork_MATERIEL_INFO_202605093,Ecran,,430
NewYork_MATERIEL_INFO_202605094,PC fixe sans ecran,ZHAN,264
NewYork_MATERIEL_INFO_202605095,PC fixe sans ecran,"Prodesk (Tower, SFF)",322
NewYork_MATERIEL_INFO_202605096,Ecran,jusqu'à 23pouces,350
NewYork_MATERIEL_INFO_202605097,PC fixe sans ecran,Precision tower 7xxx,555
NewYork_MATERIEL_INFO_202605098,PC fixe tout-en-un,Mac pro,900
NewYork_MATERIEL_INFO_202605099,Vidéo projecteur,Transportable,94
Paris_MATERIEL_INFO_202605090,PC fixe tout-en-un,iMac 21pouces retina,300
Paris_MATERIEL_INFO_202605091,PC fixe sans ecran,Station de travail (moy),600
Shanghai_MATERIEL_INFO_202605090,,EliteBook 8xx,290
Shanghai_MATERIEL_INFO_202605091,Ecran,jusqu'à 23pouces,350
Shanghai_MATERIEL_INFO_202605092,,iMac 27pouces retina,450
Shanghai_MATERIEL_INFO_202605093,Serveur,Noeud de calcul,1300
