ID_MATERIEL,TYPE,MODELE,IMPACT
BERLIN_MATERIEL_INFO_202610070,PC fixe sans ecran,"Prodesk (Tower, SFF)",322
LONDON_MATERIEL_INFO_202610070,PC fixe tout-en-un,Optiplex All-in-One 5xxx,318
LONDON_MATERIEL_INFO_202610071,PC portable,EliteBook 10xx,223
LONDON_MATERIEL_INFO_202610072,PC fixe sans ecran,Optiplex tower,260
LONDON_MATERIEL_INFO_202610073,PC fixe tout-en-un,,352
LONDON_MATERIEL_INFO_202610074,Vidéo projecteur,Pour amphi,200
LONDON_MATERIEL_INFO_202610075,PC fixe tout-en-un,iMac 27pouces retina,450
LONDON_MATERIEL_INFO_202610076,PC portable,EliteBook 6xx,175
LONDON_MATERIEL_INFO_202610077,,modèle par défaut,350
LONDON_MATERIEL_INFO_202610078,,Optiplex tower,260
LONDON_MATERIEL_INFO_202610079,,modèle par défaut,350
LONDON_MATERIEL_INFO_2026100710,,24pouces-31pouces,430
LA_MATERIEL_INFO_202610070,Ecran,modèle par défaut,430
LA_MATERIEL_INFO_202610071,Disque dur,,10
LA_MATERIEL_INFO_202610072,,iMac 27pouces retina,450
LA_MATERIEL_INFO_202610073,Disque dur,modèle par défaut,10
LA_MATERIEL_INFO_202610074,PC fixe sans ecran,Precision tower 3xxx,285
LA_MATERIEL_INFO_202610075,,Laser A3 (40-99kg),960
LA_MATERIEL_INFO_202610076,PC portable,Victus,267
LA_MATERIEL_INFO_202610077,PC fixe sans ecran,Precision tower 5xxx,440
NewYork_MATERIEL_INFO_202610070,PC portable,MacBook pro 15/16pouces,330
NewYork_MATERIEL_INFO_202610071,PC fixe sans ecran,Precision tower 3xxx,285
NewYork_MATERIEL_INFO_202610072,PC fixe sans ecran,PC Fixe (moy),300
NewYork_MATERIEL_INFO_202610073,PC fixe tout-en-un,modèle par défaut,352
NewYork_MATERIEL_INFO_202610074,PC portable,,260
NewYork_MATERIEL_INFO_202610075,PC fixe sans ecran,Mac mini,270
NewYork_MATERIEL_INFO_202610076,Telephone IP,modèle par défaut,17
NewYork_MATERIEL_INFO_202610077,Vidéo projecteur,Pour salle,150
NewYork_MATERIEL_INFO_202610078,,Serveur de stockage,2500
NewYork_MATERIEL_INFO_202610079,,Optiplex small,240
Paris_MATERIEL_INFO_202610070,PC fixe tout-en-un,,352
Paris_MATERIEL_INFO_202610071,Tablette,modèle par défaut,150
Paris_MATERIEL_INFO_202610072,PC fixe tout-en-un,iMac 21pouces retina,300
Paris_MATERIEL_INFO_202610073,PC fixe sans ecran,Wyse thin client,69
Shanghai_MATERIEL_INFO_202610070,PC portable,ZBook,303
Shanghai_MATERIEL_INFO_202610071,PC portable,,260
Shanghai_MATERIEL_INFO_202610072,,EliteBook 10xx,223
Shanghai_MATERIEL_INFO_202610073,Vidéo projecteur,,94
Shanghai_MATERIEL_INFO_202610074,,Moyenne 14/15pouces,294
Shanghai_MATERIEL_INFO_202610075,PC fixe sans ecran,Precision tower 7xxx,555
Shanghai_MATERIEL_INFO_202610076,PC portable,Latitude 3xxx,220
Shanghai_MATERIEL_INFO_202610077,PC portable,MacBook pro 13pouces,256
Shanghai_MATERIEL_INFO_202610078,Tablette,modèle par défaut,150
