ID_PERSONNEL,ID_MATERIEL,ID_SITE,ID_DATE_ACHAT
KeyPers_Berlin_1231156,BERLIN_MATERIEL_INFO_202605180,Berlin,2026-05-18
KeyPers_Berlin_1232482,BERLIN_MATERIEL_INFO_202605181,Berlin,2026-05-18
KeyPers_Berlin_1231891,BERLIN_MATERIEL_INFO_202605182,Berlin,2026-05-18
KeyPers_Berlin_1233956,BERLIN_MATERIEL_INFO_202605183,Berlin,2026-05-18
KeyPers_Berlin_1232432,BERLIN_MATERIEL_INFO_202605184,Berlin,2026-05-18
KeyPers_Berlin_1230853,BERLIN_MATERIEL_INFO_202605185,Berlin,2026-05-18
KeyPers_London_1233178,LONDON_MATERIEL_INFO_202605180,London,2026-05-18
KeyPers_London_1230893,LONDON_MATERIEL_INFO_202605181,London,2026-05-18
KeyPers_London_1231021,LONDON_MATERIEL_INFO_202605182,London,2026-05-18
KeyPers_London_1230957,LONDON_MATERIEL_INFO_202605183,London,2026-05-18
KeyPers_London_1231470,LONDON_MATERIEL_INFO_202605184,London,2026-05-18
KeyPers_London_1230327,LONDON_MATERIEL_INFO_202605185,London,2026-05-18
KeyPers_London_1233818,LONDON_MATERIEL_INFO_202605186,London,2026-05-18
KeyPers_LA_1231021,LA_MATERIEL_INFO_202605180,LA,2026-05-18
KeyPers_LA_1232489,LA_MATERIEL_INFO_202605181,LA,2026-05-18
KeyPers_LA_1232327,LA_MATERIEL_INFO_202605182,LA,2026-05-18
KeyPers_LA_1232112,LA_MATERIEL_INFO_202605183,LA,2026-05-18
KeyPers_LA_1231658,LA_MATERIEL_INFO_202605184,LA,2026-05-18
KeyPers_LA_1232050,LA_MATERIEL_INFO_202605185,LA,2026-05-18
KeyPers_LA_1231935,LA_MATERIEL_INFO_202605186,LA,2026-05-18
KeyPers_LA_1231050,LA_MATERIEL_INFO_202605187,LA,2026-05-18
KeyPers_LA_1231948,LA_MATERIEL_INFO_202605188,LA,2026-05-18
KeyPers_LA_1232105,LA_MATERIEL_INFO_202605189,LA,2026-05-18
KeyPers_LA_1231789,LA_MATERIEL_INFO_2026051810,LA,2026-05-18
KeyPers_LA_1232998,LA_MATERIEL_INFO_2026051811,LA,2026-05-18
KeyPers_LA_1232026,LA_MATERIEL_INFO_2026051812,LA,2026-05-18
KeyPers_LA_1230211,LA_MATERIEL_INFO_2026051813,LA,2026-05-18
KeyPers_NewYork_1232928,NewYork_MATERIEL_INFO_202605180,NewYork,2026-05-18
KeyPers_NewYork_1232930,NewYork_MATERIEL_INFO_202605181,NewYork,2026-05-18
KeyPers_NewYork_1232163,NewYork_MATERIEL_INFO_202605182,NewYork,2026-05-18
KeyPers_NewYork_1232725,NewYork_MATERIEL_INFO_202605183,NewYork,2026-05-18
KeyPers_Paris_1234212,Paris_MATERIEL_INFO_202605180,Paris,2026-05-18
KeyPers_Paris_1234925,Paris_MATERIEL_INFO_202605181,Paris,2026-05-18
KeyPers_Paris_1232104,Paris_MATERIEL_INFO_202605182,Paris,2026-05-18
KeyPers_Paris_1232937,Paris_MATERIEL_INFO_202605183,Paris,2026-05-18
KeyPers_Paris_1231301,Paris_MATERIEL_INFO_202605184,Paris,2026-05-18
KeyPers_Shanghai_1230308,Shanghai_MATERIEL_INFO_202605180,Shanghai,2026-05-18
KeyPers_Shanghai_1230924,Shanghai_MATERIEL_INFO_202605181,Shanghai,2026-05-18
KeyPers_Shanghai_1230726,Shanghai_MATERIEL_INFO_202605182,Shanghai,2026-05-18
KeyPers_Shanghai_1230345,Shanghai_MATERIEL_INFO_202605183,Shanghai,2026-05-18
KeyPers_Shanghai_1230390,Shanghai_MATERIEL_INFO_202605184,Shanghai,2026-05-18
KeyPers_Shanghai_1230610,Shanghai_MATERIEL_INFO_202605185,Shanghai,2026-05-18
KeyPers_Shanghai_1230047,Shanghai_MATERIEL_INFO_202605186,Shanghai,2026-05-18
