ID_MATERIEL,TYPE,MODELE,IMPACT
BERLIN_MATERIEL_INFO_202608220,,ProBook,226
BERLIN_MATERIEL_INFO_202608221,,modèle par défaut,350
BERLIN_MATERIEL_INFO_202608222,PC portable,,260
BERLIN_MATERIEL_INFO_202608223,PC portable,Chromebook 14-15pouces,170
BERLIN_MATERIEL_INFO_202608224,PC portable,MacBook air pre-retina,310
BERLIN_MATERIEL_INFO_202608225,Vidéo projecteur,Transportable,94
LONDON_MATERIEL_INFO_202608220,Ecran,modèle par défaut,430
LONDON_MATERIEL_INFO_202608221,PC portable,ZBook Studio,379
LONDON_MATERIEL_INFO_202608222,Vidéo projecteur,modèle par défaut,94
LONDON_MATERIEL_INFO_202608223,PC portable,Latitude 5xxx,300
LONDON_MATERIEL_INFO_202608224,PC portable,Precision 7xxx,304
LONDON_MATERIEL_INFO_202608225,PC portable,MacBook air pre-retina,310
LONDON_MATERIEL_INFO_202608226,,ZBook Studio,379
LA_MATERIEL_INFO_202608220,imprimante,,500
NewYork_MATERIEL_INFO_202608220,PC portable,Victus,267
NewYork_MATERIEL_INFO_202608221,PC portable,Victus,267
NewYork_MATERIEL_INFO_202608222,PC portable,EliteBook 10xx,223
NewYork_MATERIEL_INFO_202608223,imprimante,Laser A3 (>100kg),1800
NewYork_MATERIEL_INFO_202608224,PC fixe sans ecran,Optiplex small,240
NewYork_MATERIEL_INFO_202608225,Telephone IP,modèle par défaut,17
NewYork_MATERIEL_INFO_202608226,PC fixe sans ecran,"EliteDesk (Tower, SFF, One)",393
NewYork_MATERIEL_INFO_202608227,PC fixe sans ecran,EliteDesk DM,230
NewYork_MATERIEL_INFO_202608228,PC portable,ZBook Studio,379
NewYork_MATERIEL_INFO_202608229,PC fixe sans ecran,EliteDesk DM,230
NewYork_MATERIEL_INFO_2026082210,,OMEN,290
NewYork_MATERIEL_INFO_2026082211,PC fixe tout-en-un,iMac 21pouces,290
Paris_MATERIEL_INFO_202608220,PC fixe sans ecran,EliteDesk DM,230
Paris_MATERIEL_INFO_202608221,PC fixe sans ecran,EliteDesk DM,230
Paris_MATERIEL_INFO_202608222,PC portable,Chromebook 14-15pouces,170
Paris_MATERIEL_INFO_202608223,,Mac pro,900
Paris_MATERIEL_INFO_202608224,PC portable,ZBook Studio,379
Paris_MATERIEL_INFO_202608225,Vidéo projecteur,Pour salle,150
Paris_MATERIEL_INFO_202608226,PC portable,EliteBook 6xx,175
Paris_MATERIEL_INFO_202608227,,Noeud de calcul,1300
Shanghai_MATERIEL_INFO_202608220,PC portable,Precision 5xxx,280
