ID_MATERIEL,TYPE,MODELE,IMPACT
BERLIN_MATERIEL_INFO_202608110,Disque dur,modèle par défaut,10
BERLIN_MATERIEL_INFO_202608111,,modèle par défaut,350
BERLIN_MATERIEL_INFO_202608112,,modèle par défaut,350
BERLIN_MATERIEL_INFO_202608113,souris,,5
BERLIN_MATERIEL_INFO_202608114,PC fixe sans ecran,Elite mini,137
LONDON_MATERIEL_INFO_202608110,,iMac 27pouces retina,450
LONDON_MATERIEL_INFO_202608111,Vidéo projecteur,Pour salle,150
LONDON_MATERIEL_INFO_202608112,clavier,modèle par défaut,24
LONDON_MATERIEL_INFO_202608113,PC portable,EliteBook 8xx,290
LONDON_MATERIEL_INFO_202608114,,MacBook air pre-retina,310
LONDON_MATERIEL_INFO_202608115,PC fixe sans ecran,EliteDesk DM,230
LONDON_MATERIEL_INFO_202608116,,iMac pro,700
LONDON_MATERIEL_INFO_202608117,PC portable,ProBook,226
LA_MATERIEL_INFO_202608110,PC fixe sans ecran,"EliteDesk (Tower, SFF, One)",393
LA_MATERIEL_INFO_202608111,PC fixe sans ecran,,350
LA_MATERIEL_INFO_202608112,PC portable,ZBook Studio,379
LA_MATERIEL_INFO_202608113,PC portable,EliteBook 8xx,290
LA_MATERIEL_INFO_202608114,Vidéo projecteur,Transportable,94
LA_MATERIEL_INFO_202608115,PC fixe sans ecran,,350
LA_MATERIEL_INFO_202608116,PC portable,MacBook air,250
LA_MATERIEL_INFO_202608117,PC portable,Latitude 7xxx,264
NewYork_MATERIEL_INFO_202608110,,Noeud de calcul,1300
NewYork_MATERIEL_INFO_202608111,PC portable,MacBook pro 13pouces,256
Paris_MATERIEL_INFO_202608110,PC portable,Moyenne 17pouces,365
Paris_MATERIEL_INFO_202608111,Ecran,24pouces-31pouces,430
Paris_MATERIEL_INFO_202608112,PC fixe sans ecran,Precision tower 5xxx,440
Paris_MATERIEL_INFO_202608113,,ZHAN,264
Paris_MATERIEL_INFO_202608114,PC portable,,260
Paris_MATERIEL_INFO_202608115,,EliteBook 6xx,175
Paris_MATERIEL_INFO_202608116,Disque dur,modèle par défaut,10
Shanghai_MATERIEL_INFO_202608110,Ecran,jusqu'à 23pouces,350
Shanghai_MATERIEL_INFO_202608111,Ecran,modèle par défaut,430
Shanghai_MATERIEL_INFO_202608112,PC fixe tout-en-un,iMac pro,700
Shanghai_MATERIEL_INFO_202608113,PC fixe sans ecran,Z,409
Shanghai_MATERIEL_INFO_202608114,PC portable,Moyenne 13pouces,250
