ID_PERSONNEL,ID_MATERIEL,ID_SITE,ID_DATE_ACHAT
KeyPers_Berlin_1231675,BERLIN_MATERIEL_INFO_202608030,Berlin,2026-08-03
KeyPers_Berlin_1232455,BERLIN_MATERIEL_INFO_202608031,Berlin,2026-08-03
KeyPers_Berlin_1230395,BERLIN_MATERIEL_INFO_202608032,Berlin,2026-08-03
KeyPers_London_1230476,LONDON_MATERIEL_INFO_202608030,London,2026-08-03
KeyPers_London_1232934,LONDON_MATERIEL_INFO_202608031,London,2026-08-03
KeyPers_London_1233286,LONDON_MATERIEL_INFO_202608032,London,2026-08-03
KeyPers_London_1231806,LONDON_MATERIEL_INFO_202608033,London,2026-08-03
KeyPers_London_1231997,LONDON_MATERIEL_INFO_202608034,London,2026-08-03
KeyPers_London_1233024,LONDON_MATERIEL_INFO_202608035,London,2026-08-03
KeyPers_London_1232556,LONDON_MATERIEL_INFO_202608036,London,2026-08-03
KeyPers_London_1230773,LONDON_MATERIEL_INFO_202608037,London,2026-08-03
KeyPers_London_1231137,LONDON_MATERIEL_INFO_202608038,London,2026-08-03
KeyPers_London_1233143,LONDON_MATERIEL_INFO_202608039,London,2026-08-03
KeyPers_London_1232219,LONDON_MATERIEL_INFO_2026080310,London,2026-08-03
KeyPers_LA_1232242,LA_MATERIEL_INFO_202608030,LA,2026-08-03
KeyPers_LA_1230986,LA_MATERIEL_INFO_202608031,LA,2026-08-03
KeyPers_LA_1231048,LA_MATERIEL_INFO_202608032,LA,2026-08-03
KeyPers_LA_1232328,LA_MATERIEL_INFO_202608033,LA,2026-08-03
KeyPers_LA_1232635,LA_MATERIEL_INFO_202608034,LA,2026-08-03
KeyPers_LA_1231069,LA_MATERIEL_INFO_202608035,LA,2026-08-03
KeyPers_LA_1230877,LA_MATERIEL_INFO_202608036,LA,2026-08-03
KeyPers_LA_1230440,LA_MATERIEL_INFO_202608037,LA,2026-08-03
KeyPers_LA_1231911,LA_MATERIEL_INFO_202608038,LA,2026-08-03
KeyPers_LA_1231710,LA_MATERIEL_INFO_202608039,LA,2026-08-03
KeyPers_NewYork_1230056,NewYork_MATERIEL_INFO_202608030,NewYork,2026-08-03
KeyPers_NewYork_1232076,NewYork_MATERIEL_INFO_202608031,NewYork,2026-08-03
KeyPers_NewYork_1232939,NewYork_MATERIEL_INFO_202608032,NewYork,2026-08-03
KeyPers_NewYork_1231288,NewYork_MATERIEL_INFO_202608033,NewYork,2026-08-03
KeyPers_NewYork_1231169,NewYork_MATERIEL_INFO_202608034,NewYork,2026-08-03
KeyPers_NewYork_1231216,NewYork_MATERIEL_INFO_202608035,NewYork,2026-08-03
KeyPers_NewYork_1230186,NewYork_MATERIEL_INFO_202608036,NewYork,2026-08-03
KeyPers_Paris_1233938,Paris_MATERIEL_INFO_202608030,Paris,2026-08-03
KeyPers_Paris_1233093,Paris_MATERIEL_INFO_202608031,Paris,2026-08-03
KeyPers_Paris_1231551,Paris_MATERIEL_INFO_202608032,Paris,2026-08-03
KeyPers_Paris_1230777,Paris_MATERIEL_INFO_202608033,Paris,2026-08-03
KeyPers_Shanghai_1230321,Shanghai_MATERIEL_INFO_202608030,Shanghai,2026-08-03
KeyPers_Shanghai_1230875,Shanghai_MATERIEL_INFO_202608031,Shanghai,2026-08-03
KeyPers_Shanghai_1230730,Shanghai_MATERIEL_INFO_202608032,Shanghai,2026-08-03
KeyPers_Shanghai_1230060,Shanghai_MATERIEL_INFO_202608033,Shanghai,2026-08-03
KeyPers_Shanghai_1230840,Shanghai_MATERIEL_INFO_202608034,Shanghai,2026-08-03
KeyPers_Shanghai_1230988,Shanghai_MATERIEL_INFO_202608035,Shanghai,2026-08-03
KeyPers_Shanghai_1230179,Shanghai_MATERIEL_INFO_202608036,Shanghai,2026-08-03
KeyPers_Shanghai_1230855,Shanghai_MATERIEL_INFO_202608037,Shanghai,2026-08-03
